Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
1981,0,78167.37496,742.987855,AL,ALABAMA
1981,2,0,0,AZ,ARIZONA
1981,3,19391.39981,477.0255219,AR,ARKANSAS
1981,4,0,0,CA,CALIFORNIA
1981,5,82.75282656,11.43667073,CO,COLORADO
1981,6,2561.733069,24.27580813,CT,CONNECTICUT
1981,7,79052.62121,464.1324636,DE,DELAWARE
1981,8,113.075432,0.7682753,DC,DISTRICT OF COLUMBIA
1981,9,4811.202696,77.81781585,FL,FLORIDA
1981,10,29713.33777,723.3109815,GA,GEORGIA
1981,12,0,0,ID,IDAHO
1981,13,1443779.459,18030.19564,IL,ILLINOIS
1981,14,111685.425,1976.063999,IN,INDIANA
1981,15,2844174.786,40139.47015,IA,IOWA
1981,16,270469.565,4556.060014,KS,KANSAS
1981,17,107941.4295,931.6209289,KY,KENTUCKY
1981,18,238425.6121,3177.50475,LA,LOUISIANA
1981,19,62.66969304,4.39113993,ME,MAINE
1981,20,309081.4401,1693.719677,MD,MARYLAND
1981,21,12351.18101,132.4107524,MA,MASSACHUSETTS
1981,22,56265.57441,1920.55891,MI,MICHIGAN
1981,23,1985954.255,32649.97292,MN,MINNESOTA
1981,24,234080.1,2501.022109,MS,MISSISSIPPI
1981,25,941690.6227,10059.83056,MO,MISSOURI
1981,26,0,0,MT,MONTANA
1981,27,458693.7775,12951.70033,NE,NEBRASKA
1981,28,0,0,NV,NEVADA
1981,29,1446.006499,37.90888144,NH,NEW HAMPSHIRE
1981,30,30683.43127,243.5566375,NJ,NEW JERSEY
1981,31,0.000252282,3.23E-05,NM,NEW MEXICO
1981,32,40558.83229,889.069774,NY,NEW YORK
1981,33,46548.52898,2108.29167,NC,NORTH CAROLINA
1981,34,267083.6494,10134.11647,ND,NORTH DAKOTA
1981,35,291370.3821,3321.911945,OH,OHIO
1981,36,3796.743521,187.9730366,OK,OKLAHOMA
1981,37,0,0,OR,OREGON
1981,38,160907.334,1454.594069,PA,PENNSYLVANIA
1981,39,0,0,RI,RHODE ISLAND
1981,40,20873.33832,1642.016109,SC,SOUTH CAROLINA
1981,41,902197.3737,25892.31375,SD,SOUTH DAKOTA
1981,42,29838.31101,384.8246869,TN,TENNESSEE
1981,43,6649.007209,355.9170085,TX,TEXAS
1981,44,0,0,UT,UTAH
1981,45,2087.003969,104.3664817,VT,VERMONT
1981,46,271872.0946,2072.710246,VA,VIRGINIA
1981,47,0,0,WA,WASHINGTON
1981,48,10948.91734,56.88621126,WV,WEST VIRGINIA
1981,49,279584.9328,4683.122063,WI,WISCONSIN
1981,50,0,0,WY,WYOMING
1982,0,5862.186013,275.6280315,AL,ALABAMA
1982,2,0,0,AZ,ARIZONA
1982,3,32999.40554,714.1707217,AR,ARKANSAS
1982,4,0,0,CA,CALIFORNIA
1982,5,165.1552625,16.94954048,CO,COLORADO
1982,6,1246.387205,13.94179626,CT,CONNECTICUT
1982,7,70918.57002,575.1546043,DE,DELAWARE
1982,8,0,0,DC,DISTRICT OF COLUMBIA
1982,9,174.8873285,28.88385043,FL,FLORIDA
1982,10,32.21026484,5.322733783,GA,GEORGIA
1982,12,0,0,ID,IDAHO
1982,13,4312664.112,34782.99571,IL,ILLINOIS
1982,14,4635447.125,25259.20428,IN,INDIANA
1982,15,68197.47109,1833.253006,IA,IOWA
1982,16,91163.76005,1751.69959,KS,KANSAS
1982,17,559469.6925,4773.591257,KY,KENTUCKY
1982,18,31127.09982,968.59395,LA,LOUISIANA
1982,19,5582.032932,64.42701482,ME,MAINE
1982,20,149676.3677,783.2959887,MD,MARYLAND
1982,21,9539.91901,107.1133777,MA,MASSACHUSETTS
1982,22,1314353.551,9704.403746,MI,MICHIGAN
1982,23,781545.9071,15654.48051,MN,MINNESOTA
1982,24,34510.61492,603.0172838,MS,MISSISSIPPI
1982,25,217809.3201,2893.274874,MO,MISSOURI
1982,26,0,0,MT,MONTANA
1982,27,0,0,NE,NEBRASKA
1982,28,0,0,NV,NEVADA
1982,29,2344.742679,23.86382493,NH,NEW HAMPSHIRE
1982,30,56174.75352,458.2720917,NJ,NEW JERSEY
1982,31,102.0461777,8.201366369,NM,NEW MEXICO
1982,32,154546.8588,1763.03642,NY,NEW YORK
1982,33,25175.09757,572.2480512,NC,NORTH CAROLINA
1982,34,155982.3264,7382.910997,ND,NORTH DAKOTA
1982,35,3031001.17,21138.91973,OH,OHIO
1982,36,10228.14603,319.5485309,OK,OKLAHOMA
1982,37,0,0,OR,OREGON
1982,38,169990.9752,1815.340086,PA,PENNSYLVANIA
1982,39,0,0,RI,RHODE ISLAND
1982,40,975.903562,107.3381064,SC,SOUTH CAROLINA
1982,41,19424.99894,1581.946254,SD,SOUTH DAKOTA
1982,42,572535.0261,3721.596801,TN,TENNESSEE
1982,43,23242.32695,787.6176487,TX,TEXAS
1982,44,0,0,UT,UTAH
1982,45,33078.88856,274.5463834,VT,VERMONT
1982,46,8669.136473,411.2589333,VA,VIRGINIA
1982,47,0,0,WA,WASHINGTON
1982,48,2505.685347,50.98106435,WV,WEST VIRGINIA
1982,49,105477.9888,1838.706067,WI,WISCONSIN
1982,50,0,0,WY,WYOMING
1983,0,205.3850927,1.788809011,AL,ALABAMA
1983,2,0,0,AZ,ARIZONA
1983,3,27082.22571,512.7491831,AR,ARKANSAS
1983,4,0,0,CA,CALIFORNIA
1983,5,972.5110302,93.70997148,CO,COLORADO
1983,6,1333.431882,14.95598779,CT,CONNECTICUT
1983,7,54676.82363,640.2646531,DE,DELAWARE
1983,8,0,0,DC,DISTRICT OF COLUMBIA
1983,9,49.86528744,0.316487007,FL,FLORIDA
1983,10,30983.98882,280.9606332,GA,GEORGIA
1983,12,0,0,ID,IDAHO
1983,13,5430486.096,38091.45271,IL,ILLINOIS
1983,14,4965068.436,24849.83032,IN,INDIANA
1983,15,867522.7734,10287.43763,IA,IOWA
1983,16,218153.059,4140.17818,KS,KANSAS
1983,17,192056.7624,1257.419631,KY,KENTUCKY
1983,18,0,0,LA,LOUISIANA
1983,19,1275.668561,35.47545409,ME,MAINE
1983,20,226529.7528,1386.839228,MD,MARYLAND
1983,21,14705.92257,122.4706112,MA,MASSACHUSETTS
1983,22,252882.4948,2958.636725,MI,MICHIGAN
1983,23,364090.1746,6970.712144,MN,MINNESOTA
1983,24,6280.131895,52.56747463,MS,MISSISSIPPI
1983,25,519453.678,6075.978808,MO,MISSOURI
1983,26,0,0,MT,MONTANA
1983,27,38209.29614,1117.395279,NE,NEBRASKA
1983,28,0,0,NV,NEVADA
1983,29,3418.519164,41.59267212,NH,NEW HAMPSHIRE
1983,30,11196.98463,115.4870593,NJ,NEW JERSEY
1983,31,409.6581359,25.44914531,NM,NEW MEXICO
1983,32,78205.50473,1619.975961,NY,NEW YORK
1983,33,1141353.511,5107.399179,NC,NORTH CAROLINA
1983,34,92539.9564,3091.058298,ND,NORTH DAKOTA
1983,35,3910444.164,18687.08132,OH,OHIO
1983,36,21124.92409,780.3167387,OK,OKLAHOMA
1983,37,0,0,OR,OREGON
1983,38,178257.8707,1527.278926,PA,PENNSYLVANIA
1983,39,0,0,RI,RHODE ISLAND
1983,40,292412.9479,1886.690602,SC,SOUTH CAROLINA
1983,41,244441.6667,7020.724974,SD,SOUTH DAKOTA
1983,42,198609.996,1056.555131,TN,TENNESSEE
1983,43,9238.324939,346.2134219,TX,TEXAS
1983,44,0,0,UT,UTAH
1983,45,4762.709323,152.9910704,VT,VERMONT
1983,46,418950.5545,1937.358285,VA,VIRGINIA
1983,47,0,0,WA,WASHINGTON
1983,48,15288.56138,178.3473468,WV,WEST VIRGINIA
1983,49,391346.207,3603.650136,WI,WISCONSIN
1983,50,0,0,WY,WYOMING
1984,0,24031.5178,441.0189133,AL,ALABAMA
1984,2,0,0,AZ,ARIZONA
1984,3,29991.53112,725.1978557,AR,ARKANSAS
1984,4,0,0,CA,CALIFORNIA
1984,5,639.6329219,79.22728607,CO,COLORADO
1984,6,8.82268078,0.295160372,CT,CONNECTICUT
1984,7,106670.3377,687.7461129,DE,DELAWARE
1984,8,0,0,DC,DISTRICT OF COLUMBIA
1984,9,9.074998982,0.307784112,FL,FLORIDA
1984,10,1128.349228,35.20216523,GA,GEORGIA
1984,12,0,0,ID,IDAHO
1984,13,2289841.864,15338.66848,IL,ILLINOIS
1984,14,2329693.506,13286.64308,IN,INDIANA
1984,15,2263725.472,23479.62912,IA,IOWA
1984,16,523300.9397,8472.904274,KS,KANSAS
1984,17,116372.1155,675.965576,KY,KENTUCKY
1984,18,68839.76847,2029.154045,LA,LOUISIANA
1984,19,357.1771426,27.82746637,ME,MAINE
1984,20,167050.2302,799.9781141,MD,MARYLAND
1984,21,549.8765508,15.99250663,MA,MASSACHUSETTS
1984,22,757888.9715,7232.702115,MI,MICHIGAN
1984,23,942576.6615,12948.09736,MN,MINNESOTA
1984,24,57012.22204,1434.911931,MS,MISSISSIPPI
1984,25,539240.2813,5087.735404,MO,MISSOURI
1984,26,0,0,MT,MONTANA
1984,27,41961.73381,1109.56962,NE,NEBRASKA
1984,28,0,0,NV,NEVADA
1984,29,1058.89776,32.70177655,NH,NEW HAMPSHIRE
1984,30,18672.95775,263.0930951,NJ,NEW JERSEY
1984,31,319.0032569,26.51888232,NM,NEW MEXICO
1984,32,24529.52863,458.2611872,NY,NEW YORK
