,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,247446.59188352188,1785.5375072109268,AL,ALABAMA
1,2021,2,0.0,0.0,AZ,ARIZONA
2,2021,3,505492.6273398239,8312.234822666549,AR,ARKANSAS
3,2021,4,0.0,0.0,CA,CALIFORNIA
4,2021,5,149893.45042769363,1991.9210780970047,CO,COLORADO
5,2021,6,0.0,0.0,CT,CONNECTICUT
6,2021,7,98611.4836351959,655.6712654325972,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,15308.511170407795,112.69626042881858,FL,FLORIDA
9,2021,10,169244.82516155936,1780.2879635192091,GA,GEORGIA
10,2021,12,6089.239045622444,72.19761252210938,ID,IDAHO
11,2021,13,3971189.285735102,28578.351755458996,IL,ILLINOIS
12,2021,14,646742.8766279713,7628.106742019859,IN,INDIANA
13,2021,15,10329721.465491388,54787.15876947637,IA,IOWA
14,2021,16,1480395.9342973768,11490.159237863129,KS,KANSAS
15,2021,17,171826.1069826623,1723.7730956899,KY,KENTUCKY
16,2021,18,329037.95550249727,4839.5574062354035,LA,LOUISIANA
17,2021,19,0.0,0.0,ME,MAINE
18,2021,20,265837.97119484714,1209.2988397172594,MD,MARYLAND
19,2021,21,0.0,0.0,MA,MASSACHUSETTS
20,2021,22,89418.66099431644,1566.1361517185023,MI,MICHIGAN
21,2021,23,4788892.598578975,36388.3183833634,MN,MINNESOTA
22,2021,24,1158103.7333404855,10754.40157783667,MS,MISSISSIPPI
23,2021,25,2779738.842424628,19944.852580671828,MO,MISSOURI
24,2021,26,758733.6349766884,15257.766159091649,MT,MONTANA
25,2021,27,1979079.2465707,20353.093501008327,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,0.0,0.0,NH,NEW HAMPSHIRE
28,2021,30,100873.71111484851,416.5017510312807,NJ,NEW JERSEY
29,2021,31,0.0,0.0,NM,NEW MEXICO
30,2021,32,594.5054017699192,11.425925564667187,NY,NEW YORK
31,2021,33,350795.9282109811,4570.5862901775945,NC,NORTH CAROLINA
32,2021,34,707112.3893082048,9703.169910078592,ND,NORTH DAKOTA
33,2021,35,2123429.771960634,15414.68419272152,OH,OHIO
34,2021,36,38420.96986493016,1070.5618434261687,OK,OKLAHOMA
35,2021,37,0.0,0.0,OR,OREGON
36,2021,38,253558.8975837606,1023.8779050407968,PA,PENNSYLVANIA
37,2021,39,0.0,0.0,RI,RHODE ISLAND
38,2021,40,45758.89730998469,1012.085152165446,SC,SOUTH CAROLINA
39,2021,41,3494277.6015652665,26369.84729159924,SD,SOUTH DAKOTA
40,2021,42,1131828.981636942,5820.987025043703,TN,TENNESSEE
41,2021,43,7675.99947681627,434.3083085466424,TX,TEXAS
42,2021,44,0.0,0.0,UT,UTAH
43,2021,45,0.0,0.0,VT,VERMONT
44,2021,46,180703.7189069505,1106.4763791877433,VA,VIRGINIA
45,2021,47,0.0,0.0,WA,WASHINGTON
46,2021,48,16646.196542963047,76.6097021716251,WV,WEST VIRGINIA
47,2021,49,937949.6177180826,7227.900831256404,WI,WISCONSIN
48,2021,50,517983.7599978698,18102.79887444123,WY,WYOMING
49,2022,0,2221.8374489838325,62.85115948473364,AL,ALABAMA
50,2022,2,0.0,0.0,AZ,ARIZONA
51,2022,3,372897.8875903031,5913.370409938083,AR,ARKANSAS
52,2022,4,0.0,0.0,CA,CALIFORNIA
53,2022,5,102645.78053134492,1344.5271439712794,CO,COLORADO
54,2022,6,0.0,0.0,CT,CONNECTICUT
55,2022,7,5357.808357610653,58.785607253157984,DE,DELAWARE
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
57,2022,9,0.0,0.0,FL,FLORIDA
58,2022,10,0.0,0.0,GA,GEORGIA
59,2022,12,2894.305039556889,33.70020362647895,ID,IDAHO
60,2022,13,10891338.613903986,48782.58675571837,IL,ILLINOIS
61,2022,14,9731631.53582718,32096.84227844596,IN,INDIANA
62,2022,15,1335869.1084267737,16334.577623841207,IA,IOWA
63,2022,16,86280.52471376181,1483.3999763744805,KS,KANSAS
64,2022,17,2266733.97337558,10186.567632577113,KY,KENTUCKY
65,2022,18,63323.002841457615,2120.3200159122057,LA,LOUISIANA
66,2022,19,0.0,0.0,ME,MAINE
67,2022,20,36025.47270980186,473.3998220675637,MD,MARYLAND
68,2022,21,0.0,0.0,MA,MASSACHUSETTS
69,2022,22,543868.3863982346,2294.5888564378374,MI,MICHIGAN
70,2022,23,2063127.30016898,18530.81322533839,MN,MINNESOTA
71,2022,24,241445.68447858788,4215.261153490097,MS,MISSISSIPPI
72,2022,25,1620301.1662711585,13758.777389239072,MO,MISSOURI
73,2022,26,571591.3293008215,11295.581699049058,MT,MONTANA
74,2022,27,52202.6373994005,1056.6608329128578,NE,NEBRASKA
75,2022,28,0.0,0.0,NV,NEVADA
76,2022,29,0.0,0.0,NH,NEW HAMPSHIRE
77,2022,30,7578.425998811128,84.52237491709076,NJ,NEW JERSEY
78,2022,31,0.0,0.0,NM,NEW MEXICO
79,2022,32,7360.85655506716,44.7440464643297,NY,NEW YORK
80,2022,33,24432.99309876109,956.999558814749,NC,NORTH CAROLINA
81,2022,34,436019.4159668429,5844.875190284667,ND,NORTH DAKOTA
82,2022,35,7979472.239511659,25199.6860046856,OH,OHIO
83,2022,36,10398.242368333518,181.2315626189036,OK,OKLAHOMA
84,2022,37,0.0,0.0,OR,OREGON
85,2022,38,216719.8136562708,1581.4974290992834,PA,PENNSYLVANIA
86,2022,39,0.0,0.0,RI,RHODE ISLAND
87,2022,40,0.0,0.0,SC,SOUTH CAROLINA
88,2022,41,1592609.8161546227,16814.911227475302,SD,SOUTH DAKOTA
89,2022,42,1383750.8993046344,6029.745767215116,TN,TENNESSEE
90,2022,43,43596.888570027804,1303.257301408309,TX,TEXAS
91,2022,44,0.0,0.0,UT,UTAH
92,2022,45,0.0,0.0,VT,VERMONT
93,2022,46,3465.883212668663,78.12728162864933,VA,VIRGINIA
94,2022,47,0.0,0.0,WA,WASHINGTON
95,2022,48,13022.125576590104,81.36337072254494,WV,WEST VIRGINIA
96,2022,49,249782.945358234,2566.060259531598,WI,WISCONSIN
97,2022,50,230829.26469679156,8665.642912879994,WY,WYOMING
98,2023,0,19023.803071259117,140.49866832651168,AL,ALABAMA
99,2023,2,0.0,0.0,AZ,ARIZONA
100,2023,3,27515.982669115227,365.7922857414534,AR,ARKANSAS
101,2023,4,0.0,0.0,CA,CALIFORNIA
102,2023,5,41371.32343339176,769.0787389933229,CO,COLORADO
103,2023,6,0.0,0.0,CT,CONNECTICUT
104,2023,7,38118.19785707283,567.9869530317508,DE,DELAWARE
105,2023,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
106,2023,9,68.25788863294976,1.2277914673858992,FL,FLORIDA
107,2023,10,37811.50937322846,298.7808782899735,GA,GEORGIA
108,2023,12,3288.9922753974515,38.29579394429682,ID,IDAHO
109,2023,13,7116875.668966865,39947.65867485737,IL,ILLINOIS
110,2023,14,6736694.757831802,30340.111242263945,IN,INDIANA
111,2023,15,3210118.439333988,16706.225926730225,IA,IOWA
112,2023,16,203888.49506857427,3178.287957541863,KS,KANSAS
113,2023,17,142924.8521288348,1163.4535634634867,KY,KENTUCKY
114,2023,18,167.1625394545734,2.8875192597259267,LA,LOUISIANA
115,2023,19,0.0,0.0,ME,MAINE
116,2023,20,64874.673234463015,504.62473809663993,MD,MARYLAND
117,2023,21,0.0,0.0,MA,MASSACHUSETTS
118,2023,22,581425.8123521763,2248.7235891328824,MI,MICHIGAN
119,2023,23,2891720.0740406048,19144.88853158581,MN,MINNESOTA
120,2023,24,0.0,0.0,MS,MISSISSIPPI
121,2023,25,1351926.090057476,19162.10040234916,MO,MISSOURI
122,2023,26,389338.79422919976,7939.774804239461,MT,MONTANA
123,2023,27,535644.649174492,8307.348862365123,NE,NEBRASKA
124,2023,28,0.0,0.0,NV,NEVADA
125,2023,29,58.92565248860805,0.6126388847430906,NH,NEW HAMPSHIRE
126,2023,30,22683.42027566512,213.82790139109915,NJ,NEW JERSEY
127,2023,31,0.0,0.0,NM,NEW MEXICO
128,2023,32,1.0183165850171083,1.199721784752123,NY,NEW YORK
129,2023,33,571652.7582322402,3671.0025732178888,NC,NORTH CAROLINA
130,2023,34,511541.7922670371,6033.372999895935,ND,NORTH DAKOTA
131,2023,35,7465335.758471668,25251.01672975416,OH,OHIO
132,2023,36,26962.65142858824,574.7076747416148,OK,OKLAHOMA
133,2023,37,0.0,0.0,OR,OREGON
134,2023,38,53801.78808070374,401.3071886029028,PA,PENNSYLVANIA
135,2023,39,0.0,0.0,RI,RHODE ISLAND
136,2023,40,290260.32386899344,1881.505943857402,SC,SOUTH CAROLINA
137,2023,41,2242259.002500608,16974.744821690318,SD,SOUTH DAKOTA
138,2023,42,130338.44088648527,726.6410285553095,TN,TENNESSEE
139,2023,43,28322.65020032743,832.8934350036652,TX,TEXAS
140,2023,44,0.0,0.0,UT,UTAH
141,2023,45,0.0,0.0,VT,VERMONT
142,2023,46,124012.7901935344,758.3982661556931,VA,VIRGINIA
143,2023,47,0.0,0.0,WA,WASHINGTON
144,2023,48,3918.203358764801,25.095804173414745,WV,WEST VIRGINIA
145,2023,49,839600.6939190528,3883.019255144615,WI,WISCONSIN
146,2023,50,437761.71474624367,16324.39839412982,WY,WYOMING
147,2024,0,5187.234496361554,213.20149315710665,AL,ALABAMA
148,2024,2,0.0,0.0,AZ,ARIZONA
149,2024,3,177774.32058616212,3379.7452363819143,AR,ARKANSAS
150,2024,4,0.0,0.0,CA,CALIFORNIA
151,2024,5,66280.25341768164,847.9519322267486,CO,COLORADO
152,2024,6,0.0,0.0,CT,CONNECTICUT
153,2024,7,70660.86241607236,618.9469635912769,DE,DELAWARE
154,2024,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
155,2024,9,0.0,0.0,FL,FLORIDA
156,2024,10,3417.318120008639,116.34284565522066,GA,GEORGIA
157,2024,12,6319.623176803494,110.40315481245436,ID,IDAHO
158,2024,13,6374802.641166703,24898.36134007216,IL,ILLINOIS
159,2024,14,5138494.86204615,19039.62064629164,IN,INDIANA
160,2024,15,1429594.5337461513,8580.094287500775,IA,IOWA
161,2024,16,1195936.359010176,9785.059611368804,KS,KANSAS
162,2024,17,493426.3473828983,2323.682159694174,KY,KENTUCKY
163,2024,18,211068.60945339085,4959.395380687872,LA,LOUISIANA
164,2024,19,0.0,0.0,ME,MAINE
165,2024,20,95161.69218279682,548.4634776648552,MD,MARYLAND
166,2024,21,0.0,0.0,MA,MASSACHUSETTS
167,2024,22,484745.3813279326,2246.8506778004685,MI,MICHIGAN
168,2024,23,2297712.7722410783,16651.780555412963,MN,MINNESOTA
169,2024,24,268404.0595069884,4305.317609256462,MS,MISSISSIPPI
170,2024,25,1358421.0499320938,9666.112397839472,MO,MISSOURI
171,2024,26,770681.071997022,16755.706308912893,MT,MONTANA
172,2024,27,412213.2261616594,6221.611915135723,NE,NEBRASKA
173,2024,28,0.0,0.0,NV,NEVADA
174,2024,29,0.0,0.0,NH,NEW HAMPSHIRE
175,2024,30,37539.24180138827,133.57100483292908,NJ,NEW JERSEY
176,2024,31,0.0,0.0,NM,NEW MEXICO
177,2024,32,2776.91634733587,12.731955457687736,NY,NEW YORK
178,2024,33,34875.39373418808,1495.76726073562,NC,NORTH CAROLINA
179,2024,34,544380.2605114372,6496.69130169092,ND,NORTH DAKOTA
180,2024,35,5318876.513877178,20543.62880108792,OH,OHIO
181,2024,36,213551.5736178303,3779.6735077864087,OK,OKLAHOMA
182,2024,37,0.0,0.0,OR,OREGON
183,2024,38,27102.87981087556,110.01535845326832,PA,PENNSYLVANIA
184,2024,39,0.0,0.0,RI,RHODE ISLAND
185,2024,40,3436.217568799454,67.02471738368223,SC,SOUTH CAROLINA
186,2024,41,1479229.236532619,12592.198815824522,SD,SOUTH DAKOTA
187,2024,42,429798.3322714896,2320.023221804084,TN,TENNESSEE
188,2024,43,106259.92902663894,3197.950046710559,TX,TEXAS
189,2024,44,0.0,0.0,UT,UTAH
190,2024,45,0.0,0.0,VT,VERMONT
191,2024,46,88229.17310241966,469.87814312108645,VA,VIRGINIA
192,2024,47,0.0,0.0,WA,WASHINGTON
193,2024,48,12100.87114681273,49.3332376273373,WV,WEST VIRGINIA
194,2024,49,1349629.422273729,6479.496060989798,WI,WISCONSIN
195,2024,50,527129.8748190445,20257.531305285996,WY,WYOMING
196,2025,0,26901.81947375276,563.8765597778963,AL,ALABAMA
197,2025,2,0.0,0.0,AZ,ARIZONA
198,2025,3,426579.57532275945,5789.428448524401,AR,ARKANSAS
199,2025,4,0.0,0.0,CA,CALIFORNIA
200,2025,5,160416.65299536102,2071.4999054197506,CO,COLORADO
201,2025,6,0.0,0.0,CT,CONNECTICUT
202,2025,7,211099.13893213397,934.2984003301408,DE,DELAWARE
203,2025,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
204,2025,9,134.47794456816123,6.713584551703255,FL,FLORIDA
205,2025,10,4030.58635724864,248.14194166933703,GA,GEORGIA
206,2025,12,13739.8344337537,159.98148497937743,ID,IDAHO
207,2025,13,3835472.747932954,22769.355311775427,IL,ILLINOIS
208,2025,14,2251635.5695730112,18073.19348570307,IN,INDIANA
209,2025,15,8210169.964562759,47587.3380685005,IA,IOWA
210,2025,16,1162788.6324266882,9693.658241905136,KS,KANSAS
211,2025,17,361471.1587104717,2051.320544096,KY,KENTUCKY
212,2025,18,559081.8413038899,8120.87796630616,LA,LOUISIANA
213,2025,19,0.0,0.0,ME,MAINE
214,2025,20,454550.04936872167,1729.7259449384924,MD,MARYLAND
215,2025,21,0.0,0.0,MA,MASSACHUSETTS
216,2025,22,384087.8108844392,2301.223059037832,MI,MICHIGAN
217,2025,23,887541.6822245432,11306.655459779871,MN,MINNESOTA
218,2025,24,581660.1712757662,6437.497695028469,MS,MISSISSIPPI
219,2025,25,2123961.864697294,16390.790340689666,MO,MISSOURI
220,2025,26,777041.7282756465,16788.58090405279,MT,MONTANA
221,2025,27,866715.029004073,10997.785499417712,NE,NEBRASKA
222,2025,28,0.0,0.0,NV,NEVADA
223,2025,29,15.006374170871243,0.7489306864812861,NH,NEW HAMPSHIRE
224,2025,30,58012.40759062332,367.155461231977,NJ,NEW JERSEY
225,2025,31,0.0,0.0,NM,NEW MEXICO
226,2025,32,10017.22940401683,120.95976328764723,NY,NEW YORK
227,2025,33,125271.92813371056,3911.708635601573,NC,NORTH CAROLINA
228,2025,34,345381.3055524536,5369.952635338254,ND,NORTH DAKOTA
229,2025,35,2420038.99457445,16675.057817455232,OH,OHIO
230,2025,36,48838.88093368475,831.1556860749495,OK,OKLAHOMA
231,2025,37,0.0,0.0,OR,OREGON
232,2025,38,450007.9315596668,2521.663134693901,PA,PENNSYLVANIA
233,2025,39,0.0,0.0,RI,RHODE ISLAND
234,2025,40,1360.6297785467034,85.76464140896162,SC,SOUTH CAROLINA
235,2025,41,2026622.179100365,17257.320533900715,SD,SOUTH DAKOTA
236,2025,42,925521.9568928252,5404.953945995448,TN,TENNESSEE
237,2025,43,77154.57058227516,2230.518891394577,TX,TEXAS
238,2025,44,0.0,0.0,UT,UTAH
239,2025,45,0.0,0.0,VT,VERMONT
240,2025,46,186585.1842635112,1168.5393097643755,VA,VIRGINIA
241,2025,47,0.0,0.0,WA,WASHINGTON
242,2025,48,22131.07091067096,78.58517860463792,WV,WEST VIRGINIA
243,2025,49,826820.6619248391,6681.620418061754,WI,WISCONSIN
244,2025,50,480325.4649728959,21109.13254922064,WY,WYOMING
245,2026,0,262814.5437340977,2340.469190817061,AL,ALABAMA
246,2026,2,0.0,0.0,AZ,ARIZONA
247,2026,3,408687.7529695884,5756.237014831091,AR,ARKANSAS
248,2026,4,0.0,0.0,CA,CALIFORNIA
249,2026,5,111557.8253526234,1559.3340929513342,CO,COLORADO
250,2026,6,0.0,0.0,CT,CONNECTICUT
251,2026,7,67506.13670663009,958.198104801884,DE,DELAWARE
252,2026,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
253,2026,9,17654.0457111508,158.1480534609245,FL,FLORIDA
254,2026,10,120789.17473694864,1759.3569482567154,GA,GEORGIA
255,2026,12,13686.664019534328,159.85800158359467,ID,IDAHO
256,2026,13,1378752.2368645766,9058.147864367638,IL,ILLINOIS
257,2026,14,1900821.9373752745,13151.031905939708,IN,INDIANA
258,2026,15,163473.78232620575,3592.3302732753714,IA,IOWA
259,2026,16,361372.0575181834,3036.054972231509,KS,KANSAS
260,2026,17,1283027.5734241316,8169.973450914438,KY,KENTUCKY
261,2026,18,565318.2696484082,7746.860691894182,LA,LOUISIANA
262,2026,19,0.0,0.0,ME,MAINE
263,2026,20,200192.6468349769,1692.7706791965277,MD,MARYLAND
264,2026,21,0.0,0.0,MA,MASSACHUSETTS
265,2026,22,63313.560234839926,564.471020894872,MI,MICHIGAN
266,2026,23,222494.17831867855,3504.0671082358062,MN,MINNESOTA
267,2026,24,973945.3968692668,9847.321590134636,MS,MISSISSIPPI
268,2026,25,1258460.098474029,8872.032614503134,MO,MISSOURI
269,2026,26,737472.5930464226,14842.305679765032,MT,MONTANA
270,2026,27,179141.6137879565,4562.881699184357,NE,NEBRASKA
271,2026,28,0.0,0.0,NV,NEVADA
272,2026,29,0.0,0.0,NH,NEW HAMPSHIRE
273,2026,30,30371.024273933486,336.3021733012865,NJ,NEW JERSEY
274,2026,31,0.0,0.0,NM,NEW MEXICO
275,2026,32,0.0,0.0,NY,NEW YORK
276,2026,33,294211.06122821174,5272.575539297618,NC,NORTH CAROLINA
277,2026,34,154976.7977384021,3116.119799121785,ND,NORTH DAKOTA
278,2026,35,1775979.972546169,17488.683289869827,OH,OHIO
279,2026,36,20503.40885216769,348.9014110878649,OK,OKLAHOMA
280,2026,37,0.0,0.0,OR,OREGON
281,2026,38,95004.49878625832,1071.371493812454,PA,PENNSYLVANIA
282,2026,39,0.0,0.0,RI,RHODE ISLAND
283,2026,40,85953.02505263835,2199.8465104815823,SC,SOUTH CAROLINA
284,2026,41,350918.2167849033,4846.5208272813015,SD,SOUTH DAKOTA
285,2026,42,1858065.570630235,9247.97948409308,TN,TENNESSEE
286,2026,43,66973.57167998317,1919.3262749955998,TX,TEXAS
287,2026,44,0.0,0.0,UT,UTAH
288,2026,45,0.0,0.0,VT,VERMONT
289,2026,46,104998.37086204712,1300.5676276493632,VA,VIRGINIA
290,2026,47,0.0,0.0,WA,WASHINGTON
291,2026,48,12573.11525526051,127.8601078433426,WV,WEST VIRGINIA
292,2026,49,112524.75411057906,2029.992837943957,WI,WISCONSIN
293,2026,50,353987.5869883891,14886.627159758342,WY,WYOMING
294,2027,0,2728.360004402634,194.88775400239328,AL,ALABAMA
295,2027,2,0.0,0.0,AZ,ARIZONA
296,2027,3,399171.8596144902,7621.565510375827,AR,ARKANSAS
297,2027,4,0.0,0.0,CA,CALIFORNIA
298,2027,5,122803.17082922845,1590.065440952308,CO,COLORADO
299,2027,6,0.0,0.0,CT,CONNECTICUT
300,2027,7,240296.4647045838,691.5778942809693,DE,DELAWARE
301,2027,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
302,2027,9,7996.107503925346,55.3196232332896,FL,FLORIDA
303,2027,10,155481.88315754096,1255.4511498884576,GA,GEORGIA
304,2027,12,12980.705034667177,151.14246663873317,ID,IDAHO
305,2027,13,13833402.72648594,52502.38891715037,IL,ILLINOIS
306,2027,14,11032851.817086425,33150.506870396624,IN,INDIANA
307,2027,15,10865170.344699431,54076.94768654513,IA,IOWA
308,2027,16,207901.95540545956,1448.836193804813,KS,KANSAS
309,2027,17,3185066.116250338,12568.745964607371,KY,KENTUCKY
310,2027,18,16027.602730494376,289.1042459205822,LA,LOUISIANA
311,2027,19,0.0,0.0,ME,MAINE
312,2027,20,290357.17659896635,855.4218931871951,MD,MARYLAND
313,2027,21,0.0,0.0,MA,MASSACHUSETTS
314,2027,22,551472.2920724095,2418.426835930187,MI,MICHIGAN
315,2027,23,5276445.443169295,36015.714790263104,MN,MINNESOTA
316,2027,24,25707.016925715485,398.0008490814032,MS,MISSISSIPPI
317,2027,25,5786240.140224278,28399.79277132731,MO,MISSOURI
318,2027,26,621404.7124224834,13038.495733879125,MT,MONTANA
319,2027,27,946009.0605633784,9854.77822639219,NE,NEBRASKA
320,2027,28,0.0,0.0,NV,NEVADA
321,2027,29,0.0,0.0,NH,NEW HAMPSHIRE
322,2027,30,32597.48574929601,246.4328031161723,NJ,NEW JERSEY
323,2027,31,0.0,0.0,NM,NEW MEXICO
324,2027,32,10579.683298512924,101.16975532053466,NY,NEW YORK
325,2027,33,138777.60595569824,953.2829006845832,NC,NORTH CAROLINA
326,2027,34,691608.3558396497,8544.031844036685,ND,NORTH DAKOTA
327,2027,35,6621371.661962352,21969.57776772159,OH,OHIO
328,2027,36,82474.02398635811,1552.5445687511776,OK,OKLAHOMA
329,2027,37,0.0,0.0,OR,OREGON
330,2027,38,119590.75559418285,1090.4906812115853,PA,PENNSYLVANIA
331,2027,39,0.0,0.0,RI,RHODE ISLAND
332,2027,40,125623.177002245,1269.2603964738737,SC,SOUTH CAROLINA
333,2027,41,3365654.238075991,25208.81937218023,SD,SOUTH DAKOTA
334,2027,42,1165105.9788314756,6716.959151109369,TN,TENNESSEE
335,2027,43,62130.17980039369,2033.4607624424148,TX,TEXAS
336,2027,44,0.0,0.0,UT,UTAH
337,2027,45,0.0,0.0,VT,VERMONT
338,2027,46,182614.5512448827,680.3199739905208,VA,VIRGINIA
339,2027,47,0.0,0.0,WA,WASHINGTON
