Year,state_id,Production(BU),Plant_Area(km^2),Harvest_Area(km^2),State_Code,State_Name
1982,32,9544103.066934913,1056.0991169096214,1056.0991169096214,NY,NEW YORK
1982,33,32834746.10609486,2542.9860355705523,2542.9860355705523,NC,NORTH CAROLINA
1982,34,51423536.73586323,65220.44338879161,15561.54918964343,ND,NORTH DAKOTA
1982,35,91488661.78905797,4609.7219919561885,4609.7219919561885,OH,OHIO
1982,36,532862225.915593,29080.714461752475,29080.714461752475,OK,OKLAHOMA
1982,37,13027732.923262939,6368.115140450702,3149.98706623824,OR,OREGON
1982,38,15109604.943359531,1146.6382328867762,1146.6382328867762,PA,PENNSYLVANIA
1982,39,0.0,0.0,0.0,RI,RHODE ISLAND
1982,40,27445231.826946136,1918.812618457591,1918.812618457591,SC,SOUTH CAROLINA
1982,41,57757700.28266901,14412.725670741505,12173.799389477615,SD,SOUTH DAKOTA
1982,42,43249775.261375345,3644.672512543866,3644.672512543866,TN,TENNESSEE
1982,43,248497661.20706943,20242.777584433858,20218.00372177103,TX,TEXAS
1982,44,516697.3687410697,808.2385779886645,198.00484146719603,UT,UTAH
1982,45,5923012.726737852,862.9477014837169,862.9477014837169,VT,VERMONT
1982,46,21624306.242085416,1890.548693415967,1890.548693415967,VA,VIRGINIA
1982,47,12544081.72338872,13940.247475559661,4363.987058845186,WA,WASHINGTON
1982,48,11999806.82037311,1272.8024426411641,1272.8024426411641,WV,WEST VIRGINIA
1982,49,14177049.106800059,891.1063776990297,891.1063776990297,WI,WISCONSIN
1982,50,4478039.059179891,1533.0807484545558,1352.3479069656096,WY,WYOMING
1983,0,10559902.19655181,876.0514840268814,876.0514840268814,AL,ALABAMA
1983,2,42928.160501069346,232.81184513743605,128.22809019622258,AZ,ARIZONA
1983,3,45159190.03791489,4014.1692085997975,4014.1692085997975,AR,ARKANSAS
1983,4,358559.69932330935,473.7520364720929,185.36140476541843,CA,CALIFORNIA
1983,5,35231147.130171135,13871.845937701823,9474.02983195977,CO,COLORADO
1983,6,0.0,0.0,0.0,CT,CONNECTICUT
1983,7,3371328.524288597,273.68017051470036,273.68017051470036,DE,DELAWARE
1983,8,47379.09334867501,4.367043290971069,4.367043290971069,DC,DISTRICT OF COLUMBIA
1983,9,688856.3842113643,51.37691288728479,51.37691288728479,FL,FLORIDA
1983,10,33387760.583232075,2787.8134849385756,2787.8134849385756,GA,GEORGIA
1983,12,17008246.419598054,4239.558709380608,2949.6525452464484,ID,IDAHO
1983,13,67843747.78640321,4004.4823911460003,4004.4823911460003,IL,ILLINOIS
1983,14,38688731.82608268,2296.4977405033933,2296.4977405033933,IN,INDIANA
1983,15,887503.6969265682,57.089153527850854,57.089153527850854,IA,IOWA
1983,16,238988858.059009,49610.072268185235,43328.45558666371,KS,KANSAS
1983,17,20219345.39859253,1864.8528791543872,1864.8528791543872,KY,KENTUCKY
1983,18,14102020.90858397,821.0363726462805,821.0363726462805,LA,LOUISIANA
1983,19,92601.8871851697,9.677914070532447,9.677914070532447,ME,MAINE
1983,20,9186628.908760335,773.1807764952869,773.1807764952869,MD,MARYLAND
1983,21,407122.2281105162,48.16812726918122,48.16812726918122,MA,MASSACHUSETTS
1983,22,39548017.21132115,2622.6973892813257,2622.6973892813257,MI,MICHIGAN
1983,23,95737268.56373069,12286.415030860251,10455.004012912512,MN,MINNESOTA
1983,24,35037731.61857148,2154.13284544923,2154.13284544923,MS,MISSISSIPPI
1983,25,79565334.23773897,7137.663522305758,7137.663522305758,MO,MISSOURI
1983,26,78293776.90910913,31520.58413612646,20986.133043686987,MT,MONTANA
1983,27,50347522.72622736,10660.534384651284,9709.07413266748,NE,NEBRASKA
1983,28,121476.96322935798,229.51679078989343,39.53099946034777,NV,NEVADA
1983,29,0.0,0.0,0.0,NH,NEW HAMPSHIRE
1983,30,2025222.9624219132,183.21419813379913,183.21419813379913,NJ,NEW JERSEY
1983,31,306083.1348004275,932.3574174697967,630.2423274150278,NM,NEW MEXICO
1983,32,8368029.516319456,1041.3414706238727,1041.3414706238727,NY,NEW YORK
1983,33,31406246.085951325,2575.373839575398,2575.373839575398,NC,NORTH CAROLINA
1983,34,78219689.16209024,54850.72104593266,22112.04638992236,ND,NORTH DAKOTA
1983,35,80978098.29212229,4589.866722787923,4589.866722787923,OH,OHIO
1983,36,244686889.57659516,27259.75692194751,26108.34317228471,OK,OKLAHOMA
1983,37,22338229.90183498,6027.835657247132,4035.771618444181,OR,OREGON
1983,38,10630310.174127683,1135.2954873245376,1135.2954873245376,PA,PENNSYLVANIA
1983,39,0.0,0.0,0.0,RI,RHODE ISLAND
1983,40,22471736.94855347,1907.0420644187989,1907.0420644187989,SC,SOUTH CAROLINA
1983,41,46495051.443844594,13384.636196655987,9721.191767127348,SD,SOUTH DAKOTA
1983,42,42388650.51448962,3743.941457216768,3743.941457216768,TN,TENNESSEE
1983,43,184977915.87763998,19247.856831771765,18491.917733421433,TX,TEXAS
1983,44,1077302.9689489,803.0919937190193,293.09484855655427,UT,UTAH
1983,45,6600341.7390650045,830.8611531814582,830.8611531814582,VT,VERMONT
1983,46,20199342.132538393,1876.6025734219506,1876.6025734219506,VA,VIRGINIA
1983,47,20175956.8314295,12767.015509334286,5699.761163464037,WA,WASHINGTON
1983,48,10896825.172049448,1255.7698411431793,1255.7698411431793,WV,WEST VIRGINIA
1983,49,13258750.147620138,885.4684609566233,885.4684609566233,WI,WISCONSIN
1983,50,4385810.877304931,1422.4600316116682,1224.1325443558026,WY,WYOMING
1984,0,10007124.088100081,793.6965682791281,793.6965682791281,AL,ALABAMA
1984,2,64577.54290978365,151.65872080490948,114.75221179536778,AZ,ARIZONA
1984,3,33177175.22895372,3301.1355243383623,3301.1355243383623,AR,ARKANSAS
1984,4,56033.76054480437,450.05802335758443,139.77036758479508,CA,CALIFORNIA
1984,5,18658922.658913814,14841.215549590059,6973.67191777524,CO,COLORADO
1984,6,0.0,0.0,0.0,CT,CONNECTICUT
1984,7,2670646.0911396965,240.4883291283041,240.4883291283041,DE,DELAWARE
1984,8,50694.868401924556,4.2382219549542235,4.2382219549542235,DC,DISTRICT OF COLUMBIA
1984,9,649275.3704604962,48.701585661235264,48.701585661235264,FL,FLORIDA
1984,10,32011749.11362093,2659.205380638702,2659.205380638702,GA,GEORGIA
1984,12,27133040.293384563,4235.525787395814,3364.6116521447025,ID,IDAHO
1984,13,69529785.94009879,4010.0854358745028,4010.0854358745028,IL,ILLINOIS
1984,14,36576621.60655893,2300.3961705054608,2300.3961705054608,IN,INDIANA
1984,15,1049227.023701758,55.222249343107165,55.222249343107165,IA,IOWA
1984,16,166201679.32637483,54083.13776462762,44261.497027179925,KS,KANSAS
1984,17,21570679.765241805,1876.2470269345238,1876.2470269345238,KY,KENTUCKY
1984,18,8844776.444710754,677.267260954078,677.267260954078,LA,LOUISIANA
1984,19,117308.284907539,10.433631071823722,10.433631071823722,ME,MAINE
1984,20,8801346.573104102,771.4510153073613,771.4510153073613,MD,MARYLAND
1984,21,464782.44925202976,45.825198188618,45.825198188618,MA,MASSACHUSETTS
1984,22,44567528.064569116,2621.7679153223303,2621.7679153223303,MI,MICHIGAN
1984,23,98581214.36542565,12676.963222521437,10146.712399348984,MN,MINNESOTA
1984,24,23009763.728904285,2008.5424972632054,2008.5424972632054,MS,MISSISSIPPI
1984,25,80907050.0028044,7099.5531867830105,7099.5531867830105,MO,MISSOURI
1984,26,16567862.257975606,32925.687798240135,4913.367865923502,MT,MONTANA
1984,27,22865176.852458254,11016.833144094559,9224.78024679267,NE,NEBRASKA
1984,28,381677.6524526997,365.6330109728277,141.60414970450984,NV,NEVADA
1984,29,0.0,0.0,0.0,NH,NEW HAMPSHIRE
1984,30,2406719.6862416565,181.97662474277385,181.97662474277385,NJ,NEW JERSEY
1984,31,3043333.170428025,870.2871950855438,835.5580186307058,NM,NEW MEXICO
1984,32,12582080.526255012,1034.7886940499397,1034.7886940499397,NY,NEW YORK
1984,33,25806701.987432517,2489.660268252158,2489.660268252158,NC,NORTH CAROLINA
1984,34,52848737.45999595,55111.60714688945,14721.219420298336,ND,NORTH DAKOTA
1984,35,83741471.682978,4585.275095219739,4585.275095219739,OH,OHIO
1984,36,106282721.23492876,27655.5521807785,26198.056855440067,OK,OKLAHOMA
1984,37,32516603.336447105,6112.643283627902,4305.951188184656,OR,OREGON
1984,38,12587479.881899985,1139.9905129469776,1139.9905129469776,PA,PENNSYLVANIA
1984,39,0.0,0.0,0.0,RI,RHODE ISLAND
1984,40,19155231.369936533,1876.5882747377614,1876.5882747377614,SC,SOUTH CAROLINA
1984,41,50264098.201735795,13332.647485264752,11522.99917473428,SD,SOUTH DAKOTA
1984,42,40169104.34599707,3580.4408279509016,3580.4408279509016,TN,TENNESSEE
1984,43,69272069.63131794,18389.891346925302,17279.215099674806,TX,TEXAS
1984,44,977630.039945406,817.376504195301,329.1585203315353,UT,UTAH
1984,45,9651512.539959265,815.9007791233962,815.9007791233962,VT,VERMONT
1984,46,17985230.61214012,1853.3108910312615,1853.3108910312615,VA,VIRGINIA
1984,47,52637563.56546875,13213.622416077182,8440.014307442116,WA,WASHINGTON
1984,48,11279279.710121915,1242.1773395826242,1242.1773395826242,WV,WEST VIRGINIA
1984,49,13002454.96024618,892.48939923043,892.48939923043,WI,WISCONSIN
1984,50,3282618.019554423,1490.6063503680225,1112.611166920986,WY,WYOMING
1985,0,11545454.861298818,789.0830674164836,789.0830674164836,AL,ALABAMA
1985,2,92797.98824504549,148.86833844210307,112.68332941988119,AZ,ARIZONA
1985,3,36390026.17805615,3412.762480919152,3412.762480919152,AR,ARKANSAS
1985,4,89788.57531804978,425.6723922245948,142.86210453756698,CA,CALIFORNIA
1985,5,15216357.083158465,14509.70285065129,8107.197837608065,CO,COLORADO
1985,6,0.0,0.0,0.0,CT,CONNECTICUT
1985,7,2666704.9096665103,234.05638434750466,234.05638434750466,DE,DELAWARE
1985,8,81436.72465452582,4.109400618937378,4.109400618937378,DC,DISTRICT OF COLUMBIA
1985,9,476906.97448155173,48.82744967457396,48.82744967457396,FL,FLORIDA
1985,10,37475612.08187109,2637.925559526867,2637.925559526867,GA,GEORGIA
1985,12,12049705.36188432,4138.331502786597,2039.0036323626798,ID,IDAHO
1985,13,79068649.84784877,4006.1044921591442,4006.1044921591442,IL,ILLINOIS
1985,14,43099047.12283085,2300.0496133545485,2300.0496133545485,IN,INDIANA
1985,15,796850.5468691495,55.18994053440705,55.18994053440705,IA,IOWA
1985,16,343178268.93087757,52861.56440911574,43279.91914285219,KS,KANSAS
1985,17,26759429.92706919,1876.4546782244327,1876.4546782244327,KY,KENTUCKY
1985,18,6561652.731208348,711.3345525034019,711.3345525034019,LA,LOUISIANA
1985,19,118884.08659740105,10.433767586099865,10.433767586099865,ME,MAINE
1985,20,11493168.787509825,768.5069824330217,768.5069824330217,MD,MARYLAND
1985,21,389493.5483890055,42.300420539314615,42.300420539314615,MA,MASSACHUSETTS
1985,22,29129659.40199655,2596.6206612241917,2596.6206612241917,MI,MICHIGAN
1985,23,98874502.66637632,12227.094600336011,11154.110558551474,MN,MINNESOTA
1985,24,19814433.021608047,2005.2541407700742,2005.2541407700742,MS,MISSISSIPPI
1985,25,104644961.19458443,7094.883802905238,7094.883802905238,MO,MISSOURI
1985,26,13788124.869257206,32430.943811016572,9718.91212356533,MT,MONTANA
1985,27,21036148.220357772,10936.045677403845,9865.551200642381,NE,NEBRASKA
1985,28,23298.333678644747,363.46743429141316,34.97525361085907,NV,NEVADA
1985,29,0.0,0.0,0.0,NH,NEW HAMPSHIRE
1985,30,2402367.0001682537,181.76272592934058,181.76272592934058,NJ,NEW JERSEY
1985,31,4104361.205956682,868.4343286392602,822.4250590589905,NM,NEW MEXICO
1985,32,11097784.784019463,990.3588543438846,990.3588543438846,NY,NEW YORK
1985,33,36562332.61526849,2460.745801595828,2460.745801595828,NC,NORTH CAROLINA
1985,34,49733886.123255424,54414.23050940046,28457.20202545834,ND,NORTH DAKOTA
1985,35,94465370.80133432,4576.274354093215,4576.274354093215,OH,OHIO
1985,36,365697594.7969375,27863.67277805227,27863.67277805227,OK,OKLAHOMA
1985,37,12224756.798971213,5954.269942925388,1915.7608192436974,OR,OREGON
1985,38,13829884.533493478,1136.4790447426196,1136.4790447426196,PA,PENNSYLVANIA
1985,39,0.0,0.0,0.0,RI,RHODE ISLAND
1985,40,27576172.687586524,1869.7734258937776,1869.7734258937776,SC,SOUTH CAROLINA
1985,41,25177498.45123339,13577.829735793423,11359.591434850325,SD,SOUTH DAKOTA
1985,42,49339337.22391422,3564.202795025699,3564.202795025699,TN,TENNESSEE
1985,43,152484676.80386388,18632.93969119589,18624.930894758243,TX,TEXAS
1985,44,367840.5809378101,815.1884220466425,180.88906505196863,UT,UTAH
1985,45,6709822.9069610415,677.0517656904307,677.0517656904307,VT,VERMONT
1985,46,25304225.983495153,1839.9973619850603,1839.9973619850603,VA,VIRGINIA
1985,47,13388968.34735542,12926.873173717466,2268.5004960940723,WA,WASHINGTON
1985,48,13380244.40897743,1213.6966021306466,1213.6966021306466,WV,WEST VIRGINIA
1985,49,10942362.817038445,891.691282165553,891.691282165553,WI,WISCONSIN
1985,50,1790810.5704663082,1463.592491154432,1124.5986281480248,WY,WYOMING
1986,0,13466573.161320448,828.9327061386791,828.9327061386791,AL,ALABAMA
1986,2,51711.04726750465,167.4020922487228,105.40700227096842,AZ,ARIZONA
1986,3,43269712.42484269,3511.858120556188,3511.858120556188,AR,ARKANSAS
1986,4,102765.7339131532,430.02014772653035,142.82650785587816,CA,CALIFORNIA
1986,5,21741957.43455425,13721.563815160298,7281.234285798914,CO,COLORADO
1986,6,0.0,0.0,0.0,CT,CONNECTICUT
1986,7,983787.3805105833,228.04206236766916,228.04206236766916,DE,DELAWARE
1986,8,29664.493198986413,3.9934614165222166,3.9934614165222166,DC,DISTRICT OF COLUMBIA
1986,9,636670.1274287223,50.92755727193672,50.92755727193672,FL,FLORIDA
1986,10,31994515.643408358,2706.902880913764,2706.902880913764,GA,GEORGIA
1986,12,7444365.422805072,3984.443162142706,2002.7062091154653,ID,IDAHO
1986,13,80823097.49041967,4002.519293246065,4002.519293246065,IL,ILLINOIS
1986,14,42022503.75162724,2291.4979596211124,2291.4979596211124,IN,INDIANA
1986,15,932849.8763004827,56.13446744405512,56.13446744405512,IA,IOWA
1986,16,325365607.5589216,49510.70908098253,49081.50312777433,KS,KANSAS
1986,17,29413020.649465155,1874.361996638841,1874.361996638841,KY,KENTUCKY
1986,18,10209404.32639642,743.3867514886331,743.3867514886331,LA,LOUISIANA
1986,19,126596.90937669325,10.2232303223558,10.2232303223558,ME,MAINE
1986,20,5557178.217785115,767.824694889516,767.824694889516,MD,MARYLAND
1986,21,410595.4646515214,41.450132704028555,41.450132704028555,MA,MASSACHUSETTS
1986,22,44553350.4176614,2576.568645933062,2576.568645933062,MI,MICHIGAN
1986,23,104714230.25610195,11870.807393192354,11870.807393192354,MN,MINNESOTA
1986,24,31195214.05974199,2037.900411339871,2037.900411339871,MS,MISSISSIPPI
1986,25,105393948.30913636,7112.646636567928,7112.646636567928,MO,MISSOURI
1986,26,45222093.07863456,31415.651584449814,11527.596785631715,MT,MONTANA
1986,27,50696995.618048355,10789.908878132657,9434.5450543341,NE,NEBRASKA
1986,28,2835.27086137711,361.5529357389023,12.083401911709508,NV,NEVADA
1986,29,0.0,0.0,0.0,NH,NEW HAMPSHIRE
1986,30,1138783.8637874387,180.9879095803446,180.9879095803446,NJ,NEW JERSEY
1986,31,4407898.856550812,908.0270669543107,884.3491941224293,NM,NEW MEXICO
1986,32,11517844.518366426,980.0389074623909,980.0389074623909,NY,NEW YORK
1986,33,33836782.41837606,2513.872863176027,2513.872863176027,NC,NORTH CAROLINA
1986,34,134284361.92868543,52997.424785141564,40091.99546981475,ND,NORTH DAKOTA
1986,35,80430931.28518043,4570.348343828788,4570.348343828788,OH,OHIO
1986,36,401957582.46846735,27659.87738594386,27659.87738594386,OK,OKLAHOMA
1986,37,15034879.291431919,5886.956836895464,2844.817092895592,OR,OREGON
1986,38,10759453.380398652,1138.5323170058866,1138.5323170058866,PA,PENNSYLVANIA
1986,39,0.0,0.0,0.0,RI,RHODE ISLAND
1986,40,28924357.943068072,1880.2733092125832,1880.2733092125832,SC,SOUTH CAROLINA
1986,41,64673723.07124446,13713.56890498328,13012.266147756667,SD,SOUTH DAKOTA
1986,42,56509463.41120091,3633.9431275163415,3633.9431275163415,TN,TENNESSEE
1986,43,207126034.59435672,18767.173594478616,18766.496889027097,TX,TEXAS
1986,44,308140.57380444463,812.9811028520419,203.14795492839954,UT,UTAH
1986,45,6950430.599979214,655.2792339018142,655.2792339018142,VT,VERMONT
1986,46,18684618.95784347,1830.234611295522,1830.234611295522,VA,VIRGINIA
1986,47,11605696.81794529,12443.615240916999,1870.0950681920149,WA,WASHINGTON
1986,48,11174859.329660643,1200.048192061321,1200.048192061321,WV,WEST VIRGINIA
1986,49,15836909.440568414,887.899721802654,887.899721802654,WI,WISCONSIN
1986,50,4176079.5966593623,1407.258095368518,678.2936541394748,WY,WYOMING
1987,0,12940485.276245685,790.5714545692643,790.5714545692643,AL,ALABAMA
1987,2,60091.41242238587,142.40172911978124,103.50603274038434,AZ,ARIZONA
1987,3,58364586.856938004,3471.253006761145,3471.253006761145,AR,ARKANSAS
1987,4,173626.6387044335,415.70586587668845,156.5228277485502,CA,CALIFORNIA
1987,5,15262113.434686117,13023.686378462244,8857.835668958396,CO,COLORADO
1987,6,0.0,0.0,0.0,CT,CONNECTICUT
1987,7,2668977.6140872785,264.88495231598404,264.88495231598404,DE,DELAWARE
1987,8,44335.390991906235,3.8646400805053704,3.8646400805053704,DC,DISTRICT OF COLUMBIA
1987,9,704895.5218299626,49.01310330131757,49.01310330131757,FL,FLORIDA
1987,10,38962954.916574895,2629.9687380635696,2629.9687380635696,GA,GEORGIA
1987,12,5922032.601187248,4060.7111601375645,2364.2475482147265,ID,IDAHO
1987,13,67625353.26158544,4001.6795762361667,4001.6795762361667,IL,ILLINOIS
1987,14,41678495.1732865,2290.9883111164854,2290.9883111164854,IN,INDIANA
1987,15,585932.5043311724,57.35066998652284,57.35066998652284,IA,IOWA
1987,16,435643301.0857129,46391.09270213639,46368.76405624328,KS,KANSAS
1987,17,30154657.539076723,1875.6195196224553,1875.6195196224553,KY,KENTUCKY
1987,18,10267948.535744905,714.1843842476519,714.1843842476519,LA,LOUISIANA
1987,19,95319.05783679005,10.077260023313269,10.077260023313269,ME,MAINE
1987,20,8113368.819341391,766.658631288667,766.658631288667,MD,MARYLAND
1987,21,310142.9179315332,41.342202726293365,41.342202726293365,MA,MASSACHUSETTS
1987,22,29108788.62832725,2568.883475839431,2568.883475839431,MI,MICHIGAN
1987,23,57672380.50155225,11988.848731528022,11455.875124026847,MN,MINNESOTA
1987,24,29656993.46197024,2002.6480990275381,2002.6480990275381,MS,MISSISSIPPI
1987,25,121382717.70761777,7090.847644047988,7090.847644047988,MO,MISSOURI
1987,26,63519267.54195419,29797.467870350752,26792.194588348873,MT,MONTANA
1987,27,32639420.024873193,10532.31828168452,9457.771651454526,NE,NEBRASKA
1987,28,6429.329183043954,360.4395379467582,5.930119124369806,NV,NEVADA
1987,29,0.0,0.0,0.0,NH,NEW HAMPSHIRE
1987,30,2223555.098318665,179.65606961591612,179.65606961591612,NJ,NEW JERSEY
1987,31,3925107.1859063134,874.1384151444265,830.5394549038201,NM,NEW MEXICO
1987,32,11805419.338149019,971.8362330853337,971.8362330853337,NY,NEW YORK
1987,33,31199519.68072556,2460.6565495428567,2460.6565495428567,NC,NORTH CAROLINA
1987,34,136049796.34645438,51422.21359053795,45289.84089234714,ND,NORTH DAKOTA
1987,35,82077871.17963627,4562.408062912498,4562.408062912498,OH,OHIO
1987,36,348543323.9089125,26530.386009890026,26512.939148265574,OK,OKLAHOMA
1987,37,6608402.836266547,5475.210628908361,2566.0459240404753,OR,OREGON
1987,38,12854939.864203041,1134.6686353765472,1134.6686353765472,PA,PENNSYLVANIA
1987,39,0.0,0.0,0.0,RI,RHODE ISLAND
1987,40,23804551.579441726,1861.7457721075193,1861.7457721075193,SC,SOUTH CAROLINA
1987,41,31663161.315800726,13719.480031838992,11580.184762426185,SD,SOUTH DAKOTA
1987,42,52070930.172582515,3552.4398652254813,3552.4398652254813,TN,TENNESSEE
1987,43,188159641.32536513,17927.90043136677,17926.977296555462,TX,TEXAS
1987,44,283549.3816012557,811.3694897437666,163.87148812013982,UT,UTAH
1987,45,6136435.062912453,636.9728174220824,636.9728174220824,VT,VERMONT
1987,46,20727902.398235243,1836.47784708677,1836.47784708677,VA,VIRGINIA
1987,47,7526403.520871945,11581.542870182786,4773.713880514756,WA,WASHINGTON
1987,48,10834980.939961046,1186.0085498022158,1186.0085498022158,WV,WEST VIRGINIA
1987,49,12290818.636333046,887.3201549483683,887.3201549483683,WI,WISCONSIN
1987,50,851603.3807726109,1379.3723716903326,569.7925537521832,WY,WYOMING
1988,0,5525637.755516268,659.1840195085264,659.1840195085264,AL,ALABAMA
1988,2,22957.458696152757,86.88131008853544,53.0979099962455,AZ,ARIZONA
1988,3,23919313.368106954,3422.967126626063,3422.967126626063,AR,ARKANSAS
1988,4,121169.52163507462,366.456181926658,126.34222207694101,CA,CALIFORNIA
1988,5,12989033.775348289,12670.25523530832,6279.694218634654,CO,COLORADO
