region_id,region_name,crop,scenario,year,area_in_drought(% of planted)
6,S. Great Plains,corn,hist,1999,0.499507062
6,S. Great Plains,corn,hist,2000,6.118371975
6,S. Great Plains,corn,hist,2001,2.560503219
6,S. Great Plains,corn,hist,2002,6.335784811
6,S. Great Plains,corn,hist,2003,5.23843246
6,S. Great Plains,corn,hist,2004,4.246299034
6,S. Great Plains,corn,hist,2005,5.280441196
6,S. Great Plains,corn,hist,2006,7.668529364
6,S. Great Plains,corn,hist,2007,1.238454167
6,S. Great Plains,corn,hist,2008,4.380123946
6,S. Great Plains,corn,hist,2009,4.110741044
6,S. Great Plains,corn,hist,2010,0.947682823
6,S. Great Plains,corn,hist,2011,7.140680896
6,S. Great Plains,corn,hist,2012,6.862706565
6,S. Great Plains,corn,hist,2013,5.169162101
6,S. Great Plains,corn,hist,2014,6.358298365
6,S. Great Plains,corn,hist,2015,3.581405787
8,Northwest,corn,hist,1981,0.26631439
8,Northwest,corn,hist,1982,0.328693936
8,Northwest,corn,hist,1983,0.139733535
8,Northwest,corn,hist,1984,0.075156716
8,Northwest,corn,hist,1985,0.346934931
8,Northwest,corn,hist,1986,0.336526833
8,Northwest,corn,hist,1987,0.432044983
8,Northwest,corn,hist,1988,0.393350922
8,Northwest,corn,hist,1989,0.370520135
8,Northwest,corn,hist,1990,0.473848694
8,Northwest,corn,hist,1991,0.303173998
8,Northwest,corn,hist,1992,0.485440883
8,Northwest,corn,hist,1993,0.136480917
8,Northwest,corn,hist,1994,0.462213266
8,Northwest,corn,hist,1995,0.097166158
8,Northwest,corn,hist,1996,0.032287071
8,Northwest,corn,hist,1997,0.012238745
8,Northwest,corn,hist,1998,0.04792848
8,Northwest,corn,hist,1999,0.197091701
8,Northwest,corn,hist,2000,0.23472487
8,Northwest,corn,hist,2001,0.199942026
8,Northwest,corn,hist,2002,0.228565605
8,Northwest,corn,hist,2003,0.254358476
8,Northwest,corn,hist,2004,0.206977048
8,Northwest,corn,hist,2005,0.123137465
8,Northwest,corn,hist,2006,0.129045244
8,Northwest,corn,hist,2007,0.228878689
8,Northwest,corn,hist,2008,0.036088808
8,Northwest,corn,hist,2009,0.126655275
8,Northwest,corn,hist,2010,0.008503064
8,Northwest,corn,hist,2011,0.051137793
8,Northwest,corn,hist,2012,0.092719009
8,Northwest,corn,hist,2013,0.273797688
8,Northwest,corn,hist,2014,0.202550682
8,Northwest,corn,hist,2015,0.353831858
7,Southwest,corn,hist,1981,0.767987841
7,Southwest,corn,hist,1982,0.233399992
7,Southwest,corn,hist,1983,0.457977004
7,Southwest,corn,hist,1984,0.288245872
7,Southwest,corn,hist,1985,0.298955519
7,Southwest,corn,hist,1986,0.348382072
7,Southwest,corn,hist,1987,0.187969716
7,Southwest,corn,hist,1988,0.362321668
7,Southwest,corn,hist,1989,1.643883704
7,Southwest,corn,hist,1990,1.607471551
7,Southwest,corn,hist,1991,0.64228983
7,Southwest,corn,hist,1992,0.948851112
7,Southwest,corn,hist,1993,0.208999707
7,Southwest,corn,hist,1994,1.644979648
7,Southwest,corn,hist,1995,0.387124486
7,Southwest,corn,hist,1996,1.170597303
7,Southwest,corn,hist,1997,1.274509341
7,Southwest,corn,hist,1998,1.141502294
7,Southwest,corn,hist,1999,0.893460564
7,Southwest,corn,hist,2000,1.673430588
7,Southwest,corn,hist,2001,1.299187071
7,Southwest,corn,hist,2002,1.8882372
7,Southwest,corn,hist,2003,1.597181729
7,Southwest,corn,hist,2004,1.807358127
7,Southwest,corn,hist,2005,1.069802696
7,Southwest,corn,hist,2006,1.720103259
7,Southwest,corn,hist,2007,0.840484885
7,Southwest,corn,hist,2008,1.385250611
7,Southwest,corn,hist,2009,1.137886918
7,Southwest,corn,hist,2010,0.558060506
7,Southwest,corn,hist,2011,1.551520053
7,Southwest,corn,hist,2012,1.941905334
7,Southwest,corn,hist,2013,1.603980816
7,Southwest,corn,hist,2014,1.555976967
7,Southwest,corn,hist,2015,0.952526294
1,Northeast,corn,SSP3-4.5-NF-cooler,2021,1.938510617
1,Northeast,corn,SSP3-4.5-NF-cooler,2022,1.739482453
1,Northeast,corn,SSP3-4.5-NF-cooler,2023,0.847310964
1,Northeast,corn,SSP3-4.5-NF-cooler,2024,0.100250061
1,Northeast,corn,SSP3-4.5-NF-cooler,2025,3.32345529
1,Northeast,corn,SSP3-4.5-NF-cooler,2026,2.532821215
1,Northeast,corn,SSP3-4.5-NF-cooler,2027,2.042289526
1,Northeast,corn,SSP3-4.5-NF-cooler,2028,4.21317625
1,Northeast,corn,SSP3-4.5-NF-cooler,2029,0.104517221
1,Northeast,corn,SSP3-4.5-NF-cooler,2030,0.584520583
1,Northeast,corn,SSP3-4.5-NF-cooler,2031,5.280246333
1,Northeast,corn,SSP3-4.5-NF-cooler,2032,2.096248365
1,Northeast,corn,SSP3-4.5-NF-cooler,2033,3.755954578
1,Northeast,corn,SSP3-4.5-NF-cooler,2034,1.452931996
1,Northeast,corn,SSP3-4.5-NF-cooler,2035,3.290702975
1,Northeast,corn,SSP3-4.5-NF-cooler,2036,0.017608132
1,Northeast,corn,SSP3-4.5-NF-cooler,2037,2.492120789
1,Northeast,corn,SSP3-4.5-NF-cooler,2038,0.850383661
1,Northeast,corn,SSP3-4.5-NF-cooler,2039,5.456309078
1,Northeast,corn,SSP3-4.5-NF-cooler,2040,1.225012208
1,Northeast,corn,SSP3-4.5-NF-cooler,2041,5.657565113
1,Northeast,corn,SSP3-4.5-NF-cooler,2042,4.643591666
1,Northeast,corn,SSP3-4.5-NF-cooler,2043,0.030495883
1,Northeast,corn,SSP3-4.5-NF-cooler,2044,1.117599747
1,Northeast,corn,SSP3-4.5-NF-cooler,2045,3.920012733
1,Northeast,corn,SSP3-4.5-NF-cooler,2046,5.616887236
1,Northeast,corn,SSP3-4.5-NF-cooler,2047,5.018962273
1,Northeast,corn,SSP3-4.5-NF-cooler,2048,1.769275565
1,Northeast,corn,SSP3-4.5-NF-cooler,2049,0.732479082
1,Northeast,corn,SSP3-4.5-NF-cooler,2050,5.679990343
1,Northeast,corn,SSP3-4.5-NF-cooler,2051,1.045080887
1,Northeast,corn,SSP3-4.5-NF-cooler,2052,7.173189044
1,Northeast,corn,SSP3-4.5-NF-cooler,2053,1.921040616
1,Northeast,corn,SSP3-4.5-NF-cooler,2054,0.345464129
1,Northeast,corn,SSP3-4.5-NF-cooler,2055,2.268787245
1,Northeast,corn,SSP3-4.5-NF-hotter,2021,1.658079589
1,Northeast,corn,SSP3-4.5-NF-hotter,2022,1.498542965
1,Northeast,corn,SSP3-4.5-NF-hotter,2023,1.097863121
1,Northeast,corn,SSP3-4.5-NF-hotter,2024,0.061082332
1,Northeast,corn,SSP3-4.5-NF-hotter,2025,2.923570964
1,Northeast,corn,SSP3-4.5-NF-hotter,2026,2.483811722
1,Northeast,corn,SSP3-4.5-NF-hotter,2027,2.868313875
1,Northeast,corn,SSP3-4.5-NF-hotter,2028,4.872672764
1,Northeast,corn,SSP3-4.5-NF-hotter,2029,0.33280642
1,Northeast,corn,SSP3-4.5-NF-hotter,2030,1.552604211
1,Northeast,corn,SSP3-4.5-NF-hotter,2031,6.108884104
1,Northeast,corn,SSP3-4.5-NF-hotter,2032,3.10315807
1,Northeast,corn,SSP3-4.5-NF-hotter,2033,5.506593001
1,Northeast,corn,SSP3-4.5-NF-hotter,2034,2.273232889
1,Northeast,corn,SSP3-4.5-NF-hotter,2035,4.224699594
1,Northeast,corn,SSP3-4.5-NF-hotter,2036,0.209709518
1,Northeast,corn,SSP3-4.5-NF-hotter,2037,3.221642742
1,Northeast,corn,SSP3-4.5-NF-hotter,2038,1.709717111
1,Northeast,corn,SSP3-4.5-NF-hotter,2039,5.975576372
1,Northeast,corn,SSP3-4.5-NF-hotter,2040,2.878636923
1,Northeast,corn,SSP3-4.5-NF-hotter,2041,6.85949197
1,Northeast,corn,SSP3-4.5-NF-hotter,2042,5.825992155
1,Northeast,corn,SSP3-4.5-NF-hotter,2043,0.086946864
1,Northeast,corn,SSP3-4.5-NF-hotter,2044,1.342340374
1,Northeast,corn,SSP3-4.5-NF-hotter,2045,6.395375241
1,Northeast,corn,SSP3-4.5-NF-hotter,2046,7.385454551
1,Northeast,corn,SSP3-4.5-NF-hotter,2047,7.545781554
1,Northeast,corn,SSP3-4.5-NF-hotter,2048,3.409423454
1,Northeast,corn,SSP3-4.5-NF-hotter,2049,1.760015629
1,Northeast,corn,SSP3-4.5-NF-hotter,2050,7.677471435
1,Northeast,corn,SSP3-4.5-NF-hotter,2051,2.478353091
1,Northeast,corn,SSP3-4.5-NF-hotter,2052,8.000217682
1,Northeast,corn,SSP3-4.5-NF-hotter,2053,4.30688222
1,Northeast,corn,SSP3-4.5-NF-hotter,2054,1.825482205
1,Northeast,corn,SSP3-4.5-NF-hotter,2055,4.658720682
1,Northeast,corn,RCP4.5-NF-cooler,2021,3.722872025
1,Northeast,corn,RCP4.5-NF-cooler,2022,2.845036414
1,Northeast,corn,RCP4.5-NF-cooler,2023,1.418280582
1,Northeast,corn,RCP4.5-NF-cooler,2024,0.280258143
1,Northeast,corn,RCP4.5-NF-cooler,2025,4.378090425
1,Northeast,corn,RCP4.5-NF-cooler,2026,2.863064002
1,Northeast,corn,RCP4.5-NF-cooler,2027,1.834158237
1,Northeast,corn,RCP4.5-NF-cooler,2028,3.234452293
1,Northeast,corn,RCP4.5-NF-cooler,2029,0.156361751
1,Northeast,corn,RCP4.5-NF-cooler,2030,0.612098179
1,Northeast,corn,RCP4.5-NF-cooler,2031,4.48773162
1,Northeast,corn,RCP4.5-NF-cooler,2032,2.065595379
1,Northeast,corn,RCP4.5-NF-cooler,2033,2.745214566
1,Northeast,corn,RCP4.5-NF-cooler,2034,1.350022466
1,Northeast,corn,RCP4.5-NF-cooler,2035,3.721098341
1,Northeast,corn,RCP4.5-NF-cooler,2036,0.03938114
1,Northeast,corn,RCP4.5-NF-cooler,2037,2.887540616
1,Northeast,corn,RCP4.5-NF-cooler,2038,1.123299798
1,Northeast,corn,RCP4.5-NF-cooler,2039,4.852777564
1,Northeast,corn,RCP4.5-NF-cooler,2040,0.954139262
1,Northeast,corn,RCP4.5-NF-cooler,2041,4.419533957
1,Northeast,corn,RCP4.5-NF-cooler,2042,4.78708301
1,Northeast,corn,RCP4.5-NF-cooler,2043,0.040608041
1,Northeast,corn,RCP4.5-NF-cooler,2044,1.440775139
1,Northeast,corn,RCP4.5-NF-cooler,2045,2.759599248
1,Northeast,corn,RCP4.5-NF-cooler,2046,4.093157094
1,Northeast,corn,RCP4.5-NF-cooler,2047,3.679160769
1,Northeast,corn,RCP4.5-NF-cooler,2048,2.542257035
1,Northeast,corn,RCP4.5-NF-cooler,2049,0.542090786
1,Northeast,corn,RCP4.5-NF-cooler,2050,4.246236957
1,Northeast,corn,RCP4.5-NF-cooler,2051,0.657055331
1,Northeast,corn,RCP4.5-NF-cooler,2052,5.134242513
1,Northeast,corn,RCP4.5-NF-cooler,2053,1.791823284
1,Northeast,corn,RCP4.5-NF-cooler,2054,0.094198809
1,Northeast,corn,RCP4.5-NF-cooler,2055,2.618610548
1,Northeast,corn,RCP4.5-NF-hotter,2021,3.120470556
1,Northeast,corn,RCP4.5-NF-hotter,2022,2.538064916
1,Northeast,corn,RCP4.5-NF-hotter,2023,1.617747452
1,Northeast,corn,RCP4.5-NF-hotter,2024,0.201101305
1,Northeast,corn,RCP4.5-NF-hotter,2025,3.720254482
1,Northeast,corn,RCP4.5-NF-hotter,2026,2.83307733
1,Northeast,corn,RCP4.5-NF-hotter,2027,2.167195231
1,Northeast,corn,RCP4.5-NF-hotter,2028,3.285614003
1,Northeast,corn,RCP4.5-NF-hotter,2029,0.415448479
1,Northeast,corn,RCP4.5-NF-hotter,2030,1.499025084
1,Northeast,corn,RCP4.5-NF-hotter,2031,4.496975022
1,Northeast,corn,RCP4.5-NF-hotter,2032,2.839647722
1,Northeast,corn,RCP4.5-NF-hotter,2033,3.689886221
1,Northeast,corn,RCP4.5-NF-hotter,2034,2.154312827
1,Northeast,corn,RCP4.5-NF-hotter,2035,4.031050619
1,Northeast,corn,RCP4.5-NF-hotter,2036,0.172417885
1,Northeast,corn,RCP4.5-NF-hotter,2037,3.001738902
1,Northeast,corn,RCP4.5-NF-hotter,2038,1.822164112
1,Northeast,corn,RCP4.5-NF-hotter,2039,4.925348036
1,Northeast,corn,RCP4.5-NF-hotter,2040,1.708023353
1,Northeast,corn,RCP4.5-NF-hotter,2041,4.910916756
1,Northeast,corn,RCP4.5-NF-hotter,2042,4.674372781
1,Northeast,corn,RCP4.5-NF-hotter,2043,0.147399935
1,Northeast,corn,RCP4.5-NF-hotter,2044,1.842066336
1,Northeast,corn,RCP4.5-NF-hotter,2045,3.489753407
1,Northeast,corn,RCP4.5-NF-hotter,2046,4.518171669
1,Northeast,corn,RCP4.5-NF-hotter,2047,4.818451927
1,Northeast,corn,RCP4.5-NF-hotter,2048,3.754133324
1,Northeast,corn,RCP4.5-NF-hotter,2049,1.053481847
1,Northeast,corn,RCP4.5-NF-hotter,2050,5.009762625
1,Northeast,corn,RCP4.5-NF-hotter,2051,1.520821703
1,Northeast,corn,RCP4.5-NF-hotter,2052,5.246500822
1,Northeast,corn,RCP4.5-NF-hotter,2053,3.429110391
1,Northeast,corn,RCP4.5-NF-hotter,2054,0.808251804
1,Northeast,corn,RCP4.5-NF-hotter,2055,3.633667649
1,Northeast,corn,SSP5-8.5-NF-cooler,2021,1.661205975
1,Northeast,corn,SSP5-8.5-NF-cooler,2022,0.962953098
1,Northeast,corn,SSP5-8.5-NF-cooler,2023,1.099904735
1,Northeast,corn,SSP5-8.5-NF-cooler,2024,0.097505268
1,Northeast,corn,SSP5-8.5-NF-cooler,2025,2.411505338
1,Northeast,corn,SSP5-8.5-NF-cooler,2026,2.220574159
1,Northeast,corn,SSP5-8.5-NF-cooler,2027,1.787788722
1,Northeast,corn,SSP5-8.5-NF-cooler,2028,3.913893361
1,Northeast,corn,SSP5-8.5-NF-cooler,2029,0.391382667
1,Northeast,corn,SSP5-8.5-NF-cooler,2030,1.319324668
1,Northeast,corn,SSP5-8.5-NF-cooler,2031,4.82346513
1,Northeast,corn,SSP5-8.5-NF-cooler,2032,1.603959047
1,Northeast,corn,SSP5-8.5-NF-cooler,2033,3.156986475
1,Northeast,corn,SSP5-8.5-NF-cooler,2034,1.305716732
1,Northeast,corn,SSP5-8.5-NF-cooler,2035,3.29675041
1,Northeast,corn,SSP5-8.5-NF-cooler,2036,0.045752436
1,Northeast,corn,SSP5-8.5-NF-cooler,2037,2.298999465
1,Northeast,corn,SSP5-8.5-NF-cooler,2038,0.975791299
1,Northeast,corn,SSP5-8.5-NF-cooler,2039,4.906603394
1,Northeast,corn,SSP5-8.5-NF-cooler,2040,1.175073116
1,Northeast,corn,SSP5-8.5-NF-cooler,2041,5.712917664
1,Northeast,corn,SSP5-8.5-NF-cooler,2042,4.181070479
1,Northeast,corn,SSP5-8.5-NF-cooler,2043,0.09326006
1,Northeast,corn,SSP5-8.5-NF-cooler,2044,0.342306015
1,Northeast,corn,SSP5-8.5-NF-cooler,2045,4.106186918
1,Northeast,corn,SSP5-8.5-NF-cooler,2046,5.880652779
1,Northeast,corn,SSP5-8.5-NF-cooler,2047,4.988937613
1,Northeast,corn,SSP5-8.5-NF-cooler,2048,2.373789304
1,Northeast,corn,SSP5-8.5-NF-cooler,2049,0.762825205
1,Northeast,corn,SSP5-8.5-NF-cooler,2050,5.074997151
1,Northeast,corn,SSP5-8.5-NF-cooler,2051,0.860281764
1,Northeast,corn,SSP5-8.5-NF-cooler,2052,6.17329446
1,Northeast,corn,SSP5-8.5-NF-cooler,2053,3.086786764
1,Northeast,corn,SSP5-8.5-NF-cooler,2054,0.767144515
1,Northeast,corn,SSP5-8.5-NF-cooler,2055,4.871039648
1,Northeast,corn,SSP5-8.5-NF-hotter,2021,2.015028193
1,Northeast,corn,SSP5-8.5-NF-hotter,2022,1.208625635
1,Northeast,corn,SSP5-8.5-NF-hotter,2023,0.482056895
1,Northeast,corn,SSP5-8.5-NF-hotter,2024,0.032962978
1,Northeast,corn,SSP5-8.5-NF-hotter,2025,2.494288275
1,Northeast,corn,SSP5-8.5-NF-hotter,2026,2.895952035
1,Northeast,corn,SSP5-8.5-NF-hotter,2027,2.400130609
1,Northeast,corn,SSP5-8.5-NF-hotter,2028,4.512273417
1,Northeast,corn,SSP5-8.5-NF-hotter,2029,0.099503736
1,Northeast,corn,SSP5-8.5-NF-hotter,2030,1.362825179
1,Northeast,corn,SSP5-8.5-NF-hotter,2031,5.375794212
1,Northeast,corn,SSP5-8.5-NF-hotter,2032,3.05589335
1,Northeast,corn,SSP5-8.5-NF-hotter,2033,4.012917956
1,Northeast,corn,SSP5-8.5-NF-hotter,2034,1.969974846
1,Northeast,corn,SSP5-8.5-NF-hotter,2035,3.82514884
1,Northeast,corn,SSP5-8.5-NF-hotter,2036,0.115576823
1,Northeast,corn,SSP5-8.5-NF-hotter,2037,2.089573311
1,Northeast,corn,SSP5-8.5-NF-hotter,2038,1.27674329
1,Northeast,corn,SSP5-8.5-NF-hotter,2039,5.745347378
1,Northeast,corn,SSP5-8.5-NF-hotter,2040,3.099569467
1,Northeast,corn,SSP5-8.5-NF-hotter,2041,6.747465398
1,Northeast,corn,SSP5-8.5-NF-hotter,2042,6.358507655
1,Northeast,corn,SSP5-8.5-NF-hotter,2043,0.314788742
1,Northeast,corn,SSP5-8.5-NF-hotter,2044,1.61980575
1,Northeast,corn,SSP5-8.5-NF-hotter,2045,5.421597359
1,Northeast,corn,SSP5-8.5-NF-hotter,2046,7.034353035
1,Northeast,corn,SSP5-8.5-NF-hotter,2047,6.289460155
1,Northeast,corn,SSP5-8.5-NF-hotter,2048,4.274875868
1,Northeast,corn,SSP5-8.5-NF-hotter,2049,1.366532707
1,Northeast,corn,SSP5-8.5-NF-hotter,2050,6.030818724
1,Northeast,corn,SSP5-8.5-NF-hotter,2051,0.926126419
1,Northeast,corn,SSP5-8.5-NF-hotter,2052,6.956091369
1,Northeast,corn,SSP5-8.5-NF-hotter,2053,3.738697756
1,Northeast,corn,SSP5-8.5-NF-hotter,2054,1.004557317
1,Northeast,corn,SSP5-8.5-NF-hotter,2055,3.779962521
1,Northeast,corn,RCP8.5-NF-cooler,2021,2.957369865
1,Northeast,corn,RCP8.5-NF-cooler,2022,1.780650001
1,Northeast,corn,RCP8.5-NF-cooler,2023,1.534657758
1,Northeast,corn,RCP8.5-NF-cooler,2024,0.398680855
1,Northeast,corn,RCP8.5-NF-cooler,2025,3.38536417
1,Northeast,corn,RCP8.5-NF-cooler,2026,2.541266949
1,Northeast,corn,RCP8.5-NF-cooler,2027,1.882656399
1,Northeast,corn,RCP8.5-NF-cooler,2028,3.415558823
1,Northeast,corn,RCP8.5-NF-cooler,2029,0.627444269
1,Northeast,corn,RCP8.5-NF-cooler,2030,1.322377328
1,Northeast,corn,RCP8.5-NF-cooler,2031,4.510359451
1,Northeast,corn,RCP8.5-NF-cooler,2032,2.390402731
1,Northeast,corn,RCP8.5-NF-cooler,2033,2.523167233
1,Northeast,corn,RCP8.5-NF-cooler,2034,1.535659607
1,Northeast,corn,RCP8.5-NF-cooler,2035,3.76012431
1,Northeast,corn,RCP8.5-NF-cooler,2036,0.096084751
1,Northeast,corn,RCP8.5-NF-cooler,2037,2.754152775
1,Northeast,corn,RCP8.5-NF-cooler,2038,1.344892674
1,Northeast,corn,RCP8.5-NF-cooler,2039,4.567220163
1,Northeast,corn,RCP8.5-NF-cooler,2040,1.004713409
1,Northeast,corn,RCP8.5-NF-cooler,2041,4.315350309
1,Northeast,corn,RCP8.5-NF-cooler,2042,3.901683395
1,Northeast,corn,RCP8.5-NF-cooler,2043,0.055059443
1,Northeast,corn,RCP8.5-NF-cooler,2044,0.812260951
1,Northeast,corn,RCP8.5-NF-cooler,2045,3.088711958
1,Northeast,corn,RCP8.5-NF-cooler,2046,3.95577552
1,Northeast,corn,RCP8.5-NF-cooler,2047,3.781091139
1,Northeast,corn,RCP8.5-NF-cooler,2048,3.130268296
1,Northeast,corn,RCP8.5-NF-cooler,2049,0.75372034
1,Northeast,corn,RCP8.5-NF-cooler,2050,4.100860535
1,Northeast,corn,RCP8.5-NF-cooler,2051,0.832477037
1,Northeast,corn,RCP8.5-NF-cooler,2052,5.160544433
1,Northeast,corn,RCP8.5-NF-cooler,2053,3.103114615
1,Northeast,corn,RCP8.5-NF-cooler,2054,0.537196761
