ID,State,Commodity,Cause of Loss,Payment Indemnity,Payment Acreage,Year
37,Oklahoma,Corn,Drought,14118569.29,138806.688582,1999
46,Arkansas,Corn,Drought,63205.73,771.06,1999
6,Wyoming,Corn,Drought,4229.68,71.932,1999
38,North Carolina,Corn,Drought,2678682.44,42136.839201,1999
5,South Dakota,Corn,Drought,1500577.3,32203.912463,1999
43,Mississippi,Corn,Drought,286442.17,5288.878,1999
26,Illinois,Corn,Drought,19340943.52,394583.191911,1999
15,Nebraska,Corn,Drought,3128962.42,71457.406813,1999
33,Kansas,Corn,Drought,3425239.54,80694.504498,1999
10,Minnesota,Corn,Drought,1155144.04,18620.6503,1999
28,Delaware,Corn,Drought,1038003.28,21648.239226,1999
16,New York,Corn,Drought,510366.55,14680.49,1999
44,Georgia,Corn,Drought,2651886.69,42856.816,1999
7,Wisconsin,Corn,Drought,550882.51,11275.35377,1999
42,Alabama,Corn,Drought,121140.82,2887.427,1999
13,Iowa,Corn,Drought,7843499.3,147081.987612,1999
25,Ohio,Corn,Drought,18227641.76,287124.629482,1999
49,Michigan,Corn,Drought,1513838.03,26376.075647,1999
14,Massachusetts,Corn,Drought,59648.0,818.3,1999
40,Texas,Corn,Drought,5092071.06,92260.180871,1999
31,Colorado,Corn,Drought,662653.42,16964.29766,1999
3,Maine,Corn,Drought,6943.8,136.68,1999
35,Missouri,Corn,Drought,23046522.85,371889.989507,1999
18,Connecticut,Corn,Drought,82662.0,2140.3,1999
32,Kentucky,Corn,Drought,5890644.99,107181.81939,1999
45,South Carolina,Corn,Drought,1954130.7,43440.841,1999
20,New Jersey,Corn,Drought,866301.7,13959.19,1999
4,North Dakota,Corn,Drought,5345.4,280.74,1999
39,Tennessee,Corn,Drought,1156601.04,20655.1697,1999
48,Florida,Corn,Drought,38333.41,921.53,1999
30,Maryland,Corn,Drought,4996223.06,67917.3683,1999
47,Louisiana,Corn,Drought,1308559.86,15497.6654,1999
17,Pennsylvania,Corn,Drought,14794143.26,185656.8017,1999
34,Virginia,Corn,Drought,9391353.43,117716.9358,1999
29,West Virginia,Corn,Drought,953998.1,15005.34,1999
1,Washington,Corn,Drought,0.0,0.0,1999
2,Montana,Corn,Drought,0.0,0.0,1999
8,Idaho,Corn,Drought,0.0,0.0,1999
11,Oregon,Corn,Drought,0.0,0.0,1999
12,New Hampshire,Corn,Drought,0.0,0.0,1999
19,Rhode Island,Corn,Drought,0.0,0.0,1999
22,Nevada,Corn,Drought,0.0,0.0,1999
23,Utah,Corn,Drought,0.0,0.0,1999
24,California,Corn,Drought,0.0,0.0,1999
36,Arizona,Corn,Drought,0.0,0.0,1999
41,New Mexico,Corn,Drought,0.0,0.0,1999
21,Indiana,Corn,Drought,3742126.69,72107.165075,2000
37,Oklahoma,Corn,Drought,151899.9,3283.1861,2000
46,Arkansas,Corn,Drought,92791.82,1327.3495,2000
6,Wyoming,Corn,Drought,16421.0,547.025,2000
38,North Carolina,Corn,Drought,744659.8,15423.9101,2000
5,South Dakota,Corn,Drought,15405618.41,261403.785388,2000
43,Mississippi,Corn,Drought,1250602.75,25921.0001,2000
26,Illinois,Corn,Drought,6344349.83,145727.699001,2000
2,Montana,Corn,Drought,18043.0,386.9,2000
15,Nebraska,Corn,Drought,60067291.38,899189.963725,2000
33,Kansas,Corn,Drought,18227978.63,326992.019959,2000
10,Minnesota,Corn,Drought,3952500.73,70074.1139,2000
16,New York,Corn,Drought,12727.0,238.8,2000
44,Georgia,Corn,Drought,5815193.23,82624.7665,2000
7,Wisconsin,Corn,Drought,1246569.24,21101.859,2000
42,Alabama,Corn,Drought,2868334.1,47842.84264,2000
13,Iowa,Corn,Drought,34689804.87,598352.709345,2000
25,Ohio,Corn,Drought,262636.78,4444.0425,2000
49,Michigan,Corn,Drought,488297.95,8336.11182,2000
40,Texas,Corn,Drought,5808900.95,129414.76205,2000
31,Colorado,Corn,Drought,11500550.34,227525.979208,2000
35,Missouri,Corn,Drought,1001689.97,23790.35714,2000
32,Kentucky,Corn,Drought,5275877.45,79809.071259,2000
45,South Carolina,Corn,Drought,3988496.25,94361.0712,2000
4,North Dakota,Corn,Drought,258233.86,6910.10061,2000
39,Tennessee,Corn,Drought,1634166.49,32182.35042,2000
48,Florida,Corn,Drought,694230.1,13174.66,2000
47,Louisiana,Corn,Drought,1360698.85,25013.7288,2000
17,Pennsylvania,Corn,Drought,52023.4,1030.35,2000
34,Virginia,Corn,Drought,60607.94,1122.83,2000
29,West Virginia,Corn,Drought,984.0,15.3,2000
1,Washington,Corn,Drought,0.0,0.0,2000
3,Maine,Corn,Drought,0.0,0.0,2000
8,Idaho,Corn,Drought,0.0,0.0,2000
9,Vermont,Corn,Drought,0.0,0.0,2000
11,Oregon,Corn,Drought,0.0,0.0,2000
12,New Hampshire,Corn,Drought,0.0,0.0,2000
14,Massachusetts,Corn,Drought,0.0,0.0,2000
18,Connecticut,Corn,Drought,0.0,0.0,2000
19,Rhode Island,Corn,Drought,0.0,0.0,2000
20,New Jersey,Corn,Drought,0.0,0.0,2000
22,Nevada,Corn,Drought,0.0,0.0,2000
23,Utah,Corn,Drought,0.0,0.0,2000
24,California,Corn,Drought,0.0,0.0,2000
28,Delaware,Corn,Drought,0.0,0.0,2000
30,Maryland,Corn,Drought,0.0,0.0,2000
36,Arizona,Corn,Drought,0.0,0.0,2000
41,New Mexico,Corn,Drought,0.0,0.0,2000
9,Vermont,Corn,Drought,74669.0,1800.7,2001
21,Indiana,Corn,Drought,3494791.83,69773.744,2001
37,Oklahoma,Corn,Drought,709521.6,14572.6,2001
46,Arkansas,Corn,Drought,366278.25,3700.03,2001
6,Wyoming,Corn,Drought,8257.0,312.7,2001
38,North Carolina,Corn,Drought,544334.0,8753.5295,2001
5,South Dakota,Corn,Drought,9383234.47,179265.2829,2001
43,Mississippi,Corn,Drought,144908.0,3986.3,2001
26,Illinois,Corn,Drought,17670219.4,312316.5249,2001
15,Nebraska,Corn,Drought,14310675.31,276793.4512,2001
33,Kansas,Corn,Drought,14557214.84,258472.5256,2001
10,Minnesota,Corn,Drought,30322100.33,477501.0197,2001
28,Delaware,Corn,Drought,4434.1,91.98,2001
16,New York,Corn,Drought,439593.8,15681.45,2001
44,Georgia,Corn,Drought,993875.09,12962.128,2001
7,Wisconsin,Corn,Drought,10862241.16,161191.6685,2001
42,Alabama,Corn,Drought,200415.6,4270.485,2001
13,Iowa,Corn,Drought,31709869.64,545421.3192,2001
25,Ohio,Corn,Drought,7573919.02,130227.2948,2001
49,Michigan,Corn,Drought,12062994.56,217994.2221,2001
14,Massachusetts,Corn,Drought,37179.0,662.1,2001
40,Texas,Corn,Drought,6881226.9,140740.7431,2001
31,Colorado,Corn,Drought,8607272.46,127578.6583,2001
35,Missouri,Corn,Drought,2163477.1,35108.192,2001
18,Connecticut,Corn,Drought,66222.95,1381.14,2001
32,Kentucky,Corn,Drought,408028.34,10340.4925,2001
45,South Carolina,Corn,Drought,580654.5,12116.715,2001
20,New Jersey,Corn,Drought,309451.6,5260.12,2001
4,North Dakota,Corn,Drought,229338.75,4312.5725,2001
39,Tennessee,Corn,Drought,411241.4,7093.974,2001
48,Florida,Corn,Drought,66732.4,1492.96,2001
30,Maryland,Corn,Drought,1956166.89,24210.211,2001
47,Louisiana,Corn,Drought,127166.72,2323.9,2001
17,Pennsylvania,Corn,Drought,11934928.06,166466.1685,2001
34,Virginia,Corn,Drought,1753923.24,26097.141,2001
29,West Virginia,Corn,Drought,30926.5,667.16,2001
1,Washington,Corn,Drought,0.0,0.0,2001
2,Montana,Corn,Drought,0.0,0.0,2001
3,Maine,Corn,Drought,0.0,0.0,2001
8,Idaho,Corn,Drought,0.0,0.0,2001
11,Oregon,Corn,Drought,0.0,0.0,2001
12,New Hampshire,Corn,Drought,0.0,0.0,2001
19,Rhode Island,Corn,Drought,0.0,0.0,2001
22,Nevada,Corn,Drought,0.0,0.0,2001
23,Utah,Corn,Drought,0.0,0.0,2001
24,California,Corn,Drought,0.0,0.0,2001
36,Arizona,Corn,Drought,0.0,0.0,2001
41,New Mexico,Corn,Drought,0.0,0.0,2001
9,Vermont,Corn,Drought,707809.5,10084.615,2002
21,Indiana,Corn,Drought,61271001.09,773918.909,2002
37,Oklahoma,Corn,Drought,270934.24,5558.2,2002
46,Arkansas,Corn,Drought,558418.6,10156.82,2002
6,Wyoming,Corn,Drought,50867.1,1363.129,2002
12,New Hampshire,Corn,Drought,27905.4,637.06,2002
38,North Carolina,Corn,Drought,13489458.3,187480.3805,2002
5,South Dakota,Corn,Drought,125734654.04,1458789.9275,2002
43,Mississippi,Corn,Drought,1519078.2,18478.78,2002
26,Illinois,Corn,Drought,76517621.01,1184263.589,2002
2,Montana,Corn,Drought,4771.72,166.773,2002
15,Nebraska,Corn,Drought,214621791.77,2095905.9111,2002
33,Kansas,Corn,Drought,90899107.09,919916.708,2002
10,Minnesota,Corn,Drought,4432305.15,67171.0466,2002
28,Delaware,Corn,Drought,4117872.62,49246.344,2002
16,New York,Corn,Drought,1210156.69,31379.941,2002
44,Georgia,Corn,Drought,3355958.9,46069.98,2002
7,Wisconsin,Corn,Drought,11857248.54,154460.0505,2002
42,Alabama,Corn,Drought,862549.63,15244.754,2002
13,Iowa,Corn,Drought,22145636.66,311542.9134,2002
25,Ohio,Corn,Drought,75458038.12,850052.7395,2002
49,Michigan,Corn,Drought,6015444.98,103332.05,2002
14,Massachusetts,Corn,Drought,94329.7,1955.59,2002
40,Texas,Corn,Drought,24783747.28,375663.9115,2002
31,Colorado,Corn,Drought,32964285.44,346713.295,2002
35,Missouri,Corn,Drought,37725478.82,543524.9568,2002
18,Connecticut,Corn,Drought,77008.0,1464.4,2002
32,Kentucky,Corn,Drought,8142179.94,131823.2028,2002
45,South Carolina,Corn,Drought,8830344.23,134667.329,2002
20,New Jersey,Corn,Drought,1398026.75,25531.585,2002
4,North Dakota,Corn,Drought,4110474.13,84984.738,2002
39,Tennessee,Corn,Drought,2515870.78,37742.8512,2002
48,Florida,Corn,Drought,95736.0,2283.9,2002
30,Maryland,Corn,Drought,13844790.63,175106.722,2002
47,Louisiana,Corn,Drought,7500974.12,67588.958,2002
17,Pennsylvania,Corn,Drought,43711741.3,468145.37,2002
34,Virginia,Corn,Drought,15489939.97,169340.4278,2002
29,West Virginia,Corn,Drought,210416.29,3919.214,2002
1,Washington,Corn,Drought,0.0,0.0,2002
3,Maine,Corn,Drought,0.0,0.0,2002
8,Idaho,Corn,Drought,0.0,0.0,2002
11,Oregon,Corn,Drought,0.0,0.0,2002
19,Rhode Island,Corn,Drought,0.0,0.0,2002
22,Nevada,Corn,Drought,0.0,0.0,2002
23,Utah,Corn,Drought,0.0,0.0,2002
24,California,Corn,Drought,0.0,0.0,2002
36,Arizona,Corn,Drought,0.0,0.0,2002
41,New Mexico,Corn,Drought,0.0,0.0,2002
41,New Mexico,Corn,Drought,229.0,13.0,2003
9,Vermont,Corn,Drought,3339.0,133.25,2003
21,Indiana,Corn,Drought,2237114.16,38826.6893,2003
37,Oklahoma,Corn,Drought,206762.9,4391.0037,2003
46,Arkansas,Corn,Drought,1017102.37,9469.585,2003
6,Wyoming,Corn,Drought,17126.0,570.16,2003
38,North Carolina,Corn,Drought,34293.0,422.1,2003
5,South Dakota,Corn,Drought,56674805.3,816038.0949,2003
43,Mississippi,Corn,Drought,1200174.37,12044.809,2003
26,Illinois,Corn,Drought,10668776.36,190566.3203,2003
2,Montana,Corn,Drought,7461.1,462.545,2003
15,Nebraska,Corn,Drought,84469354.47,1202981.4589,2003
33,Kansas,Corn,Drought,59847870.48,707763.8437,2003
10,Minnesota,Corn,Drought,21357266.46,345238.4089,2003
16,New York,Corn,Drought,17226.0,243.0,2003
44,Georgia,Corn,Drought,28022.0,334.5,2003
7,Wisconsin,Corn,Drought,28466174.86,400462.601,2003
42,Alabama,Corn,Drought,668.0,18.52,2003
13,Iowa,Corn,Drought,24415486.72,434284.82,2003
25,Ohio,Corn,Drought,270089.66,4170.456,2003
49,Michigan,Corn,Drought,3837471.62,62784.604,2003
40,Texas,Corn,Drought,15324868.2,237193.2815,2003
31,Colorado,Corn,Drought,21942952.04,290736.2966,2003
1,Washington,Corn,Drought,25811.0,325.3,2003
35,Missouri,Corn,Drought,38171849.75,540889.519,2003
18,Connecticut,Corn,Drought,6946.0,79.3,2003
32,Kentucky,Corn,Drought,171987.9,4062.49,2003
45,South Carolina,Corn,Drought,8568.1,137.78,2003
4,North Dakota,Corn,Drought,6406642.13,126850.962,2003
39,Tennessee,Corn,Drought,28873.0,542.15,2003
30,Maryland,Corn,Drought,4137.0,98.3,2003
47,Louisiana,Corn,Drought,4024197.33,35915.949,2003
17,Pennsylvania,Corn,Drought,54927.1,698.675,2003
3,Maine,Corn,Drought,0.0,0.0,2003
8,Idaho,Corn,Drought,0.0,0.0,2003
11,Oregon,Corn,Drought,0.0,0.0,2003
12,New Hampshire,Corn,Drought,0.0,0.0,2003
14,Massachusetts,Corn,Drought,0.0,0.0,2003
19,Rhode Island,Corn,Drought,0.0,0.0,2003
20,New Jersey,Corn,Drought,0.0,0.0,2003
22,Nevada,Corn,Drought,0.0,0.0,2003
23,Utah,Corn,Drought,0.0,0.0,2003
24,California,Corn,Drought,0.0,0.0,2003
28,Delaware,Corn,Drought,0.0,0.0,2003
29,West Virginia,Corn,Drought,0.0,0.0,2003
34,Virginia,Corn,Drought,0.0,0.0,2003
36,Arizona,Corn,Drought,0.0,0.0,2003
48,Florida,Corn,Drought,0.0,0.0,2003
21,Indiana,Corn,Drought,525784.25,4773.029,2004
37,Oklahoma,Corn,Drought,68416.81,1554.1186,2004
46,Arkansas,Corn,Drought,552882.25,4183.708,2004
6,Wyoming,Corn,Drought,98162.2,2337.956,2004
38,North Carolina,Corn,Drought,1298414.57,13676.502,2004
5,South Dakota,Corn,Drought,24165897.27,355875.6191,2004
43,Mississippi,Corn,Drought,2284.5,63.05,2004
26,Illinois,Corn,Drought,909635.72,14319.9336,2004
2,Montana,Corn,Drought,4580.0,197.48,2004
15,Nebraska,Corn,Drought,17793618.15,224094.6459,2004
33,Kansas,Corn,Drought,31184673.85,324398.7685,2004
10,Minnesota,Corn,Drought,1611500.4,21013.42,2004
28,Delaware,Corn,Drought,375278.55,5068.737,2004
16,New York,Corn,Drought,7212.0,46.1,2004
44,Georgia,Corn,Drought,972180.55,13172.6585,2004
7,Wisconsin,Corn,Drought,5511679.52,53247.957,2004
42,Alabama,Corn,Drought,34363.94,487.046,2004
13,Iowa,Corn,Drought,957671.06,13397.6535,2004
25,Ohio,Corn,Drought,121166.3,2158.261,2004
49,Michigan,Corn,Drought,2030233.63,24050.6115,2004
40,Texas,Corn,Drought,129527.84,2669.2192,2004
31,Colorado,Corn,Drought,20672322.97,275612.0461,2004
35,Missouri,Corn,Drought,121781.18,1939.4206,2004
32,Kentucky,Corn,Drought,95468.7,1344.3975,2004
45,South Carolina,Corn,Drought,690785.12,11955.968,2004
4,North Dakota,Corn,Drought,3703713.05,72257.5248,2004
39,Tennessee,Corn,Drought,33861.0,486.4,2004
48,Florida,Corn,Drought,16781.95,370.1,2004
30,Maryland,Corn,Drought,147164.43,1738.7665,2004
47,Louisiana,Corn,Drought,37869.1,706.561,2004
17,Pennsylvania,Corn,Drought,34759.25,394.975,2004
34,Virginia,Corn,Drought,81722.95,1222.5,2004
29,West Virginia,Corn,Drought,595.2,18.085,2004
1,Washington,Corn,Drought,0.0,0.0,2004
3,Maine,Corn,Drought,0.0,0.0,2004
8,Idaho,Corn,Drought,0.0,0.0,2004
9,Vermont,Corn,Drought,0.0,0.0,2004
11,Oregon,Corn,Drought,0.0,0.0,2004
12,New Hampshire,Corn,Drought,0.0,0.0,2004
14,Massachusetts,Corn,Drought,0.0,0.0,2004
18,Connecticut,Corn,Drought,0.0,0.0,2004
19,Rhode Island,Corn,Drought,0.0,0.0,2004
20,New Jersey,Corn,Drought,0.0,0.0,2004
22,Nevada,Corn,Drought,0.0,0.0,2004
23,Utah,Corn,Drought,0.0,0.0,2004
24,California,Corn,Drought,0.0,0.0,2004
36,Arizona,Corn,Drought,0.0,0.0,2004
41,New Mexico,Corn,Drought,0.0,0.0,2004
9,Vermont,Corn,Drought,13407.0,336.1,2005
21,Indiana,Corn,Drought,9989077.18,176686.8952,2005
37,Oklahoma,Corn,Drought,413475.66,8369.5355,2005
46,Arkansas,Corn,Drought,1935613.6,23037.9475,2005
6,Wyoming,Corn,Drought,2735.0,128.1,2005
38,North Carolina,Corn,Drought,1767665.2,25462.5855,2005
5,South Dakota,Corn,Drought,33863713.75,561969.2502,2005
43,Mississippi,Corn,Drought,400958.44,5109.352,2005
26,Illinois,Corn,Drought,103831686.65,1610699.0466,2005
15,Nebraska,Corn,Drought,24369919.81,451963.4662,2005
33,Kansas,Corn,Drought,15395111.45,266304.7878,2005
10,Minnesota,Corn,Drought,7169864.44,112122.6841,2005
28,Delaware,Corn,Drought,111891.5,2719.67,2005
16,New York,Corn,Drought,435696.35,6243.847,2005
44,Georgia,Corn,Drought,33794.1,954.74,2005
7,Wisconsin,Corn,Drought,17354482.48,235952.839,2005
42,Alabama,Corn,Drought,168577.0,2377.47,2005
13,Iowa,Corn,Drought,38316090.05,468164.9275,2005
25,Ohio,Corn,Drought,20662864.62,358731.8369,2005
49,Michigan,Corn,Drought,2606255.04,40370.4315,2005
14,Massachusetts,Corn,Drought,61084.0,1083.3,2005
40,Texas,Corn,Drought,10048125.62,192936.989,2005
31,Colorado,Corn,Drought,6348289.36,112597.8737,2005
35,Missouri,Corn,Drought,46346986.55,620646.8834,2005
18,Connecticut,Corn,Drought,67076.6,1855.65,2005
32,Kentucky,Corn,Drought,3686885.92,57823.172,2005
45,South Carolina,Corn,Drought,150594.85,3395.29,2005
20,New Jersey,Corn,Drought,126344.72,1770.585,2005
4,North Dakota,Corn,Drought,43550.24,833.4,2005
39,Tennessee,Corn,Drought,685905.12,10738.555,2005
48,Florida,Corn,Drought,5921.15,123.925,2005
30,Maryland,Corn,Drought,591872.71,9138.127,2005
47,Louisiana,Corn,Drought,1357017.38,19412.617,2005
17,Pennsylvania,Corn,Drought,6593910.9,93469.473,2005
34,Virginia,Corn,Drought,1290681.82,18638.606,2005
29,West Virginia,Corn,Drought,146259.8,2116.49,2005
1,Washington,Corn,Drought,0.0,0.0,2005
2,Montana,Corn,Drought,0.0,0.0,2005
3,Maine,Corn,Drought,0.0,0.0,2005
8,Idaho,Corn,Drought,0.0,0.0,2005
11,Oregon,Corn,Drought,0.0,0.0,2005
12,New Hampshire,Corn,Drought,0.0,0.0,2005
19,Rhode Island,Corn,Drought,0.0,0.0,2005
22,Nevada,Corn,Drought,0.0,0.0,2005
23,Utah,Corn,Drought,0.0,0.0,2005
24,California,Corn,Drought,0.0,0.0,2005
36,Arizona,Corn,Drought,0.0,0.0,2005
41,New Mexico,Corn,Drought,0.0,0.0,2005
21,Indiana,Corn,Drought,496008.19,6614.083,2006
37,Oklahoma,Corn,Drought,1858823.85,28031.96,2006
46,Arkansas,Corn,Drought,656875.57,5239.952,2006
6,Wyoming,Corn,Drought,184149.4,3570.24,2006
38,North Carolina,Corn,Drought,445922.85,7194.425,2006
5,South Dakota,Corn,Drought,243005412.24,1842078.4144,2006
43,Mississippi,Corn,Drought,1752292.07,30974.999,2006
26,Illinois,Corn,Drought,13020288.27,193387.8232,2006
2,Montana,Corn,Drought,3749.0,174.2,2006
15,Nebraska,Corn,Drought,59150391.72,654512.2958,2006
33,Kansas,Corn,Drought,62849859.52,689914.3008,2006
10,Minnesota,Corn,Drought,32935154.26,336879.803,2006
28,Delaware,Corn,Drought,153992.1,2327.0455,2006
16,New York,Corn,Drought,68725.36,869.265,2006
44,Georgia,Corn,Drought,2762176.19,38995.757,2006
7,Wisconsin,Corn,Drought,34716006.67,326077.8736,2006
42,Alabama,Corn,Drought,3321415.95,43616.2739,2006
13,Iowa,Corn,Drought,41189964.76,434802.3925,2006
25,Ohio,Corn,Drought,694848.82,8931.486,2006
49,Michigan,Corn,Drought,617106.25,6451.5395,2006
14,Massachusetts,Corn,Drought,5129.0,105.1,2006
40,Texas,Corn,Drought,22547199.31,310204.121,2006
31,Colorado,Corn,Drought,14990939.01,188441.4825,2006
35,Missouri,Corn,Drought,5171293.54,70851.3045,2006
32,Kentucky,Corn,Drought,132700.8,1727.73,2006
45,South Carolina,Corn,Drought,352008.2,6951.495,2006
20,New Jersey,Corn,Drought,119438.6,1965.74,2006
4,North Dakota,Corn,Drought,20999825.15,280351.2875,2006
39,Tennessee,Corn,Drought,2346535.22,28230.4948,2006
48,Florida,Corn,Drought,237503.7,3387.3,2006
30,Maryland,Corn,Drought,1257162.3,18038.58,2006
47,Louisiana,Corn,Drought,854468.3,9591.974,2006
17,Pennsylvania,Corn,Drought,4016708.64,51185.792,2006
34,Virginia,Corn,Drought,1740957.08,20734.778,2006
29,West Virginia,Corn,Drought,84666.6,1595.77,2006
1,Washington,Corn,Drought,0.0,0.0,2006
3,Maine,Corn,Drought,0.0,0.0,2006
8,Idaho,Corn,Drought,0.0,0.0,2006
9,Vermont,Corn,Drought,0.0,0.0,2006
11,Oregon,Corn,Drought,0.0,0.0,2006
12,New Hampshire,Corn,Drought,0.0,0.0,2006
18,Connecticut,Corn,Drought,0.0,0.0,2006
19,Rhode Island,Corn,Drought,0.0,0.0,2006
22,Nevada,Corn,Drought,0.0,0.0,2006
23,Utah,Corn,Drought,0.0,0.0,2006
24,California,Corn,Drought,0.0,0.0,2006
36,Arizona,Corn,Drought,0.0,0.0,2006
41,New Mexico,Corn,Drought,0.0,0.0,2006
9,Vermont,Corn,Drought,22780.74,234.357,2007
21,Indiana,Corn,Drought,30990669.18,305750.7863,2007
37,Oklahoma,Corn,Drought,8536.0,242.52,2007
46,Arkansas,Corn,Drought,1330329.38,7048.419,2007
6,Wyoming,Corn,Drought,380650.95,3971.57,2007
38,North Carolina,Corn,Drought,25940809.36,213644.9007,2007
5,South Dakota,Corn,Drought,37922458.44,364905.167,2007
43,Mississippi,Corn,Drought,5120101.02,47129.3031,2007
26,Illinois,Corn,Drought,23255333.34,254286.3458,2007
2,Montana,Corn,Drought,2162.4,77.44,2007
15,Nebraska,Corn,Drought,8983611.75,101820.8047,2007
33,Kansas,Corn,Drought,5359483.09,78310.9613,2007
10,Minnesota,Corn,Drought,141266454.82,1158004.1172,2007
28,Delaware,Corn,Drought,11034881.55,67295.75,2007
16,New York,Corn,Drought,1405993.44,13521.097,2007
44,Georgia,Corn,Drought,9153592.0,66497.09,2007
7,Wisconsin,Corn,Drought,78572565.01,578851.2697,2007
42,Alabama,Corn,Drought,9725400.93,79649.256,2007
13,Iowa,Corn,Drought,31771310.21,298376.9402,2007
25,Ohio,Corn,Drought,18079046.78,191751.196,2007
49,Michigan,Corn,Drought,24430263.84,218376.9855,2007
14,Massachusetts,Corn,Drought,11003.0,121.3,2007
40,Texas,Corn,Drought,34347.3,1043.501,2007
31,Colorado,Corn,Drought,5036495.31,86681.4774,2007
3,Maine,Corn,Drought,8390.0,80.0,2007
35,Missouri,Corn,Drought,10581366.04,120806.8972,2007
18,Connecticut,Corn,Drought,7121.8,177.7,2007
32,Kentucky,Corn,Drought,22665758.63,202210.7923,2007
45,South Carolina,Corn,Drought,2741409.71,29546.905,2007
20,New Jersey,Corn,Drought,934421.62,7357.597,2007
4,North Dakota,Corn,Drought,1067528.34,14456.922,2007
39,Tennessee,Corn,Drought,10860917.06,98566.877,2007
48,Florida,Corn,Drought,762814.6,6156.48,2007
30,Maryland,Corn,Drought,22692662.88,171376.9047,2007
47,Louisiana,Corn,Drought,3710741.25,23935.5832,2007
17,Pennsylvania,Corn,Drought,16658349.53,137587.749,2007
34,Virginia,Corn,Drought,26411030.07,166709.3619,2007
29,West Virginia,Corn,Drought,823370.09,6787.075,2007
1,Washington,Corn,Drought,0.0,0.0,2007
8,Idaho,Corn,Drought,0.0,0.0,2007
11,Oregon,Corn,Drought,0.0,0.0,2007
12,New Hampshire,Corn,Drought,0.0,0.0,2007
19,Rhode Island,Corn,Drought,0.0,0.0,2007
22,Nevada,Corn,Drought,0.0,0.0,2007
23,Utah,Corn,Drought,0.0,0.0,2007
24,California,Corn,Drought,0.0,0.0,2007
36,Arizona,Corn,Drought,0.0,0.0,2007
41,New Mexico,Corn,Drought,0.0,0.0,2007
9,Vermont,Corn,Drought,1824.0,57.0,2008
21,Indiana,Corn,Drought,24249556.48,158529.3776,2008
37,Oklahoma,Corn,Drought,1021788.68,9214.9653,2008
46,Arkansas,Corn,Drought,1435029.3,8062.03,2008
6,Wyoming,Corn,Drought,982592.7,7350.594,2008
38,North Carolina,Corn,Drought,56791067.03,277354.887,2008
5,South Dakota,Corn,Drought,11625731.26,105182.2012,2008
43,Mississippi,Corn,Drought,2584301.95,18653.258,2008
26,Illinois,Corn,Drought,2983408.7,29481.0808,2008
2,Montana,Corn,Drought,8345.0,402.8,2008
15,Nebraska,Corn,Drought,10315314.07,79270.3195,2008
33,Kansas,Corn,Drought,38217429.39,255775.2698,2008
10,Minnesota,Corn,Drought,88466237.53,724156.3766,2008
28,Delaware,Corn,Drought,3467035.77,21472.8505,2008
16,New York,Corn,Drought,5775.4,87.24,2008
44,Georgia,Corn,Drought,7659778.12,40694.722,2008
7,Wisconsin,Corn,Drought,64367044.94,416205.4465,2008
42,Alabama,Corn,Drought,4950129.85,29666.525,2008
13,Iowa,Corn,Drought,10451000.21,78518.318,2008
25,Ohio,Corn,Drought,73889748.43,487407.7286,2008
49,Michigan,Corn,Drought,17462587.74,120575.4351,2008
40,Texas,Corn,Drought,38335470.3,313520.802,2008
31,Colorado,Corn,Drought,15659193.4,144963.1022,2008
35,Missouri,Corn,Drought,1741288.93,13446.519,2008
32,Kentucky,Corn,Drought,14832821.07,98947.6395,2008
45,South Carolina,Corn,Drought,15850856.13,105744.1684,2008
20,New Jersey,Corn,Drought,1248995.83,9299.703,2008
4,North Dakota,Corn,Drought,13044914.99,112293.2679,2008
39,Tennessee,Corn,Drought,11162542.81,64228.7807,2008
48,Florida,Corn,Drought,178856.15,1720.825,2008
30,Maryland,Corn,Drought,8201237.5,55421.982,2008
47,Louisiana,Corn,Drought,683445.53,3571.4247,2008
17,Pennsylvania,Corn,Drought,7877793.04,58730.4049,2008
34,Virginia,Corn,Drought,13468212.49,70390.493,2008
29,West Virginia,Corn,Drought,92600.52,440.89,2008
1,Washington,Corn,Drought,0.0,0.0,2008
3,Maine,Corn,Drought,0.0,0.0,2008
8,Idaho,Corn,Drought,0.0,0.0,2008
11,Oregon,Corn,Drought,0.0,0.0,2008
12,New Hampshire,Corn,Drought,0.0,0.0,2008
14,Massachusetts,Corn,Drought,0.0,0.0,2008
18,Connecticut,Corn,Drought,0.0,0.0,2008
19,Rhode Island,Corn,Drought,0.0,0.0,2008
22,Nevada,Corn,Drought,0.0,0.0,2008
23,Utah,Corn,Drought,0.0,0.0,2008
24,California,Corn,Drought,0.0,0.0,2008
36,Arizona,Corn,Drought,0.0,0.0,2008
41,New Mexico,Corn,Drought,0.0,0.0,2008
21,Indiana,Corn,Drought,5807032.98,64339.7511,2009
37,Oklahoma,Corn,Drought,1770984.53,14718.132,2009
46,Arkansas,Corn,Drought,16787.0,470.1,2009
38,North Carolina,Corn,Drought,10540679.69,85693.4991,2009
5,South Dakota,Corn,Drought,704949.65,7025.463,2009
43,Mississippi,Corn,Drought,4927814.18,29366.8398,2009
26,Illinois,Corn,Drought,244879.33,2064.7733,2009
15,Nebraska,Corn,Drought,1276346.99,13217.443,2009
33,Kansas,Corn,Drought,880386.8,14162.8131,2009
10,Minnesota,Corn,Drought,7149555.56,65134.2239,2009
28,Delaware,Corn,Drought,39425.33,440.9285,2009
16,New York,Corn,Drought,2064.0,9.7,2009
