region_id,region_name,crop,scenario,year,drought_intensity
8,Northwest,corn,SSP3-4.5-NF-cooler,2055,2.763987623
8,Northwest,corn,SSP3-4.5-NF-hotter,2021,2.289835208
8,Northwest,corn,SSP3-4.5-NF-hotter,2022,2.215236209
8,Northwest,corn,SSP3-4.5-NF-hotter,2023,2.166167489
8,Northwest,corn,SSP3-4.5-NF-hotter,2024,2.180589499
8,Northwest,corn,SSP3-4.5-NF-hotter,2025,2.293414825
8,Northwest,corn,SSP3-4.5-NF-hotter,2026,2.380230387
8,Northwest,corn,SSP3-4.5-NF-hotter,2027,2.130412072
8,Northwest,corn,SSP3-4.5-NF-hotter,2028,2.293140749
8,Northwest,corn,SSP3-4.5-NF-hotter,2029,2.339367895
8,Northwest,corn,SSP3-4.5-NF-hotter,2030,2.413063906
8,Northwest,corn,SSP3-4.5-NF-hotter,2031,2.313868893
8,Northwest,corn,SSP3-4.5-NF-hotter,2032,2.778421875
8,Northwest,corn,SSP3-4.5-NF-hotter,2033,2.338179148
8,Northwest,corn,SSP3-4.5-NF-hotter,2034,2.55726592
8,Northwest,corn,SSP3-4.5-NF-hotter,2035,2.445608583
8,Northwest,corn,SSP3-4.5-NF-hotter,2036,2.336587492
8,Northwest,corn,SSP3-4.5-NF-hotter,2037,2.178007838
8,Northwest,corn,SSP3-4.5-NF-hotter,2038,2.151419783
8,Northwest,corn,SSP3-4.5-NF-hotter,2039,2.327113014
8,Northwest,corn,SSP3-4.5-NF-hotter,2040,2.387859732
8,Northwest,corn,SSP3-4.5-NF-hotter,2041,2.466163974
8,Northwest,corn,SSP3-4.5-NF-hotter,2042,2.303274209
8,Northwest,corn,SSP3-4.5-NF-hotter,2043,2.599545068
8,Northwest,corn,SSP3-4.5-NF-hotter,2044,2.318967861
8,Northwest,corn,SSP3-4.5-NF-hotter,2045,2.298881883
8,Northwest,corn,SSP3-4.5-NF-hotter,2046,2.394140097
8,Northwest,corn,SSP3-4.5-NF-hotter,2047,2.373240654
8,Northwest,corn,SSP3-4.5-NF-hotter,2048,2.297253986
8,Northwest,corn,SSP3-4.5-NF-hotter,2049,2.440307739
8,Northwest,corn,SSP3-4.5-NF-hotter,2050,2.494476875
8,Northwest,corn,SSP3-4.5-NF-hotter,2051,2.558590546
8,Northwest,corn,SSP3-4.5-NF-hotter,2052,2.468039308
8,Northwest,corn,SSP3-4.5-NF-hotter,2053,2.532746768
8,Northwest,corn,SSP3-4.5-NF-hotter,2054,2.56144708
8,Northwest,corn,SSP3-4.5-NF-hotter,2055,2.534014806
8,Northwest,corn,RCP4.5-NF-cooler,2021,0.773356465
8,Northwest,corn,RCP4.5-NF-cooler,2022,1.088438362
8,Northwest,corn,RCP4.5-NF-cooler,2023,0.749932969
8,Northwest,corn,RCP4.5-NF-cooler,2024,0.681692833
8,Northwest,corn,RCP4.5-NF-cooler,2025,0.991499
8,Northwest,corn,RCP4.5-NF-cooler,2026,1.001466097
8,Northwest,corn,RCP4.5-NF-cooler,2027,1.101527337
8,Northwest,corn,RCP4.5-NF-cooler,2028,1.011085649
8,Northwest,corn,RCP4.5-NF-cooler,2029,0.954245038
8,Northwest,corn,RCP4.5-NF-cooler,2030,1.890202943
8,Northwest,corn,RCP4.5-NF-cooler,2031,1.004741327
8,Northwest,corn,RCP4.5-NF-cooler,2032,2.295285393
8,Northwest,corn,RCP4.5-NF-cooler,2033,0.634244298
8,Northwest,corn,RCP4.5-NF-cooler,2034,1.415502633
8,Northwest,corn,RCP4.5-NF-cooler,2035,0.825757517
8,Northwest,corn,RCP4.5-NF-cooler,2036,0.740037166
8,Northwest,corn,RCP4.5-NF-cooler,2037,0.733619328
8,Northwest,corn,RCP4.5-NF-cooler,2038,0.839470231
8,Northwest,corn,RCP4.5-NF-cooler,2039,1.101569272
8,Northwest,corn,RCP4.5-NF-cooler,2040,1.177888995
8,Northwest,corn,RCP4.5-NF-cooler,2041,1.194133778
8,Northwest,corn,RCP4.5-NF-cooler,2042,0.84492192
8,Northwest,corn,RCP4.5-NF-cooler,2043,1.258961996
8,Northwest,corn,RCP4.5-NF-cooler,2044,1.176983258
8,Northwest,corn,RCP4.5-NF-cooler,2045,0.924613206
8,Northwest,corn,RCP4.5-NF-cooler,2046,1.087953224
8,Northwest,corn,RCP4.5-NF-cooler,2047,1.106298307
8,Northwest,corn,RCP4.5-NF-cooler,2048,0.910672223
8,Northwest,corn,RCP4.5-NF-cooler,2049,0.840204897
8,Northwest,corn,RCP4.5-NF-cooler,2050,0.894240337
8,Northwest,corn,RCP4.5-NF-cooler,2051,1.133074215
8,Northwest,corn,RCP4.5-NF-cooler,2052,1.309534339
8,Northwest,corn,RCP4.5-NF-cooler,2053,1.211526273
8,Northwest,corn,RCP4.5-NF-cooler,2054,1.094185873
8,Northwest,corn,RCP4.5-NF-cooler,2055,1.366879103
8,Northwest,corn,RCP4.5-NF-hotter,2021,0.810063035
8,Northwest,corn,RCP4.5-NF-hotter,2022,1.218047774
8,Northwest,corn,RCP4.5-NF-hotter,2023,0.813680114
8,Northwest,corn,RCP4.5-NF-hotter,2024,0.756109852
8,Northwest,corn,RCP4.5-NF-hotter,2025,1.010445376
8,Northwest,corn,RCP4.5-NF-hotter,2026,1.001183666
8,Northwest,corn,RCP4.5-NF-hotter,2027,1.031411626
8,Northwest,corn,RCP4.5-NF-hotter,2028,0.916741598
8,Northwest,corn,RCP4.5-NF-hotter,2029,0.893213234
8,Northwest,corn,RCP4.5-NF-hotter,2030,1.952948934
8,Northwest,corn,RCP4.5-NF-hotter,2031,0.905840337
8,Northwest,corn,RCP4.5-NF-hotter,2032,2.359652331
8,Northwest,corn,RCP4.5-NF-hotter,2033,0.692801218
8,Northwest,corn,RCP4.5-NF-hotter,2034,1.609570997
8,Northwest,corn,RCP4.5-NF-hotter,2035,0.819263903
8,Northwest,corn,RCP4.5-NF-hotter,2036,0.706401584
8,Northwest,corn,RCP4.5-NF-hotter,2037,0.691467266
8,Northwest,corn,RCP4.5-NF-hotter,2038,0.948975236
8,Northwest,corn,RCP4.5-NF-hotter,2039,1.019077392
8,Northwest,corn,RCP4.5-NF-hotter,2040,1.465610401
8,Northwest,corn,RCP4.5-NF-hotter,2041,1.164834428
8,Northwest,corn,RCP4.5-NF-hotter,2042,0.878426348
8,Northwest,corn,RCP4.5-NF-hotter,2043,1.302886239
8,Northwest,corn,RCP4.5-NF-hotter,2044,1.300840102
8,Northwest,corn,RCP4.5-NF-hotter,2045,0.880835615
8,Northwest,corn,RCP4.5-NF-hotter,2046,1.182464747
8,Northwest,corn,RCP4.5-NF-hotter,2047,1.133628288
8,Northwest,corn,RCP4.5-NF-hotter,2048,0.861772484
8,Northwest,corn,RCP4.5-NF-hotter,2049,0.818990776
8,Northwest,corn,RCP4.5-NF-hotter,2050,0.938846154
8,Northwest,corn,RCP4.5-NF-hotter,2051,1.131881275
8,Northwest,corn,RCP4.5-NF-hotter,2052,1.297445044
8,Northwest,corn,RCP4.5-NF-hotter,2053,1.300945605
8,Northwest,corn,RCP4.5-NF-hotter,2054,0.993796288
8,Northwest,corn,RCP4.5-NF-hotter,2055,1.279581841
8,Northwest,corn,SSP5-8.5-NF-cooler,2021,2.158681019
8,Northwest,corn,SSP5-8.5-NF-cooler,2022,2.246850754
8,Northwest,corn,SSP5-8.5-NF-cooler,2023,2.157086539
8,Northwest,corn,SSP5-8.5-NF-cooler,2024,2.146930255
8,Northwest,corn,SSP5-8.5-NF-cooler,2025,2.124395425
8,Northwest,corn,SSP5-8.5-NF-cooler,2026,2.234783809
8,Northwest,corn,SSP5-8.5-NF-cooler,2027,1.946330492
8,Northwest,corn,SSP5-8.5-NF-cooler,2028,1.99498225
8,Northwest,corn,SSP5-8.5-NF-cooler,2029,2.172625368
8,Northwest,corn,SSP5-8.5-NF-cooler,2030,2.227347123
8,Northwest,corn,SSP5-8.5-NF-cooler,2031,2.022848296
8,Northwest,corn,SSP5-8.5-NF-cooler,2032,2.552292176
8,Northwest,corn,SSP5-8.5-NF-cooler,2033,2.128108719
8,Northwest,corn,SSP5-8.5-NF-cooler,2034,2.235783972
8,Northwest,corn,SSP5-8.5-NF-cooler,2035,2.263113783
8,Northwest,corn,SSP5-8.5-NF-cooler,2036,2.2415113
8,Northwest,corn,SSP5-8.5-NF-cooler,2037,2.035592892
8,Northwest,corn,SSP5-8.5-NF-cooler,2038,2.188770269
8,Northwest,corn,SSP5-8.5-NF-cooler,2039,2.230812253
8,Northwest,corn,SSP5-8.5-NF-cooler,2040,2.109044421
8,Northwest,corn,SSP5-8.5-NF-cooler,2041,2.237577462
8,Northwest,corn,SSP5-8.5-NF-cooler,2042,2.168183912
8,Northwest,corn,SSP5-8.5-NF-cooler,2043,2.378152544
8,Northwest,corn,SSP5-8.5-NF-cooler,2044,2.133894259
8,Northwest,corn,SSP5-8.5-NF-cooler,2045,2.310884714
8,Northwest,corn,SSP5-8.5-NF-cooler,2046,2.149714854
8,Northwest,corn,SSP5-8.5-NF-cooler,2047,2.205802917
8,Northwest,corn,SSP5-8.5-NF-cooler,2048,2.267873079
8,Northwest,corn,SSP5-8.5-NF-cooler,2049,2.19773084
8,Northwest,corn,SSP5-8.5-NF-cooler,2050,2.199685503
8,Northwest,corn,SSP5-8.5-NF-cooler,2051,2.340521755
8,Northwest,corn,SSP5-8.5-NF-cooler,2052,2.216115759
8,Northwest,corn,SSP5-8.5-NF-cooler,2053,2.579065348
8,Northwest,corn,SSP5-8.5-NF-cooler,2054,2.450772165
8,Northwest,corn,SSP5-8.5-NF-cooler,2055,2.556270982
8,Northwest,corn,SSP5-8.5-NF-hotter,2021,2.248313165
8,Northwest,corn,SSP5-8.5-NF-hotter,2022,2.139994744
8,Northwest,corn,SSP5-8.5-NF-hotter,2023,2.130233896
8,Northwest,corn,SSP5-8.5-NF-hotter,2024,2.082665555
8,Northwest,corn,SSP5-8.5-NF-hotter,2025,2.161330093
8,Northwest,corn,SSP5-8.5-NF-hotter,2026,2.253797826
8,Northwest,corn,SSP5-8.5-NF-hotter,2027,1.978666782
8,Northwest,corn,SSP5-8.5-NF-hotter,2028,2.113553571
8,Northwest,corn,SSP5-8.5-NF-hotter,2029,2.330038028
8,Northwest,corn,SSP5-8.5-NF-hotter,2030,2.285041661
8,Northwest,corn,SSP5-8.5-NF-hotter,2031,2.166688768
8,Northwest,corn,SSP5-8.5-NF-hotter,2032,2.657393606
8,Northwest,corn,SSP5-8.5-NF-hotter,2033,2.113522071
8,Northwest,corn,SSP5-8.5-NF-hotter,2034,2.448529437
8,Northwest,corn,SSP5-8.5-NF-hotter,2035,2.166370434
8,Northwest,corn,SSP5-8.5-NF-hotter,2036,2.231840595
8,Northwest,corn,SSP5-8.5-NF-hotter,2037,2.12883265
8,Northwest,corn,SSP5-8.5-NF-hotter,2038,2.194178573
8,Northwest,corn,SSP5-8.5-NF-hotter,2039,2.29320763
8,Northwest,corn,SSP5-8.5-NF-hotter,2040,2.342939078
8,Northwest,corn,SSP5-8.5-NF-hotter,2041,2.533775033
8,Northwest,corn,SSP5-8.5-NF-hotter,2042,2.314759444
8,Northwest,corn,SSP5-8.5-NF-hotter,2043,2.527237389
8,Northwest,corn,SSP5-8.5-NF-hotter,2044,2.323678466
8,Northwest,corn,SSP5-8.5-NF-hotter,2045,2.347966629
8,Northwest,corn,SSP5-8.5-NF-hotter,2046,2.327719391
8,Northwest,corn,SSP5-8.5-NF-hotter,2047,2.364198264
8,Northwest,corn,SSP5-8.5-NF-hotter,2048,2.465678758
8,Northwest,corn,SSP5-8.5-NF-hotter,2049,2.323585111
8,Northwest,corn,SSP5-8.5-NF-hotter,2050,2.371007457
8,Northwest,corn,SSP5-8.5-NF-hotter,2051,2.442079845
8,Northwest,corn,SSP5-8.5-NF-hotter,2052,2.46721466
8,Northwest,corn,SSP5-8.5-NF-hotter,2053,2.597125564
8,Northwest,corn,SSP5-8.5-NF-hotter,2054,2.557258054
8,Northwest,corn,SSP5-8.5-NF-hotter,2055,2.594806538
8,Northwest,corn,RCP8.5-NF-cooler,2021,0.823031903
8,Northwest,corn,RCP8.5-NF-cooler,2022,1.185196487
8,Northwest,corn,RCP8.5-NF-cooler,2023,0.848007259
8,Northwest,corn,RCP8.5-NF-cooler,2024,0.730338311
8,Northwest,corn,RCP8.5-NF-cooler,2025,1.086358922
8,Northwest,corn,RCP8.5-NF-cooler,2026,1.072067399
8,Northwest,corn,RCP8.5-NF-cooler,2027,1.258363371
8,Northwest,corn,RCP8.5-NF-cooler,2028,1.13331011
8,Northwest,corn,RCP8.5-NF-cooler,2029,1.046318636
8,Northwest,corn,RCP8.5-NF-cooler,2030,2.063077271
8,Northwest,corn,RCP8.5-NF-cooler,2031,1.112504849
8,Northwest,corn,RCP8.5-NF-cooler,2032,2.430762991
8,Northwest,corn,RCP8.5-NF-cooler,2033,0.66496866
8,Northwest,corn,RCP8.5-NF-cooler,2034,1.584098189
8,Northwest,corn,RCP8.5-NF-cooler,2035,0.828738068
8,Northwest,corn,RCP8.5-NF-cooler,2036,0.736259169
8,Northwest,corn,RCP8.5-NF-cooler,2037,0.716336701
8,Northwest,corn,RCP8.5-NF-cooler,2038,0.885155484
8,Northwest,corn,RCP8.5-NF-cooler,2039,1.086897013
8,Northwest,corn,RCP8.5-NF-cooler,2040,1.303725271
8,Northwest,corn,RCP8.5-NF-cooler,2041,1.173761859
8,Northwest,corn,RCP8.5-NF-cooler,2042,0.866605726
8,Northwest,corn,RCP8.5-NF-cooler,2043,1.264957469
8,Northwest,corn,RCP8.5-NF-cooler,2044,1.259214015
8,Northwest,corn,RCP8.5-NF-cooler,2045,0.917818219
8,Northwest,corn,RCP8.5-NF-cooler,2046,1.173237455
8,Northwest,corn,RCP8.5-NF-cooler,2047,1.108899068
8,Northwest,corn,RCP8.5-NF-cooler,2048,0.847340159
8,Northwest,corn,RCP8.5-NF-cooler,2049,0.84387837
8,Northwest,corn,RCP8.5-NF-cooler,2050,0.887188689
8,Northwest,corn,RCP8.5-NF-cooler,2051,1.283200309
8,Northwest,corn,RCP8.5-NF-cooler,2052,1.308963955
8,Northwest,corn,RCP8.5-NF-cooler,2053,1.316788738
8,Northwest,corn,RCP8.5-NF-cooler,2054,1.157224932
8,Northwest,corn,RCP8.5-NF-cooler,2055,1.302368229
8,Northwest,corn,RCP8.5-NF-hotter,2021,0.765562046
8,Northwest,corn,RCP8.5-NF-hotter,2022,1.270756683
8,Northwest,corn,RCP8.5-NF-hotter,2023,0.817798552
8,Northwest,corn,RCP8.5-NF-hotter,2024,0.694363401
8,Northwest,corn,RCP8.5-NF-hotter,2025,1.007069227
8,Northwest,corn,RCP8.5-NF-hotter,2026,0.993322432
8,Northwest,corn,RCP8.5-NF-hotter,2027,1.079960018
8,Northwest,corn,RCP8.5-NF-hotter,2028,0.942733099
8,Northwest,corn,RCP8.5-NF-hotter,2029,0.896762772
8,Northwest,corn,RCP8.5-NF-hotter,2030,1.831120579
8,Northwest,corn,RCP8.5-NF-hotter,2031,0.918271573
8,Northwest,corn,RCP8.5-NF-hotter,2032,2.325309752
8,Northwest,corn,RCP8.5-NF-hotter,2033,0.680869334
8,Northwest,corn,RCP8.5-NF-hotter,2034,1.538518688
8,Northwest,corn,RCP8.5-NF-hotter,2035,0.864848003
8,Northwest,corn,RCP8.5-NF-hotter,2036,0.735819518
8,Northwest,corn,RCP8.5-NF-hotter,2037,0.758543435
8,Northwest,corn,RCP8.5-NF-hotter,2038,0.965377735
8,Northwest,corn,RCP8.5-NF-hotter,2039,1.095939881
8,Northwest,corn,RCP8.5-NF-hotter,2040,1.491647934
8,Northwest,corn,RCP8.5-NF-hotter,2041,1.297412109
8,Northwest,corn,RCP8.5-NF-hotter,2042,0.876725773
8,Northwest,corn,RCP8.5-NF-hotter,2043,1.328932373
8,Northwest,corn,RCP8.5-NF-hotter,2044,1.28805051
8,Northwest,corn,RCP8.5-NF-hotter,2045,0.924913219
8,Northwest,corn,RCP8.5-NF-hotter,2046,1.160637096
8,Northwest,corn,RCP8.5-NF-hotter,2047,1.148923801
8,Northwest,corn,RCP8.5-NF-hotter,2048,0.956379693
8,Northwest,corn,RCP8.5-NF-hotter,2049,0.870347064
8,Northwest,corn,RCP8.5-NF-hotter,2050,1.02451385
8,Northwest,corn,RCP8.5-NF-hotter,2051,1.348340555
8,Northwest,corn,RCP8.5-NF-hotter,2052,1.349017653
8,Northwest,corn,RCP8.5-NF-hotter,2053,1.418562534
8,Northwest,corn,RCP8.5-NF-hotter,2054,1.157440109
8,Northwest,corn,RCP8.5-NF-hotter,2055,1.441097983
7,Southwest,corn,SSP3-4.5-NF-cooler,2021,1.622984258
7,Southwest,corn,SSP3-4.5-NF-cooler,2022,1.448169447
7,Southwest,corn,SSP3-4.5-NF-cooler,2023,1.786519667
7,Southwest,corn,SSP3-4.5-NF-cooler,2024,1.598184561
7,Southwest,corn,SSP3-4.5-NF-cooler,2025,1.507003749
7,Southwest,corn,SSP3-4.5-NF-cooler,2026,1.535218213
7,Southwest,corn,SSP3-4.5-NF-cooler,2027,1.525787972
7,Southwest,corn,SSP3-4.5-NF-cooler,2028,1.512290733
7,Southwest,corn,SSP3-4.5-NF-cooler,2029,1.825577527
7,Southwest,corn,SSP3-4.5-NF-cooler,2030,1.914650353
7,Southwest,corn,SSP3-4.5-NF-cooler,2031,1.670332968
7,Southwest,corn,SSP3-4.5-NF-cooler,2032,2.096249188
7,Southwest,corn,SSP3-4.5-NF-cooler,2033,1.593195827
7,Southwest,corn,SSP3-4.5-NF-cooler,2034,2.406304593
7,Southwest,corn,SSP3-4.5-NF-cooler,2035,1.67649222
7,Southwest,corn,SSP3-4.5-NF-cooler,2036,2.239488815
7,Southwest,corn,SSP3-4.5-NF-cooler,2037,2.299833333
7,Southwest,corn,SSP3-4.5-NF-cooler,2038,2.269760513
7,Southwest,corn,SSP3-4.5-NF-cooler,2039,2.200563636
7,Southwest,corn,SSP3-4.5-NF-cooler,2040,2.546654226
7,Southwest,corn,SSP3-4.5-NF-cooler,2041,2.430918712
7,Southwest,corn,SSP3-4.5-NF-cooler,2042,2.847611
7,Southwest,corn,SSP3-4.5-NF-cooler,2043,2.34487273
7,Southwest,corn,SSP3-4.5-NF-cooler,2044,2.821172994
7,Southwest,corn,SSP3-4.5-NF-cooler,2045,2.426506128
7,Southwest,corn,SSP3-4.5-NF-cooler,2046,2.657188678
7,Southwest,corn,SSP3-4.5-NF-cooler,2047,2.270963908
7,Southwest,corn,SSP3-4.5-NF-cooler,2048,2.46364196
7,Southwest,corn,SSP3-4.5-NF-cooler,2049,2.351249587
7,Southwest,corn,SSP3-4.5-NF-cooler,2050,2.414404854
7,Southwest,corn,SSP3-4.5-NF-cooler,2051,2.588990419
7,Southwest,corn,SSP3-4.5-NF-cooler,2052,2.840970495
7,Southwest,corn,SSP3-4.5-NF-cooler,2053,2.546192017
7,Southwest,corn,SSP3-4.5-NF-cooler,2054,2.405514949
7,Southwest,corn,SSP3-4.5-NF-cooler,2055,2.008903143
7,Southwest,corn,SSP3-4.5-NF-hotter,2021,1.668951719
7,Southwest,corn,SSP3-4.5-NF-hotter,2022,1.392545676
7,Southwest,corn,SSP3-4.5-NF-hotter,2023,1.661524798
7,Southwest,corn,SSP3-4.5-NF-hotter,2024,1.596160274
7,Southwest,corn,SSP3-4.5-NF-hotter,2025,1.550006224
7,Southwest,corn,SSP3-4.5-NF-hotter,2026,1.444085784
7,Southwest,corn,SSP3-4.5-NF-hotter,2027,1.451913109
7,Southwest,corn,SSP3-4.5-NF-hotter,2028,1.613733531
7,Southwest,corn,SSP3-4.5-NF-hotter,2029,2.011326572
7,Southwest,corn,SSP3-4.5-NF-hotter,2030,1.957198066
7,Southwest,corn,SSP3-4.5-NF-hotter,2031,1.885785467
7,Southwest,corn,SSP3-4.5-NF-hotter,2032,2.014684464
7,Southwest,corn,SSP3-4.5-NF-hotter,2033,1.894620346
7,Southwest,corn,SSP3-4.5-NF-hotter,2034,2.395093192
7,Southwest,corn,SSP3-4.5-NF-hotter,2035,1.648016711
7,Southwest,corn,SSP3-4.5-NF-hotter,2036,2.369264841
7,Southwest,corn,SSP3-4.5-NF-hotter,2037,2.614428277
7,Southwest,corn,SSP3-4.5-NF-hotter,2038,2.452360401
7,Southwest,corn,SSP3-4.5-NF-hotter,2039,2.457180831
7,Southwest,corn,SSP3-4.5-NF-hotter,2040,2.617120087
7,Southwest,corn,SSP3-4.5-NF-hotter,2041,2.47486302
7,Southwest,corn,SSP3-4.5-NF-hotter,2042,2.866465152
7,Southwest,corn,SSP3-4.5-NF-hotter,2043,2.483870539
7,Southwest,corn,SSP3-4.5-NF-hotter,2044,2.790649435
7,Southwest,corn,SSP3-4.5-NF-hotter,2045,2.482737301
7,Southwest,corn,SSP3-4.5-NF-hotter,2046,2.75231879
7,Southwest,corn,SSP3-4.5-NF-hotter,2047,2.355731634
7,Southwest,corn,SSP3-4.5-NF-hotter,2048,2.485320312
7,Southwest,corn,SSP3-4.5-NF-hotter,2049,2.299155597
7,Southwest,corn,SSP3-4.5-NF-hotter,2050,2.341776198
7,Southwest,corn,SSP3-4.5-NF-hotter,2051,2.369949208
7,Southwest,corn,SSP3-4.5-NF-hotter,2052,2.787223522
7,Southwest,corn,SSP3-4.5-NF-hotter,2053,2.668144277
7,Southwest,corn,SSP3-4.5-NF-hotter,2054,2.319893755
7,Southwest,corn,SSP3-4.5-NF-hotter,2055,1.861559029
7,Southwest,corn,RCP4.5-NF-cooler,2021,1.007160883
7,Southwest,corn,RCP4.5-NF-cooler,2022,0.968073232
7,Southwest,corn,RCP4.5-NF-cooler,2023,0.933353768
7,Southwest,corn,RCP4.5-NF-cooler,2024,0.872519939
7,Southwest,corn,RCP4.5-NF-cooler,2025,0.851249265
7,Southwest,corn,RCP4.5-NF-cooler,2026,0.845226507
7,Southwest,corn,RCP4.5-NF-cooler,2027,0.983559166
7,Southwest,corn,RCP4.5-NF-cooler,2028,0.987044837
7,Southwest,corn,RCP4.5-NF-cooler,2029,0.897672107
7,Southwest,corn,RCP4.5-NF-cooler,2030,1.047874258
7,Southwest,corn,RCP4.5-NF-cooler,2031,1.16356997
7,Southwest,corn,RCP4.5-NF-cooler,2032,1.133768852
7,Southwest,corn,RCP4.5-NF-cooler,2033,0.99352329
7,Southwest,corn,RCP4.5-NF-cooler,2034,1.382814477
7,Southwest,corn,RCP4.5-NF-cooler,2035,0.908314946
7,Southwest,corn,RCP4.5-NF-cooler,2036,1.076338574
7,Southwest,corn,RCP4.5-NF-cooler,2037,1.048898711
7,Southwest,corn,RCP4.5-NF-cooler,2038,0.977530079
7,Southwest,corn,RCP4.5-NF-cooler,2039,1.105381561
7,Southwest,corn,RCP4.5-NF-cooler,2040,1.542259468
7,Southwest,corn,RCP4.5-NF-cooler,2041,1.066096337
7,Southwest,corn,RCP4.5-NF-cooler,2042,1.948210938
7,Southwest,corn,RCP4.5-NF-cooler,2043,1.38454668
7,Southwest,corn,RCP4.5-NF-cooler,2044,1.745536285
7,Southwest,corn,RCP4.5-NF-cooler,2045,1.020830735
7,Southwest,corn,RCP4.5-NF-cooler,2046,1.423422102
7,Southwest,corn,RCP4.5-NF-cooler,2047,1.29097097
7,Southwest,corn,RCP4.5-NF-cooler,2048,1.157732503
7,Southwest,corn,RCP4.5-NF-cooler,2049,1.100881789
7,Southwest,corn,RCP4.5-NF-cooler,2050,1.027004682
7,Southwest,corn,RCP4.5-NF-cooler,2051,1.529847521
7,Southwest,corn,RCP4.5-NF-cooler,2052,2.135203229
7,Southwest,corn,RCP4.5-NF-cooler,2053,1.867148309
7,Southwest,corn,RCP4.5-NF-cooler,2054,1.52135482
7,Southwest,corn,RCP4.5-NF-cooler,2055,1.130873585
7,Southwest,corn,RCP4.5-NF-hotter,2021,1.064324181
7,Southwest,corn,RCP4.5-NF-hotter,2022,0.967842541
7,Southwest,corn,RCP4.5-NF-hotter,2023,1.081959771
7,Southwest,corn,RCP4.5-NF-hotter,2024,0.861450084
7,Southwest,corn,RCP4.5-NF-hotter,2025,0.838040536
7,Southwest,corn,RCP4.5-NF-hotter,2026,0.775178579
7,Southwest,corn,RCP4.5-NF-hotter,2027,1.079719355
7,Southwest,corn,RCP4.5-NF-hotter,2028,0.914310656
7,Southwest,corn,RCP4.5-NF-hotter,2029,1.089729968
7,Southwest,corn,RCP4.5-NF-hotter,2030,1.412036077
7,Southwest,corn,RCP4.5-NF-hotter,2031,0.942508496
7,Southwest,corn,RCP4.5-NF-hotter,2032,1.319080993
7,Southwest,corn,RCP4.5-NF-hotter,2033,0.902877115
7,Southwest,corn,RCP4.5-NF-hotter,2034,1.561380164
7,Southwest,corn,RCP4.5-NF-hotter,2035,1.008509337
7,Southwest,corn,RCP4.5-NF-hotter,2036,1.137841665
7,Southwest,corn,RCP4.5-NF-hotter,2037,1.351963067
7,Southwest,corn,RCP4.5-NF-hotter,2038,1.121407416
7,Southwest,corn,RCP4.5-NF-hotter,2039,1.081516535
7,Southwest,corn,RCP4.5-NF-hotter,2040,1.665641735
7,Southwest,corn,RCP4.5-NF-hotter,2041,1.515194907
7,Southwest,corn,RCP4.5-NF-hotter,2042,2.108384247
7,Southwest,corn,RCP4.5-NF-hotter,2043,1.452828236
7,Southwest,corn,RCP4.5-NF-hotter,2044,1.829479333
7,Southwest,corn,RCP4.5-NF-hotter,2045,1.292263035
7,Southwest,corn,RCP4.5-NF-hotter,2046,1.763505497
7,Southwest,corn,RCP4.5-NF-hotter,2047,1.194326912
7,Southwest,corn,RCP4.5-NF-hotter,2048,1.213405988
7,Southwest,corn,RCP4.5-NF-hotter,2049,1.064030293
7,Southwest,corn,RCP4.5-NF-hotter,2050,1.097562913
7,Southwest,corn,RCP4.5-NF-hotter,2051,1.560694922
7,Southwest,corn,RCP4.5-NF-hotter,2052,2.072154009
7,Southwest,corn,RCP4.5-NF-hotter,2053,1.521568125
7,Southwest,corn,RCP4.5-NF-hotter,2054,1.472637986
7,Southwest,corn,RCP4.5-NF-hotter,2055,1.177588021
7,Southwest,corn,SSP5-8.5-NF-cooler,2021,1.60675056
7,Southwest,corn,SSP5-8.5-NF-cooler,2022,1.208038658
7,Southwest,corn,SSP5-8.5-NF-cooler,2023,1.595485393
7,Southwest,corn,SSP5-8.5-NF-cooler,2024,1.395818425
7,Southwest,corn,SSP5-8.5-NF-cooler,2025,1.448428563
7,Southwest,corn,SSP5-8.5-NF-cooler,2026,1.320943209
7,Southwest,corn,SSP5-8.5-NF-cooler,2027,1.411006244
7,Southwest,corn,SSP5-8.5-NF-cooler,2028,1.405878569
7,Southwest,corn,SSP5-8.5-NF-cooler,2029,1.706526788
7,Southwest,corn,SSP5-8.5-NF-cooler,2030,1.736032854
7,Southwest,corn,SSP5-8.5-NF-cooler,2031,1.633876421
7,Southwest,corn,SSP5-8.5-NF-cooler,2032,1.773126331
7,Southwest,corn,SSP5-8.5-NF-cooler,2033,1.503093601
7,Southwest,corn,SSP5-8.5-NF-cooler,2034,2.234009964
7,Southwest,corn,SSP5-8.5-NF-cooler,2035,1.620358037
7,Southwest,corn,SSP5-8.5-NF-cooler,2036,2.054736449
7,Southwest,corn,SSP5-8.5-NF-cooler,2037,2.224031909
7,Southwest,corn,SSP5-8.5-NF-cooler,2038,2.122205022
7,Southwest,corn,SSP5-8.5-NF-cooler,2039,2.228505563
7,Southwest,corn,SSP5-8.5-NF-cooler,2040,2.415381794
7,Southwest,corn,SSP5-8.5-NF-cooler,2041,2.350711477
7,Southwest,corn,SSP5-8.5-NF-cooler,2042,2.866591533
7,Southwest,corn,SSP5-8.5-NF-cooler,2043,2.250727047
7,Southwest,corn,SSP5-8.5-NF-cooler,2044,2.7681249
7,Southwest,corn,SSP5-8.5-NF-cooler,2045,2.394039521
