region_id,region_name,crop,scenario,year,drought_duration(% of growing season)
8,Northwest,corn,SSP3-4.5-NF-cooler,2047,95.91246647
8,Northwest,corn,SSP3-4.5-NF-cooler,2048,73.63506088
8,Northwest,corn,SSP3-4.5-NF-cooler,2049,70.19479925
8,Northwest,corn,SSP3-4.5-NF-cooler,2050,69.55651122
8,Northwest,corn,SSP3-4.5-NF-cooler,2051,61.42754435
8,Northwest,corn,SSP3-4.5-NF-cooler,2052,78.19152316
8,Northwest,corn,SSP3-4.5-NF-cooler,2053,96.62225581
8,Northwest,corn,SSP3-4.5-NF-cooler,2054,89.18934826
8,Northwest,corn,SSP3-4.5-NF-cooler,2055,98.81217353
8,Northwest,corn,SSP3-4.5-NF-hotter,2021,82.72873921
8,Northwest,corn,SSP3-4.5-NF-hotter,2022,69.85728677
8,Northwest,corn,SSP3-4.5-NF-hotter,2023,57.62445351
8,Northwest,corn,SSP3-4.5-NF-hotter,2024,53.37835011
8,Northwest,corn,SSP3-4.5-NF-hotter,2025,70.26060243
8,Northwest,corn,SSP3-4.5-NF-hotter,2026,69.34108227
8,Northwest,corn,SSP3-4.5-NF-hotter,2027,79.94793721
8,Northwest,corn,SSP3-4.5-NF-hotter,2028,90.5800958
8,Northwest,corn,SSP3-4.5-NF-hotter,2029,73.28793763
8,Northwest,corn,SSP3-4.5-NF-hotter,2030,88.52570022
8,Northwest,corn,SSP3-4.5-NF-hotter,2031,90.8167205
8,Northwest,corn,SSP3-4.5-NF-hotter,2032,94.26425282
8,Northwest,corn,SSP3-4.5-NF-hotter,2033,70.97929828
8,Northwest,corn,SSP3-4.5-NF-hotter,2034,94.83392607
8,Northwest,corn,SSP3-4.5-NF-hotter,2035,67.42227663
8,Northwest,corn,SSP3-4.5-NF-hotter,2036,65.14043734
8,Northwest,corn,SSP3-4.5-NF-hotter,2037,71.98498927
8,Northwest,corn,SSP3-4.5-NF-hotter,2038,61.15932953
8,Northwest,corn,SSP3-4.5-NF-hotter,2039,75.18319678
8,Northwest,corn,SSP3-4.5-NF-hotter,2040,90.42246051
8,Northwest,corn,SSP3-4.5-NF-hotter,2041,93.39321078
8,Northwest,corn,SSP3-4.5-NF-hotter,2042,81.35901269
8,Northwest,corn,SSP3-4.5-NF-hotter,2043,86.22411474
8,Northwest,corn,SSP3-4.5-NF-hotter,2044,93.41254242
8,Northwest,corn,SSP3-4.5-NF-hotter,2045,81.24130379
8,Northwest,corn,SSP3-4.5-NF-hotter,2046,71.50887562
8,Northwest,corn,SSP3-4.5-NF-hotter,2047,94.02226703
8,Northwest,corn,SSP3-4.5-NF-hotter,2048,78.26788141
8,Northwest,corn,SSP3-4.5-NF-hotter,2049,68.76217627
8,Northwest,corn,SSP3-4.5-NF-hotter,2050,73.97834252
8,Northwest,corn,SSP3-4.5-NF-hotter,2051,69.42362466
8,Northwest,corn,SSP3-4.5-NF-hotter,2052,79.4614236
8,Northwest,corn,SSP3-4.5-NF-hotter,2053,95.3204415
8,Northwest,corn,SSP3-4.5-NF-hotter,2054,84.69272913
8,Northwest,corn,SSP3-4.5-NF-hotter,2055,96.12820748
8,Northwest,corn,RCP4.5-NF-cooler,2021,53.26900277
8,Northwest,corn,RCP4.5-NF-cooler,2022,56.97043623
8,Northwest,corn,RCP4.5-NF-cooler,2023,24.97981677
8,Northwest,corn,RCP4.5-NF-cooler,2024,34.30593034
8,Northwest,corn,RCP4.5-NF-cooler,2025,55.05853375
8,Northwest,corn,RCP4.5-NF-cooler,2026,49.12342599
8,Northwest,corn,RCP4.5-NF-cooler,2027,59.11094346
8,Northwest,corn,RCP4.5-NF-cooler,2028,71.75385115
8,Northwest,corn,RCP4.5-NF-cooler,2029,53.88736912
8,Northwest,corn,RCP4.5-NF-cooler,2030,64.9403864
8,Northwest,corn,RCP4.5-NF-cooler,2031,59.95269802
8,Northwest,corn,RCP4.5-NF-cooler,2032,93.82806447
8,Northwest,corn,RCP4.5-NF-cooler,2033,27.22553882
8,Northwest,corn,RCP4.5-NF-cooler,2034,86.46909798
8,Northwest,corn,RCP4.5-NF-cooler,2035,43.99393899
8,Northwest,corn,RCP4.5-NF-cooler,2036,43.55927711
8,Northwest,corn,RCP4.5-NF-cooler,2037,43.41725056
8,Northwest,corn,RCP4.5-NF-cooler,2038,28.19067787
8,Northwest,corn,RCP4.5-NF-cooler,2039,48.98459936
8,Northwest,corn,RCP4.5-NF-cooler,2040,50.00068947
8,Northwest,corn,RCP4.5-NF-cooler,2041,67.80723415
8,Northwest,corn,RCP4.5-NF-cooler,2042,55.24052117
8,Northwest,corn,RCP4.5-NF-cooler,2043,63.24591773
8,Northwest,corn,RCP4.5-NF-cooler,2044,66.71366785
8,Northwest,corn,RCP4.5-NF-cooler,2045,42.96856066
8,Northwest,corn,RCP4.5-NF-cooler,2046,33.92465853
8,Northwest,corn,RCP4.5-NF-cooler,2047,68.93637548
8,Northwest,corn,RCP4.5-NF-cooler,2048,38.76649993
8,Northwest,corn,RCP4.5-NF-cooler,2049,46.76752581
8,Northwest,corn,RCP4.5-NF-cooler,2050,32.50532867
8,Northwest,corn,RCP4.5-NF-cooler,2051,32.02776139
8,Northwest,corn,RCP4.5-NF-cooler,2052,70.26159361
8,Northwest,corn,RCP4.5-NF-cooler,2053,57.0858955
8,Northwest,corn,RCP4.5-NF-cooler,2054,63.02865355
8,Northwest,corn,RCP4.5-NF-cooler,2055,83.16884677
8,Northwest,corn,RCP4.5-NF-hotter,2021,55.69566255
8,Northwest,corn,RCP4.5-NF-hotter,2022,59.49414194
8,Northwest,corn,RCP4.5-NF-hotter,2023,26.37245412
8,Northwest,corn,RCP4.5-NF-hotter,2024,39.21613574
8,Northwest,corn,RCP4.5-NF-hotter,2025,56.61386666
8,Northwest,corn,RCP4.5-NF-hotter,2026,51.05565803
8,Northwest,corn,RCP4.5-NF-hotter,2027,55.51745281
8,Northwest,corn,RCP4.5-NF-hotter,2028,62.24274708
8,Northwest,corn,RCP4.5-NF-hotter,2029,53.74833884
8,Northwest,corn,RCP4.5-NF-hotter,2030,66.68628048
8,Northwest,corn,RCP4.5-NF-hotter,2031,58.89143461
8,Northwest,corn,RCP4.5-NF-hotter,2032,93.93811841
8,Northwest,corn,RCP4.5-NF-hotter,2033,26.07530649
8,Northwest,corn,RCP4.5-NF-hotter,2034,86.23234913
8,Northwest,corn,RCP4.5-NF-hotter,2035,48.77943855
8,Northwest,corn,RCP4.5-NF-hotter,2036,42.57662573
8,Northwest,corn,RCP4.5-NF-hotter,2037,32.97291827
8,Northwest,corn,RCP4.5-NF-hotter,2038,30.50737466
8,Northwest,corn,RCP4.5-NF-hotter,2039,46.64113383
8,Northwest,corn,RCP4.5-NF-hotter,2040,50.53658862
8,Northwest,corn,RCP4.5-NF-hotter,2041,70.1813044
8,Northwest,corn,RCP4.5-NF-hotter,2042,55.44596492
8,Northwest,corn,RCP4.5-NF-hotter,2043,62.70541835
8,Northwest,corn,RCP4.5-NF-hotter,2044,70.64640016
8,Northwest,corn,RCP4.5-NF-hotter,2045,44.58420921
8,Northwest,corn,RCP4.5-NF-hotter,2046,38.98177513
8,Northwest,corn,RCP4.5-NF-hotter,2047,70.41547286
8,Northwest,corn,RCP4.5-NF-hotter,2048,35.55487161
8,Northwest,corn,RCP4.5-NF-hotter,2049,49.46311663
8,Northwest,corn,RCP4.5-NF-hotter,2050,33.7337
8,Northwest,corn,RCP4.5-NF-hotter,2051,30.28251944
8,Northwest,corn,RCP4.5-NF-hotter,2052,65.98521336
8,Northwest,corn,RCP4.5-NF-hotter,2053,57.4357813
8,Northwest,corn,RCP4.5-NF-hotter,2054,53.85680671
8,Northwest,corn,RCP4.5-NF-hotter,2055,76.34874211
8,Northwest,corn,SSP5-8.5-NF-cooler,2021,84.4517467
8,Northwest,corn,SSP5-8.5-NF-cooler,2022,76.18935146
8,Northwest,corn,SSP5-8.5-NF-cooler,2023,63.14101204
8,Northwest,corn,SSP5-8.5-NF-cooler,2024,59.63242674
8,Northwest,corn,SSP5-8.5-NF-cooler,2025,68.98755768
8,Northwest,corn,SSP5-8.5-NF-cooler,2026,73.16638403
8,Northwest,corn,SSP5-8.5-NF-cooler,2027,76.56003023
8,Northwest,corn,SSP5-8.5-NF-cooler,2028,84.30857608
8,Northwest,corn,SSP5-8.5-NF-cooler,2029,76.96369981
8,Northwest,corn,SSP5-8.5-NF-cooler,2030,77.67133701
8,Northwest,corn,SSP5-8.5-NF-cooler,2031,82.85713517
8,Northwest,corn,SSP5-8.5-NF-cooler,2032,89.90160109
8,Northwest,corn,SSP5-8.5-NF-cooler,2033,73.70797031
8,Northwest,corn,SSP5-8.5-NF-cooler,2034,87.71397582
8,Northwest,corn,SSP5-8.5-NF-cooler,2035,69.59303702
8,Northwest,corn,SSP5-8.5-NF-cooler,2036,66.66606199
8,Northwest,corn,SSP5-8.5-NF-cooler,2037,71.2464129
8,Northwest,corn,SSP5-8.5-NF-cooler,2038,60.54474344
8,Northwest,corn,SSP5-8.5-NF-cooler,2039,74.57158325
8,Northwest,corn,SSP5-8.5-NF-cooler,2040,84.57769479
8,Northwest,corn,SSP5-8.5-NF-cooler,2041,89.78202202
8,Northwest,corn,SSP5-8.5-NF-cooler,2042,78.39420492
8,Northwest,corn,SSP5-8.5-NF-cooler,2043,86.99317418
8,Northwest,corn,SSP5-8.5-NF-cooler,2044,90.97283736
8,Northwest,corn,SSP5-8.5-NF-cooler,2045,77.16928636
8,Northwest,corn,SSP5-8.5-NF-cooler,2046,69.61112454
8,Northwest,corn,SSP5-8.5-NF-cooler,2047,92.66961192
8,Northwest,corn,SSP5-8.5-NF-cooler,2048,76.96867062
8,Northwest,corn,SSP5-8.5-NF-cooler,2049,71.51416448
8,Northwest,corn,SSP5-8.5-NF-cooler,2050,74.8050162
8,Northwest,corn,SSP5-8.5-NF-cooler,2051,66.29274889
8,Northwest,corn,SSP5-8.5-NF-cooler,2052,81.55651956
8,Northwest,corn,SSP5-8.5-NF-cooler,2053,94.49932685
8,Northwest,corn,SSP5-8.5-NF-cooler,2054,88.53356125
8,Northwest,corn,SSP5-8.5-NF-cooler,2055,95.91965422
8,Northwest,corn,SSP5-8.5-NF-hotter,2021,87.13100275
8,Northwest,corn,SSP5-8.5-NF-hotter,2022,72.46947487
8,Northwest,corn,SSP5-8.5-NF-hotter,2023,58.25791385
8,Northwest,corn,SSP5-8.5-NF-hotter,2024,53.90125055
8,Northwest,corn,SSP5-8.5-NF-hotter,2025,69.43875216
8,Northwest,corn,SSP5-8.5-NF-hotter,2026,66.27210126
8,Northwest,corn,SSP5-8.5-NF-hotter,2027,75.33717754
8,Northwest,corn,SSP5-8.5-NF-hotter,2028,87.71716434
8,Northwest,corn,SSP5-8.5-NF-hotter,2029,73.8880793
8,Northwest,corn,SSP5-8.5-NF-hotter,2030,81.17959926
8,Northwest,corn,SSP5-8.5-NF-hotter,2031,85.5403677
8,Northwest,corn,SSP5-8.5-NF-hotter,2032,92.15446448
8,Northwest,corn,SSP5-8.5-NF-hotter,2033,68.62638774
8,Northwest,corn,SSP5-8.5-NF-hotter,2034,91.833529
8,Northwest,corn,SSP5-8.5-NF-hotter,2035,65.74864803
8,Northwest,corn,SSP5-8.5-NF-hotter,2036,60.83930441
8,Northwest,corn,SSP5-8.5-NF-hotter,2037,71.82621009
8,Northwest,corn,SSP5-8.5-NF-hotter,2038,56.81855546
8,Northwest,corn,SSP5-8.5-NF-hotter,2039,73.45921414
8,Northwest,corn,SSP5-8.5-NF-hotter,2040,90.16006528
8,Northwest,corn,SSP5-8.5-NF-hotter,2041,94.3090889
8,Northwest,corn,SSP5-8.5-NF-hotter,2042,85.2473055
8,Northwest,corn,SSP5-8.5-NF-hotter,2043,90.14740293
8,Northwest,corn,SSP5-8.5-NF-hotter,2044,94.22405275
8,Northwest,corn,SSP5-8.5-NF-hotter,2045,79.04996763
8,Northwest,corn,SSP5-8.5-NF-hotter,2046,68.63395322
8,Northwest,corn,SSP5-8.5-NF-hotter,2047,94.86491065
8,Northwest,corn,SSP5-8.5-NF-hotter,2048,80.63486904
8,Northwest,corn,SSP5-8.5-NF-hotter,2049,67.246964
8,Northwest,corn,SSP5-8.5-NF-hotter,2050,74.67372773
8,Northwest,corn,SSP5-8.5-NF-hotter,2051,65.78874449
8,Northwest,corn,SSP5-8.5-NF-hotter,2052,78.27008198
8,Northwest,corn,SSP5-8.5-NF-hotter,2053,95.19469174
8,Northwest,corn,SSP5-8.5-NF-hotter,2054,86.75967416
8,Northwest,corn,SSP5-8.5-NF-hotter,2055,96.47446816
8,Northwest,corn,RCP8.5-NF-cooler,2021,57.01559738
8,Northwest,corn,RCP8.5-NF-cooler,2022,60.31308164
8,Northwest,corn,RCP8.5-NF-cooler,2023,27.44050848
8,Northwest,corn,RCP8.5-NF-cooler,2024,34.19395019
8,Northwest,corn,RCP8.5-NF-cooler,2025,61.22896134
8,Northwest,corn,RCP8.5-NF-cooler,2026,54.3155389
8,Northwest,corn,RCP8.5-NF-cooler,2027,63.40928383
8,Northwest,corn,RCP8.5-NF-cooler,2028,77.43583658
8,Northwest,corn,RCP8.5-NF-cooler,2029,58.72883577
8,Northwest,corn,RCP8.5-NF-cooler,2030,68.92530604
8,Northwest,corn,RCP8.5-NF-cooler,2031,70.79055774
8,Northwest,corn,RCP8.5-NF-cooler,2032,95.49658692
8,Northwest,corn,RCP8.5-NF-cooler,2033,34.54516731
8,Northwest,corn,RCP8.5-NF-cooler,2034,88.1182733
8,Northwest,corn,RCP8.5-NF-cooler,2035,42.911103
8,Northwest,corn,RCP8.5-NF-cooler,2036,41.752107
8,Northwest,corn,RCP8.5-NF-cooler,2037,38.59187579
8,Northwest,corn,RCP8.5-NF-cooler,2038,31.400063
8,Northwest,corn,RCP8.5-NF-cooler,2039,49.39672511
8,Northwest,corn,RCP8.5-NF-cooler,2040,49.6427961
8,Northwest,corn,RCP8.5-NF-cooler,2041,69.11481253
8,Northwest,corn,RCP8.5-NF-cooler,2042,54.29812184
8,Northwest,corn,RCP8.5-NF-cooler,2043,62.12936965
8,Northwest,corn,RCP8.5-NF-cooler,2044,70.26026915
8,Northwest,corn,RCP8.5-NF-cooler,2045,45.40807301
8,Northwest,corn,RCP8.5-NF-cooler,2046,35.78083556
8,Northwest,corn,RCP8.5-NF-cooler,2047,67.95605291
8,Northwest,corn,RCP8.5-NF-cooler,2048,35.05816062
8,Northwest,corn,RCP8.5-NF-cooler,2049,46.11579769
8,Northwest,corn,RCP8.5-NF-cooler,2050,36.2106527
8,Northwest,corn,RCP8.5-NF-cooler,2051,32.97240198
8,Northwest,corn,RCP8.5-NF-cooler,2052,70.09229713
8,Northwest,corn,RCP8.5-NF-cooler,2053,53.81907047
8,Northwest,corn,RCP8.5-NF-cooler,2054,62.64847485
8,Northwest,corn,RCP8.5-NF-cooler,2055,82.06032798
8,Northwest,corn,RCP8.5-NF-hotter,2021,56.5367275
8,Northwest,corn,RCP8.5-NF-hotter,2022,58.74782697
8,Northwest,corn,RCP8.5-NF-hotter,2023,27.41748013
8,Northwest,corn,RCP8.5-NF-hotter,2024,28.86104236
8,Northwest,corn,RCP8.5-NF-hotter,2025,60.09676146
8,Northwest,corn,RCP8.5-NF-hotter,2026,50.4126143
8,Northwest,corn,RCP8.5-NF-hotter,2027,58.18314872
8,Northwest,corn,RCP8.5-NF-hotter,2028,66.45031892
8,Northwest,corn,RCP8.5-NF-hotter,2029,52.11081555
8,Northwest,corn,RCP8.5-NF-hotter,2030,59.92950723
8,Northwest,corn,RCP8.5-NF-hotter,2031,59.59267279
8,Northwest,corn,RCP8.5-NF-hotter,2032,95.31202576
8,Northwest,corn,RCP8.5-NF-hotter,2033,25.87868946
8,Northwest,corn,RCP8.5-NF-hotter,2034,83.07814543
8,Northwest,corn,RCP8.5-NF-hotter,2035,51.32286443
8,Northwest,corn,RCP8.5-NF-hotter,2036,37.86454669
8,Northwest,corn,RCP8.5-NF-hotter,2037,37.92293019
8,Northwest,corn,RCP8.5-NF-hotter,2038,34.76201536
8,Northwest,corn,RCP8.5-NF-hotter,2039,47.74299643
8,Northwest,corn,RCP8.5-NF-hotter,2040,51.96660389
8,Northwest,corn,RCP8.5-NF-hotter,2041,70.44986144
8,Northwest,corn,RCP8.5-NF-hotter,2042,53.61765165
8,Northwest,corn,RCP8.5-NF-hotter,2043,61.68415368
8,Northwest,corn,RCP8.5-NF-hotter,2044,69.28159285
8,Northwest,corn,RCP8.5-NF-hotter,2045,46.93918424
8,Northwest,corn,RCP8.5-NF-hotter,2046,38.10045625
8,Northwest,corn,RCP8.5-NF-hotter,2047,69.39012548
8,Northwest,corn,RCP8.5-NF-hotter,2048,37.41194971
8,Northwest,corn,RCP8.5-NF-hotter,2049,48.83487212
8,Northwest,corn,RCP8.5-NF-hotter,2050,36.8613705
8,Northwest,corn,RCP8.5-NF-hotter,2051,37.02773995
8,Northwest,corn,RCP8.5-NF-hotter,2052,70.07264585
8,Northwest,corn,RCP8.5-NF-hotter,2053,57.87079239
8,Northwest,corn,RCP8.5-NF-hotter,2054,59.57764503
8,Northwest,corn,RCP8.5-NF-hotter,2055,83.03481403
7,Southwest,corn,SSP3-4.5-NF-cooler,2021,56.02651621
7,Southwest,corn,SSP3-4.5-NF-cooler,2022,48.50933417
7,Southwest,corn,SSP3-4.5-NF-cooler,2023,40.85615386
7,Southwest,corn,SSP3-4.5-NF-cooler,2024,52.52472298
7,Southwest,corn,SSP3-4.5-NF-cooler,2025,47.4145012
7,Southwest,corn,SSP3-4.5-NF-cooler,2026,49.62855571
7,Southwest,corn,SSP3-4.5-NF-cooler,2027,54.99611049
7,Southwest,corn,SSP3-4.5-NF-cooler,2028,44.77841919
7,Southwest,corn,SSP3-4.5-NF-cooler,2029,78.80768932
7,Southwest,corn,SSP3-4.5-NF-cooler,2030,57.46120455
7,Southwest,corn,SSP3-4.5-NF-cooler,2031,56.50100505
7,Southwest,corn,SSP3-4.5-NF-cooler,2032,60.35285259
7,Southwest,corn,SSP3-4.5-NF-cooler,2033,63.60401398
7,Southwest,corn,SSP3-4.5-NF-cooler,2034,74.05177509
7,Southwest,corn,SSP3-4.5-NF-cooler,2035,38.71081333
7,Southwest,corn,SSP3-4.5-NF-cooler,2036,83.10303971
7,Southwest,corn,SSP3-4.5-NF-cooler,2037,78.94377485
7,Southwest,corn,SSP3-4.5-NF-cooler,2038,75.81580563
7,Southwest,corn,SSP3-4.5-NF-cooler,2039,56.36461391
7,Southwest,corn,SSP3-4.5-NF-cooler,2040,82.56122428
7,Southwest,corn,SSP3-4.5-NF-cooler,2041,82.12133976
7,Southwest,corn,SSP3-4.5-NF-cooler,2042,95.71721196
7,Southwest,corn,SSP3-4.5-NF-cooler,2043,82.64019241
7,Southwest,corn,SSP3-4.5-NF-cooler,2044,96.14367337
7,Southwest,corn,SSP3-4.5-NF-cooler,2045,82.73227452
7,Southwest,corn,SSP3-4.5-NF-cooler,2046,93.16017839
7,Southwest,corn,SSP3-4.5-NF-cooler,2047,74.3111431
7,Southwest,corn,SSP3-4.5-NF-cooler,2048,88.07413118
7,Southwest,corn,SSP3-4.5-NF-cooler,2049,62.19869205
7,Southwest,corn,SSP3-4.5-NF-cooler,2050,61.50447489
7,Southwest,corn,SSP3-4.5-NF-cooler,2051,91.80891089
7,Southwest,corn,SSP3-4.5-NF-cooler,2052,94.59227703
7,Southwest,corn,SSP3-4.5-NF-cooler,2053,90.17382791
7,Southwest,corn,SSP3-4.5-NF-cooler,2054,82.94992221
7,Southwest,corn,SSP3-4.5-NF-cooler,2055,65.70166823
7,Southwest,corn,SSP3-4.5-NF-hotter,2021,54.27373625
7,Southwest,corn,SSP3-4.5-NF-hotter,2022,47.65187414
7,Southwest,corn,SSP3-4.5-NF-hotter,2023,38.9453782
7,Southwest,corn,SSP3-4.5-NF-hotter,2024,55.41143103
7,Southwest,corn,SSP3-4.5-NF-hotter,2025,45.11977337
7,Southwest,corn,SSP3-4.5-NF-hotter,2026,45.06664878
7,Southwest,corn,SSP3-4.5-NF-hotter,2027,51.30525415
7,Southwest,corn,SSP3-4.5-NF-hotter,2028,40.66196028
7,Southwest,corn,SSP3-4.5-NF-hotter,2029,88.04975484
7,Southwest,corn,SSP3-4.5-NF-hotter,2030,65.7734007
7,Southwest,corn,SSP3-4.5-NF-hotter,2031,66.78731384
7,Southwest,corn,SSP3-4.5-NF-hotter,2032,68.68551378
7,Southwest,corn,SSP3-4.5-NF-hotter,2033,65.17249997
7,Southwest,corn,SSP3-4.5-NF-hotter,2034,75.55348017
7,Southwest,corn,SSP3-4.5-NF-hotter,2035,39.41260342
7,Southwest,corn,SSP3-4.5-NF-hotter,2036,87.98342478
7,Southwest,corn,SSP3-4.5-NF-hotter,2037,86.38407146
7,Southwest,corn,SSP3-4.5-NF-hotter,2038,78.51140035
7,Southwest,corn,SSP3-4.5-NF-hotter,2039,61.82020301
7,Southwest,corn,SSP3-4.5-NF-hotter,2040,84.23199048
7,Southwest,corn,SSP3-4.5-NF-hotter,2041,84.21172617
7,Southwest,corn,SSP3-4.5-NF-hotter,2042,96.42022457
7,Southwest,corn,SSP3-4.5-NF-hotter,2043,83.0661623
7,Southwest,corn,SSP3-4.5-NF-hotter,2044,95.79942223
7,Southwest,corn,SSP3-4.5-NF-hotter,2045,87.6106805
7,Southwest,corn,SSP3-4.5-NF-hotter,2046,91.55231009
7,Southwest,corn,SSP3-4.5-NF-hotter,2047,77.46904281
7,Southwest,corn,SSP3-4.5-NF-hotter,2048,84.81448187
7,Southwest,corn,SSP3-4.5-NF-hotter,2049,53.65401874
7,Southwest,corn,SSP3-4.5-NF-hotter,2050,60.06582807
7,Southwest,corn,SSP3-4.5-NF-hotter,2051,88.6047646
7,Southwest,corn,SSP3-4.5-NF-hotter,2052,93.16026837
7,Southwest,corn,SSP3-4.5-NF-hotter,2053,82.79069096
7,Southwest,corn,SSP3-4.5-NF-hotter,2054,81.4953304
7,Southwest,corn,SSP3-4.5-NF-hotter,2055,52.59647745
7,Southwest,corn,RCP4.5-NF-cooler,2021,37.04451342
7,Southwest,corn,RCP4.5-NF-cooler,2022,29.91929833
7,Southwest,corn,RCP4.5-NF-cooler,2023,35.05360674
7,Southwest,corn,RCP4.5-NF-cooler,2024,42.05888525
7,Southwest,corn,RCP4.5-NF-cooler,2025,37.21729517
7,Southwest,corn,RCP4.5-NF-cooler,2026,31.01829008
7,Southwest,corn,RCP4.5-NF-cooler,2027,44.37603545
7,Southwest,corn,RCP4.5-NF-cooler,2028,38.58770039
7,Southwest,corn,RCP4.5-NF-cooler,2029,41.90555899
7,Southwest,corn,RCP4.5-NF-cooler,2030,36.96934824
7,Southwest,corn,RCP4.5-NF-cooler,2031,45.19391146
7,Southwest,corn,RCP4.5-NF-cooler,2032,30.21582508
7,Southwest,corn,RCP4.5-NF-cooler,2033,33.43491416
7,Southwest,corn,RCP4.5-NF-cooler,2034,55.39664426
7,Southwest,corn,RCP4.5-NF-cooler,2035,32.97636476
7,Southwest,corn,RCP4.5-NF-cooler,2036,50.17599541
7,Southwest,corn,RCP4.5-NF-cooler,2037,46.17035163
7,Southwest,corn,RCP4.5-NF-cooler,2038,36.14620644
7,Southwest,corn,RCP4.5-NF-cooler,2039,44.20602345
7,Southwest,corn,RCP4.5-NF-cooler,2040,68.99743283
7,Southwest,corn,RCP4.5-NF-cooler,2041,54.91617537
7,Southwest,corn,RCP4.5-NF-cooler,2042,83.24716586
7,Southwest,corn,RCP4.5-NF-cooler,2043,61.4439306
7,Southwest,corn,RCP4.5-NF-cooler,2044,74.85080001
7,Southwest,corn,RCP4.5-NF-cooler,2045,36.82555455
7,Southwest,corn,RCP4.5-NF-cooler,2046,70.24617346
7,Southwest,corn,RCP4.5-NF-cooler,2047,58.62859672
7,Southwest,corn,RCP4.5-NF-cooler,2048,55.87297239
7,Southwest,corn,RCP4.5-NF-cooler,2049,49.04622814
7,Southwest,corn,RCP4.5-NF-cooler,2050,38.4535525
7,Southwest,corn,RCP4.5-NF-cooler,2051,72.96015161
7,Southwest,corn,RCP4.5-NF-cooler,2052,86.94444293
7,Southwest,corn,RCP4.5-NF-cooler,2053,78.11195548
7,Southwest,corn,RCP4.5-NF-cooler,2054,75.81128855
7,Southwest,corn,RCP4.5-NF-cooler,2055,45.04139462
7,Southwest,corn,RCP4.5-NF-hotter,2021,34.26995443
7,Southwest,corn,RCP4.5-NF-hotter,2022,34.74304654
7,Southwest,corn,RCP4.5-NF-hotter,2023,33.24950738
7,Southwest,corn,RCP4.5-NF-hotter,2024,41.02732918
7,Southwest,corn,RCP4.5-NF-hotter,2025,33.26442617
7,Southwest,corn,RCP4.5-NF-hotter,2026,30.44976602
7,Southwest,corn,RCP4.5-NF-hotter,2027,49.03054179
7,Southwest,corn,RCP4.5-NF-hotter,2028,37.0988352
7,Southwest,corn,RCP4.5-NF-hotter,2029,54.29900831
7,Southwest,corn,RCP4.5-NF-hotter,2030,50.18282643
7,Southwest,corn,RCP4.5-NF-hotter,2031,41.48432679
7,Southwest,corn,RCP4.5-NF-hotter,2032,26.95454842
7,Southwest,corn,RCP4.5-NF-hotter,2033,35.19533478
7,Southwest,corn,RCP4.5-NF-hotter,2034,57.44572397
7,Southwest,corn,RCP4.5-NF-hotter,2035,36.18496207
7,Southwest,corn,RCP4.5-NF-hotter,2036,48.91870781
7,Southwest,corn,RCP4.5-NF-hotter,2037,60.06427325
7,Southwest,corn,RCP4.5-NF-hotter,2038,41.14996014
7,Southwest,corn,RCP4.5-NF-hotter,2039,41.75274267
7,Southwest,corn,RCP4.5-NF-hotter,2040,72.80929368
7,Southwest,corn,RCP4.5-NF-hotter,2041,61.28955253
7,Southwest,corn,RCP4.5-NF-hotter,2042,87.62641448
7,Southwest,corn,RCP4.5-NF-hotter,2043,72.64773169
7,Southwest,corn,RCP4.5-NF-hotter,2044,74.85544753
7,Southwest,corn,RCP4.5-NF-hotter,2045,50.55641157
7,Southwest,corn,RCP4.5-NF-hotter,2046,77.15101507
7,Southwest,corn,RCP4.5-NF-hotter,2047,54.03358771
7,Southwest,corn,RCP4.5-NF-hotter,2048,54.67091146
7,Southwest,corn,RCP4.5-NF-hotter,2049,49.94895868
7,Southwest,corn,RCP4.5-NF-hotter,2050,42.2885306
7,Southwest,corn,RCP4.5-NF-hotter,2051,71.36886416
7,Southwest,corn,RCP4.5-NF-hotter,2052,84.11866851
7,Southwest,corn,RCP4.5-NF-hotter,2053,72.48895105
7,Southwest,corn,RCP4.5-NF-hotter,2054,68.37061411
7,Southwest,corn,RCP4.5-NF-hotter,2055,49.63377482
7,Southwest,corn,SSP5-8.5-NF-cooler,2021,50.35670832
7,Southwest,corn,SSP5-8.5-NF-cooler,2022,44.60269373
7,Southwest,corn,SSP5-8.5-NF-cooler,2023,43.34385124
7,Southwest,corn,SSP5-8.5-NF-cooler,2024,53.37215964
7,Southwest,corn,SSP5-8.5-NF-cooler,2025,35.6748447
7,Southwest,corn,SSP5-8.5-NF-cooler,2026,43.73191571
7,Southwest,corn,SSP5-8.5-NF-cooler,2027,50.18668461
7,Southwest,corn,SSP5-8.5-NF-cooler,2028,39.51617719
7,Southwest,corn,SSP5-8.5-NF-cooler,2029,74.30249884
7,Southwest,corn,SSP5-8.5-NF-cooler,2030,54.22938461
7,Southwest,corn,SSP5-8.5-NF-cooler,2031,57.70061464
7,Southwest,corn,SSP5-8.5-NF-cooler,2032,56.48976717
7,Southwest,corn,SSP5-8.5-NF-cooler,2033,61.73318169
7,Southwest,corn,SSP5-8.5-NF-cooler,2034,74.61777152
7,Southwest,corn,SSP5-8.5-NF-cooler,2035,39.18383644
7,Southwest,corn,SSP5-8.5-NF-cooler,2036,83.60585082
7,Southwest,corn,SSP5-8.5-NF-cooler,2037,78.61251125
