Unnamed: 0,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
0,2021,0,159799.51985352946,1116.338706016213,AL,ALABAMA,0.0665259,10630806.877823915
1,2021,2,0.0,0.0,AZ,ARIZONA,0.0665259,0.0
2,2021,3,6830.025845823699,94.23122173681668,AR,ARKANSAS,0.0665259,454373.6164166828
3,2021,4,3797.915244928929,53.3969716128627,CA,CALIFORNIA,0.0665259,252659.72979261744
4,2021,5,317851.14337693504,3166.89265239796,CO,COLORADO,0.0665259,21145333.379179645
5,2021,6,14400.216278510905,101.06255867547314,CT,CONNECTICUT,0.0665259,957987.3481225887
6,2021,7,16252.522943852116,177.7877530525571,DE,DELAWARE,0.0665259,1081213.7161104116
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0665259,0.0
8,2021,9,30543.34296149251,102.21678795761878,FL,FLORIDA,0.0665259,2031923.3795219548
9,2021,10,313635.8008113606,1288.323207505454,GA,GEORGIA,0.0665259,20864903.921196494
10,2021,12,9499.52512989245,349.78639048101473,ID,IDAHO,0.0665259,631964.4588387121
11,2021,13,4320890.228913436,27750.56561947849,IL,ILLINOIS,0.0665259,287451111.2796723
12,2021,14,958418.7270765072,19614.585192179955,IN,INDIANA,0.0665259,63759668.39561901
13,2021,15,23112788.38984816,57471.354741940646,IA,IOWA,0.0665259,1537599049.1441996
14,2021,16,2910743.6259253966,10733.830586745724,KS,KANSAS,0.0665259,193639839.38395032
15,2021,17,128012.37228179438,3460.9377185945195,KY,KENTUCKY,0.0665259,8516138.277181424
16,2021,18,207286.69345900364,1480.002427370783,LA,LOUISIANA,0.0665259,13789933.840384329
17,2021,19,0.0,0.0,ME,MAINE,0.0665259,0.0
18,2021,20,116278.93117367497,1108.8709695165005,MD,MARYLAND,0.0665259,7735560.547366784
19,2021,21,10310.212065933789,95.80733276740094,MA,MASSACHUSETTS,0.0665259,685896.1368771046
20,2021,22,118913.13131002033,1174.513319696785,MI,MICHIGAN,0.0665259,7910803.082217281
21,2021,23,10470352.606640512,32018.99346539528,MN,MINNESOTA,0.0665259,696549630.4741061
22,2021,24,390415.0908703053,1841.8749076900003,MS,MISSISSIPPI,0.0665259,25972715.293728843
23,2021,25,1969244.3015145825,11972.878294609498,MO,MISSOURI,0.0665259,131005749.47812895
24,2021,26,0.0,0.0,MT,MONTANA,0.0665259,0.0
25,2021,27,6222811.859354801,24037.402000720096,NE,NEBRASKA,0.0665259,413978159.4742515
26,2021,28,0.0,0.0,NV,NEVADA,0.0665259,0.0
