,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,470943.0173657497,1655.256796788024,AL,ALABAMA
1,2021,2,1002.9759923048578,54.09937479842315,AZ,ARIZONA
2,2021,3,9610.48683110692,103.013506290079,AR,ARKANSAS
3,2021,4,8338.495210749628,76.7937505225542,CA,CALIFORNIA
4,2021,5,126181.90708457556,1132.318254056166,CO,COLORADO
5,2021,6,18329.43155561421,107.55158681303388,CT,CONNECTICUT
6,2021,7,10346.685284208344,190.9228938542504,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,301242.9330964673,684.2635295482218,FL,FLORIDA
9,2021,10,787326.2774490084,2006.6041846349065,GA,GEORGIA
10,2021,12,3830.1059337595625,101.21298085707733,ID,IDAHO
11,2021,13,5272305.036838209,35790.82029842817,IL,ILLINOIS
12,2021,14,1410140.031158724,18285.767549051547,IN,INDIANA
13,2021,15,23249982.868654024,55648.66950784907,IA,IOWA
14,2021,16,867966.9326108692,4150.641887272181,KS,KANSAS
15,2021,17,833553.3047130541,6741.94401147234,KY,KENTUCKY
16,2021,18,235713.43126217558,1482.9920920248553,LA,LOUISIANA
17,2021,19,6211.011722786048,107.41348764339442,ME,MAINE
18,2021,20,116459.82214467788,1488.8001319444886,MD,MARYLAND
19,2021,21,19853.19224766965,152.35974687912596,MA,MASSACHUSETTS
20,2021,22,1031429.7836387332,7379.311955604035,MI,MICHIGAN
21,2021,23,13270480.323301468,31968.94958755094,MN,MINNESOTA
22,2021,24,554620.6703271586,2582.883438794706,MS,MISSISSIPPI
23,2021,25,1625102.3844583137,8469.185190980008,MO,MISSOURI
24,2021,26,12723.707947658748,51.488742713176,MT,MONTANA
25,2021,27,4074554.887529072,18105.25042298446,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,332.84430944931006,8.05510471032922,NH,NEW HAMPSHIRE
28,2021,30,23921.87800855969,319.1428458355696,NJ,NEW JERSEY
29,2021,31,5079.021306275971,100.10130846647328,NM,NEW MEXICO
30,2021,32,414623.4993960975,3459.862797331119,NY,NEW YORK
31,2021,33,228963.83365706168,2117.6435443534365,NC,NORTH CAROLINA
32,2021,34,1263770.4133035345,4093.344458229041,ND,NORTH DAKOTA
33,2021,35,875233.3689218041,10990.779996428915,OH,OHIO
34,2021,36,93456.51128674792,366.403353374978,OK,OKLAHOMA
35,2021,37,43733.17361454616,113.55622191558342,OR,OREGON
36,2021,38,327433.6464952737,4148.065755320109,PA,PENNSYLVANIA
37,2021,39,4789.874609435395,32.17486462939287,RI,RHODE ISLAND
38,2021,40,118579.30234627744,877.7102707200867,SC,SOUTH CAROLINA
39,2021,41,7299704.681054983,18108.592988702192,SD,SOUTH DAKOTA
40,2021,42,381275.4772205334,3056.903980564138,TN,TENNESSEE
41,2021,43,139231.7409224211,647.957507449507,TX,TEXAS
42,2021,44,1702.5914342807537,115.55413840643614,UT,UTAH
43,2021,45,25051.626493994743,184.0158054322384,VT,VERMONT
44,2021,46,144991.40796676697,1748.8585536645114,VA,VIRGINIA
45,2021,47,99097.59498603732,552.9731469303185,WA,WASHINGTON
46,2021,48,22051.583849425857,320.4126347907237,WV,WEST VIRGINIA
47,2021,49,3057019.783109436,17308.447451187738,WI,WISCONSIN
48,2021,50,11761.846337274575,153.56840113148058,WY,WYOMING
49,2022,0,131070.55925954416,942.578134613447,AL,ALABAMA
50,2022,2,3383.688672250359,189.0143674870457,AZ,ARIZONA
51,2022,3,46268.83502130861,201.3735586970369,AR,ARKANSAS
52,2022,4,3706.095077782188,27.168431332022188,CA,CALIFORNIA
53,2022,5,106096.3464280933,1500.724970786055,CO,COLORADO
54,2022,6,1159.8250705358623,11.285174535440024,CT,CONNECTICUT
55,2022,7,4946.642273454396,222.0173856160152,DE,DELAWARE
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
57,2022,9,3265.3651979013844,49.55250850125046,FL,FLORIDA
58,2022,10,12885.189326183803,230.92609959979364,GA,GEORGIA
59,2022,12,355.52617752604965,9.271202343527902,ID,IDAHO
60,2022,13,7172387.937997855,35454.636262636595,IL,ILLINOIS
61,2022,14,1142149.770550755,10833.676862715962,IN,INDIANA
62,2022,15,3033193.236208019,13958.704945856422,IA,IOWA
63,2022,16,201252.40643974167,1236.9770803111558,KS,KANSAS
64,2022,17,728040.1389080156,6567.676286247221,KY,KENTUCKY
65,2022,18,582604.6681269114,2215.253820189055,LA,LOUISIANA
66,2022,19,6611.624723533864,119.52853233116303,ME,MAINE
67,2022,20,35668.85533888808,437.87076529800765,MD,MARYLAND
