Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
2021,0,12108.721498888848,165.51037568426676,AL,ALABAMA,0.0692027799999999,837957.189968874
2021,2,5.419070874963328,18.282693762182102,AZ,ARIZONA,0.0692027799999999,375.0147695644941
2021,3,40578.13215241114,684.9658624414656,AR,ARKANSAS,0.0692027799999999,2808119.5521542304
2021,4,5219.678115789181,197.31509354026565,CA,CALIFORNIA,0.0692027799999999,361216.23631777265
2021,5,523261.3218490506,11075.876772948131,CO,COLORADO,0.0692027799999999,36211138.138428986
2021,6,0.0,0.0,CT,CONNECTICUT,0.0692027799999999,0.0
2021,7,8175.345876542377,120.66095261826854,DE,DELAWARE,0.0692027799999999,565756.6621182683
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0692027799999999,0.0
2021,9,1358.480321507249,11.443139973876995,FL,FLORIDA,0.0692027799999999,94010.61482359529
2021,10,30117.688177158183,426.21287021202113,GA,GEORGIA,0.0692027799999999,2084227.7490324758
2021,12,112242.4883014961,2541.7728750578103,ID,IDAHO,0.0692027799999999,7767492.224580996
2021,13,210635.39338669128,2089.989547539235,IL,ILLINOIS,0.0692027799999999,14576554.788752628
2021,14,85676.93251191126,1118.1471182274634,IN,INDIANA,0.0692027799999999,5929081.911696633
2021,15,778.4566045714503,4.690511926300819,IA,IOWA,0.0692027799999999,53871.361145704985
2021,16,5356388.34337073,34592.30003951321,KS,KANSAS,0.0692027799999999,370676964.12084854
2021,17,28920.60040162498,889.722851686669,KY,KENTUCKY,0.0692027799999999,2001385.947061562
2021,18,9013.055943299132,159.14850981021013,LA,LOUISIANA,0.0692027799999999,623728.5275718214
2021,19,0.0,0.0,ME,MAINE,0.0692027799999999,0.0
2021,20,27205.906902043866,339.51148152986093,MD,MARYLAND,0.0692027799999999,1882724.3900426202
2021,21,0.0,0.0,MA,MASSACHUSETTS,0.0692027799999999,0.0
2021,22,13049.873371577589,34.47697607702872,MI,MICHIGAN,0.0692027799999999,903087.5159611407
2021,23,1453316.9596299103,6123.957782804213,MN,MINNESOTA,0.0692027799999999,100573573.8275374
2021,24,12715.17476197166,171.1129412360321,MS,MISSISSIPPI,0.0692027799999999,879925.4417142759
2021,25,73533.2451627909,1263.590163973562,MO,MISSOURI,0.0692027799999999,5088704.987686676
2021,26,6746347.40492443,36108.968833568506,MT,MONTANA,0.0692027799999999,466865995.26655555
2021,27,1285685.8851256124,7877.114527602655,NE,NEBRASKA,0.0692027799999999,88973037.45745288
2021,28,13324.131102729763,1080.6384092232738,NV,NEVADA,0.0692027799999999,922066.9133933638
2021,29,0.0,0.0,NH,NEW HAMPSHIRE,0.0692027799999999,0.0
2021,30,5065.065154372131,76.30130088847845,NJ,NEW JERSEY,0.0692027799999999,350516.58956368006
2021,31,54044.86638098939,908.2141908262794,NM,NEW MEXICO,0.0692027799999999,3740054.998293
2021,32,123.10005038814738,0.988006109674648,NY,NEW YORK,0.0692027799999999,8518.865704999866
2021,33,53976.46307699981,1173.117515434132,NC,NORTH CAROLINA,0.0692027799999999,3735321.2994957357
2021,34,11519158.32960636,39814.6354621557,ND,NORTH DAKOTA,0.0692027799999999,797157779.6689152
2021,35,115006.3713864794,1705.5259636790372,OH,OHIO,0.0692027799999999,7958760.617656816
2021,36,1591000.511230499,10067.836818425953,OK,OKLAHOMA,0.0692027799999999,110101658.35857159
2021,37,1284769.582223798,6482.195626325336,OR,OREGON,0.0692027799999999,88909626.74932526
2021,38,6392.1720720604335,245.6449777230351,PA,PENNSYLVANIA,0.0692027799999999,442356.07762494165
2021,39,0.0,0.0,RI,RHODE ISLAND,0.0692027799999999,0.0
2021,40,24677.934231366096,590.9500893076299,SC,SOUTH CAROLINA,0.0692027799999999,1707781.6534676945
2021,41,2785849.768577862,16389.79928288036,SD,SOUTH DAKOTA,0.0692027799999999,192788548.64794442
2021,42,32694.717827961365,362.0022022940186,TN,TENNESSEE,0.0692027799999999,2262565.365010485
2021,43,1762697.5881526168,9345.153462650353,TX,TEXAS,0.0692027799999999,121983573.39945595
2021,44,13723.08218985594,1622.867981016372,UT,UTAH,0.0692027799999999,949675.4377065174
2021,45,0.0,0.0,VT,VERMONT,0.0692027799999999,0.0
2021,46,7536.393765946255,239.48015306589252,VA,VIRGINIA,0.0692027799999999,521539.3997781494
2021,47,1549430.257567133,12659.239737752654,WA,WASHINGTON,0.0692027799999999,107224881.23976147
2021,48,367.6525053658247,19.447547817328328,WV,WEST VIRGINIA,0.0692027799999999,25442.57544527995
2021,49,52567.39157728948,167.3372656882838,WI,WISCONSIN,0.0692027799999999,3637809.6344970115
2021,50,104633.65477589695,1555.7795439788624,WY,WYOMING,0.0692027799999999,7240939.792052335
2022,0,10987.99348793619,96.64242440920592,AL,ALABAMA,0.06803626,747581.9818235334
2022,2,6.311258761235722,21.292729666751647,AZ,ARIZONA,0.06803626,429.39444200671153
2022,3,185220.1159373292,1376.46269562116,AR,ARKANSAS,0.06803626,12601683.965142274
2022,4,5214.885484125242,195.8196084864115,CA,CALIFORNIA,0.06803626,354801.30466817087
2022,5,244229.66500101687,6723.645617403188,CO,COLORADO,0.06803626,16616472.987722084
2022,6,0.0,0.0,CT,CONNECTICUT,0.06803626,0.0
2022,7,3276.459292546174,84.6405758693907,DE,DELAWARE,0.06803626,222918.03630708758
2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.06803626,0.0
2022,9,770.3973075071109,6.6302027921809685,FL,FLORIDA,0.06803626,52414.95151685375
2022,10,6852.737140780285,110.26772610464825,GA,GEORGIA,0.06803626,466234.60582178406
2022,12,59768.2883350632,1687.7360289303774,ID,IDAHO,0.06803626,4066410.8049193267
2022,13,73643.88484198459,907.1085220014436,IL,ILLINOIS,0.06803626,5010454.4965193225
2022,14,48999.871326735374,514.3700730301698,IN,INDIANA,0.06803626,3333767.9855523133
2022,15,19.390347478539024,0.3223249202802111,IA,IOWA,0.06803626,1319.2467225402256
2022,16,1310696.6900272104,5866.832446307404,KS,KANSAS,0.06803626,89174900.7838307
